DOI,title,authors,abstract,cite,JEL,url,vol,journal
10.1257/jep.25.4.57,Molecular Genetics and Economics,"['\n         Jonathan P. Beauchamp    ', '\n         David Cesarini    ', '\n         Magnus Johannesson    ', '\n         Matthijs J. H. M. van der Loos    ', '\n         Philipp D. Koellinger    ', '\n         Patrick J. F. Groenen    ', '\n         James H. Fowler    ', '\n         J. Niels Rosenquist    ', '\n         A. Roy Thurik    ', '\n         Nicholas A. Christakis    ']","
Abstract
					The costs of comprehensively genotyping human subjects have fallen to the point where major funding bodies, even in the social sciences, are beginning to incorporate genetic and biological markers into major social surveys. How, if at all, should economists use and combine molecular genetic and economic data from these surveys? What challenges arise when analyzing genetically informative data? To illustrate, we present results from a ""genome-wide association study"" of educational attainment. We use a sample of 7,500 individuals from the Framingham Heart Study; our dataset contains over 360,000 genetic markers per person. We get some initially promising results linking genetic markers to educational attainment, but these fail to replicate in a second large sample of 9,500 people from the Rotterdam Study. Unfortunately such failure is typical in molecular genetic studies of this type, so the example is also cautionary. We discuss a number of methodological challenges that face researchers who use molecular genetics to reliably identify genetic associates of economic traits. Our overall assessment is cautiously optimistic: this new data source has potential in economics. But researchers and consumers of the genoeconomic literature should be wary of the pitfalls, most notably the difficulty of doing reliable inference when faced with multiple hypothesis problems on a scale never before encountered in social science.				","Beauchamp, Jonathan P., David Cesarini, Magnus Johannesson, Matthijs J. H. M. van der Loos, Philipp D. Koellinger, Patrick J. F. Groenen, James H. Fowler, J. Niels Rosenquist, A. Roy Thurik, and Nicholas A. Christakis. 2011. ""Molecular Genetics and Economics."" Journal of Economic Perspectives, 25 (4): 57-82. DOI: 10.1257/jep.25.4.57","[('A12', 'Relation of Economics to Other Disciplines'), ('C83', 'Survey Methods; Sampling Methods')]",https://www.aeaweb.org/articles?id=10.1257/jep.25.4.57,"Fall 2011 (Vol. 25, No.4 )",JEP 
10.1257/jep.25.4.83,"Genes, Eyeglasses, and Social Policy",['\n         Charles F. Manski    '],"
Abstract
					Someone reading empirical research relating human genetics to personal outcomes must be careful to distinguish two types of work: An old literature on heritability attempts to decompose cross-sectional variation in observed outcomes into unobservable genetic and environmental components. A new literature measures specific genes and uses them as observed covariates when predicting outcomes. I will discuss these two types of work in terms of how they may inform social policy. I will argue that research on heritability is fundamentally uninformative for policy analysis, but make a cautious argument that research using genes as covariates is potentially informative.				","Manski, Charles F. 2011. ""Genes, Eyeglasses, and Social Policy."" Journal of Economic Perspectives, 25 (4): 83-94. DOI: 10.1257/jep.25.4.83","[('D78', 'Positive Analysis of Policy-Making and Implementation'), ('A12', 'Relation of Economics to Other Disciplines')]",https://www.aeaweb.org/articles?id=10.1257/jep.25.4.83,"Fall 2011 (Vol. 25, No.4 )",JEP 
10.1257/jep.25.4.95,The Composition and Drawdown of Wealth in Retirement,"['\n         James Poterba    ', '\n         Steven Venti    ', '\n         David Wise    ']","
Abstract
					This paper presents evidence on the resources available to households as they enter retirement. It draws heavily on data collected by the Health and Retirement Study. We calculate the ""potential additional annuity income"" that households could purchase, given their holdings of non-annuitized financial assets at the start of retirement. We also consider the role of housing equity in the portfolios of retirement-age households and explore the extent to which households draw down housing equity and financial assets as they age. Because home equity is often conserved until very late in life, for many households it may provide some insurance against the risk of living longer than expected. Finally, we consider how our findings bear on a number of policy issues, such as the role for annuity defaults in retirement saving plans.				","Poterba, James, Steven Venti, and David Wise. 2011. ""The Composition and Drawdown of Wealth in Retirement."" Journal of Economic Perspectives, 25 (4): 95-118. DOI: 10.1257/jep.25.4.95","[('D14', 'Personal Finance'), ('D31', 'Personal Income, Wealth, and Their Distributions'), ('J26', 'Retirement; Retirement Policies')]",https://www.aeaweb.org/articles?id=10.1257/jep.25.4.95,"Fall 2011 (Vol. 25, No.4 )",JEP 
10.1257/jep.25.4.119,Insuring Long-Term Care in the United States,"['\n         Jeffrey R. Brown    ', '\n         Amy Finkelstein    ']","
Abstract
					Long-term care expenditures constitute one of the largest uninsured financial risks facing the elderly in the United States and thus play a central role in determining the retirement security of elderly Americans. In this essay, we begin by providing some background on the nature and extent of long-term care expenditures and insurance against those expenditures, emphasizing in particular the large and variable nature of the expenditures and the extreme paucity of private insurance coverage. We then provide some detail on the nature of the private long-term care insurance market and the available evidence on the reasons for its small size, including private market imperfections and factors that limit the demand for such insurance. We highlight how the availability of public long-term care insurance through Medicaid is an important factor suppressing the market for private long-term care insurance. In the final section, we describe and discuss recent long-term care insurance public policy initiatives at both the state and federal level.				","Brown, Jeffrey R., and Amy Finkelstein. 2011. ""Insuring Long-Term Care in the United States."" Journal of Economic Perspectives, 25 (4): 119-42. DOI: 10.1257/jep.25.4.119","[('G22', 'Insurance; Insurance Companies'), ('H75', 'State and Local Government: Health; Education; Welfare; Public Pensions'), ('I18', 'Health: Government Policy; Regulation; Public Health'), ('I38', 'Welfare and Poverty: Government Programs; Provision and Effects of Welfare Programs'), ('J14', 'Economics of the Elderly; Economics of the Handicapped; Non-labor Market Discrimination'), ('I13', 'Health Insurance, Public and Private')]",https://www.aeaweb.org/articles?id=10.1257/jep.25.4.119,"Fall 2011 (Vol. 25, No.4 )",JEP 
10.1257/jep.25.4.143,Annuitization Puzzles,"['\n         Shlomo Benartzi    ', '\n         Alessandro Previtero    ', '\n         Richard H. Thaler    ']","
Abstract
					In his Nobel Prize acceptance speech given in 1985, Franco Modigliani drew attention to the ""annuitization puzzle"":  that annuity contracts, other than pensions through group insurance, are extremely rare. Rational choice theory predicts that households will find annuities attractive at the onset of retirement because they address the risk of outliving one's income, but in fact, relatively few of those facing retirement choose to annuitize a substantial portion of their wealth. There is now a substantial literature on the behavioral economics of retirement saving, which has stressed that both behavioral and institutional factors play an important role in determining a household's saving accumulations. Self-control problems, inertia, and a lack of financial sophistication inhibit some households from providing an adequate retirement nest egg. However, interventions such as automatic enrollment and automatic escalation of saving over time as wages rise (the ""save more tomorrow"" plan) have shown success in overcoming these obstacles. We will show that the same behavioral and institutional factors that help explain savings behavior are also important in understanding 1) how families handle the process of decumulation once retirement commences and 2) why there seems to be so little demand to annuitize wealth at retirement.				","Benartzi, Shlomo, Alessandro Previtero, and Richard H. Thaler. 2011. ""Annuitization Puzzles."" Journal of Economic Perspectives, 25 (4): 143-64. DOI: 10.1257/jep.25.4.143","[('D14', 'Personal Finance'), ('D31', 'Personal Income, Wealth, and Their Distributions'), ('E21', 'Macroeconomics: Consumption; Saving; Wealth'), ('J26', 'Retirement; Retirement Policies'), ('D91', 'Micro-Based Behavioral Economics: Role and Effects of Psychological, Emotional, Social, and Cognitive Factors on Decision Making')]",https://www.aeaweb.org/articles?id=10.1257/jep.25.4.143,"Fall 2011 (Vol. 25, No.4 )",JEP 
10.1257/jep.25.4.165,The Case for a Progressive Tax: From Basic Research to Policy Recommendations,"['\n         Peter Diamond    ', '\n         Emmanuel Saez    ']","
Abstract
					This paper presents the case for tax progressivity based on recent results in optimal tax theory. We consider the optimal progressivity of earnings taxation and whether capital income should be taxed. We critically discuss the academic research on these topics and when and how the results can be used for policy recommendations. We argue that a result from basic research is relevant for policy only if 1) it is based on economic mechanisms that are empirically relevant and first order to the problem, 2) it is reasonably robust to changes in the modeling assumptions, and 3) the policy prescription is implementable (i.e, is socially acceptable and not too complex).  We obtain three policy recommendations from basic research that satisfy these criteria reasonably well. First, very high earners should be subject to high and rising marginal tax rates on earnings. Second, low-income families should be encouraged to work with earnings subsidies, which should then be phased-out with high implicit marginal tax rates. Third, capital income should be taxed. We explain why the famous zero marginal tax rate result for the top earner in the Mirrlees model and the zero capital income tax rate results of Chamley and Judd, and Atkinson and Stiglitz are not policy relevant in our view.				","Diamond, Peter, and Emmanuel Saez. 2011. ""The Case for a Progressive Tax: From Basic Research to Policy Recommendations."" Journal of Economic Perspectives, 25 (4): 165-90. DOI: 10.1257/jep.25.4.165","[('H21', 'Taxation and Subsidies: Efficiency; Optimal Taxation'), ('H24', 'Personal Income and Other Nonbusiness Taxes and Subsidies; includes inheritance and gift taxes'), ('H25', 'Business Taxes and Subsidies including sales and value-added (VAT)')]",https://www.aeaweb.org/articles?id=10.1257/jep.25.4.165,"Fall 2011 (Vol. 25, No.4 )",JEP 
10.1257/jep.25.4.191,When and Why Incentives (Don't) Work to Modify Behavior,"['\n         Uri Gneezy    ', '\n         Stephan Meier    ', '\n         Pedro Rey-Biel    ']","
Abstract
					First we discuss how extrinsic incentives may come into conflict with other motivations. For example, monetary incentives from principals may change how tasks are perceived by agents, with negative effects on behavior. In other cases, incentives might have the desired effects in the short term, but they still weaken intrinsic motivations. To put it in concrete terms, an incentive for a child to learn to read might achieve that goal in the short term, but then be counterproductive as an incentive for students to enjoy reading and seek it out over their lifetimes. Next we examine the research literature on three important examples in which monetary incentives have been used in a nonemployment context to foster the desired behavior: education; increasing contributions to public goods; and helping people change their lifestyles, particularly with regard to smoking and exercise. The conclusion sums up some lessons on when extrinsic incentives are more or less likely to alter such behaviors in the desired directions.				","Gneezy, Uri, Stephan Meier, and Pedro Rey-Biel. 2011. ""When and Why Incentives (Don't) Work to Modify Behavior."" Journal of Economic Perspectives, 25 (4): 191-210. DOI: 10.1257/jep.25.4.191","[('D82', 'Asymmetric and Private Information'), ('H41', 'Public Goods'), ('I20', 'Education and Research Institutions: General'), ('D12', 'Consumer Economics: Empirical Analysis'), ('I18', 'Health: Government Policy; Regulation; Public Health')]",https://www.aeaweb.org/articles?id=10.1257/jep.25.4.191,"Fall 2011 (Vol. 25, No.4 )",JEP 
10.1257/jep.25.4.211,Retrospectives: X-Efficiency,['\n         Michael Perelman    '],"
Abstract
					In a 1966 article in the American Economic Review, Harvey Leibenstein introduced the concept of ""X-efficiency"":  the gap between ideal allocative efficiency and actually existing efficiency. Leibenstein insisted that absent strong competitive pressure, firms are unlikely to use their resources efficiently, and he suggested that X-efficiency is pervasive. Leibenstein, of course, was attacking a fundamental economic assumption: that firms minimize costs. The X-efficiency article created a firestorm of criticism. At the forefront of Leibenstein's powerful critics was George Stigler, who was very protective of classical price theory. In terms of rhetorical success, Stigler's combination of brilliance and bluster mostly carried the day. While Leibenstein's response to Stigler was well reasoned, it never resonated with many economists, and Leibenstein remains undeservedly underappreciated. Leibenstein's challenge is as relevant today as it ever was.				","Perelman, Michael. 2011. ""Retrospectives: X-Efficiency."" Journal of Economic Perspectives, 25 (4): 211-22. DOI: 10.1257/jep.25.4.211","[('D21', 'Firm Behavior: Theory'), ('B21', 'History of Economic Thought: Microeconomics'), ('B31', 'History of Economic Thought: Individuals')]",https://www.aeaweb.org/articles?id=10.1257/jep.25.4.211,"Fall 2011 (Vol. 25, No.4 )",JEP 
10.1257/jep.25.4.223,Recommendations for Further Reading,['\n         Timothy Taylor    '],N\A,"Taylor, Timothy. 2011. ""Recommendations for Further Reading."" Journal of Economic Perspectives, 25 (4): 223-30. DOI: 10.1257/jep.25.4.223","[('Y50', 'Further Reading (unclassified)')]",https://www.aeaweb.org/articles?id=10.1257/jep.25.4.223,"Fall 2011 (Vol. 25, No.4 )",JEP 
10.1257/jep.26.1.3,Is There an Energy Efficiency Gap?,"['\n         Hunt Allcott    ', '\n         Michael Greenstone    ']","
Abstract
					Many analysts of the energy industry have long believed that energy efficiency offers an enormous ""win-win"" opportunity: through aggressive energy conservation policies, we can both save money and reduce negative externalities associated with energy use. In 1979, Daniel Yergin and the Harvard Business School Energy Project estimated that the United States could consume 30 or 40 percent less energy without reducing welfare. The central economic question around energy efficiency is whether there are investment inefficiencies that a policy could correct. First, we examine choices made by consumers and firms, testing whether they fail to make investments in energy efficiency that would increase utility or profits. Second, we focus on specific types of investment inefficiencies, testing for evidence consistent with each. Three key conclusions arise: First, the evidence presented in the long literature on the subject frequently does not meet modern standards for credibility. Second, when one tallies up the available empirical evidence from different contexts, it is difficult to substantiate claims of a pervasive Energy Efficiency Gap. Third, it is crucial that policies be targeted.
Welfare gains will be larger from a policy that preferentially affects the decisions of those consumers subject to investment inefficiencies.				","Allcott, Hunt, and Michael Greenstone. 2012. ""Is There an Energy Efficiency Gap?"" Journal of Economic Perspectives, 26 (1): 3-28. DOI: 10.1257/jep.26.1.3","[('Q41', 'Energy: Demand and Supply'), ('Q48', 'Energy: Government Policy')]",https://www.aeaweb.org/articles?id=10.1257/jep.26.1.3,"Winter 2012 (Vol. 26, No.1 )",JEP 
10.1257/jep.26.1.29,Creating a Smarter U.S. Electricity Grid,['\n         Paul L. Joskow    '],"
Abstract
					This paper focuses on efforts to build what policymakers call the ""smart grid,"" involving 1) improved remote monitoring and automatic and remote control of facilities in high-voltage electricity transmission networks; 2) improved remote monitoring, two-way communications, and automatic and remote control of local distribution networks; and 3) installation of ""smart"" metering and associated communications capabilities on customer premises so that customers can receive real-time price information and/or take advantage of opportunities to contract with their retail supplier to manage the consumer's electricity demands remotely in response to wholesale prices and network congestion. I examine the opportunities, challenges, and uncertainties associated with investments in ""smart grid"" technologies. I discuss some basic electricity supply and demand, pricing, and physical network attributes that are critical for understanding the opportunities and challenges associated with expanding deployment of smart grid technologies. Then I cover issues associated with the deployment of these technologies at the high voltage transmission, local distribution, and end-use metering levels. 				","Joskow, Paul L. 2012. ""Creating a Smarter U.S. Electricity Grid."" Journal of Economic Perspectives, 26 (1): 29-48. DOI: 10.1257/jep.26.1.29","[('L94', 'Electric Utilities'), ('L98', 'Industry Studies: Utilities and Transportation: Government Policy'), ('Q41', 'Energy: Demand and Supply'), ('Q48', 'Energy: Government Policy')]",https://www.aeaweb.org/articles?id=10.1257/jep.26.1.29,"Winter 2012 (Vol. 26, No.1 )",JEP 
10.1257/jep.26.1.49,Prospects for Nuclear Power,['\n         Lucas W. Davis    '],"
Abstract
					Nuclear power has long been controversial because of concerns about nuclear accidents, storage of spent fuel, and how the spread of nuclear power might raise risks of the proliferation of nuclear weapons. These concerns are real and important. However, emphasizing these concerns implicitly suggests that unless these issues are taken into account, nuclear power would otherwise be cost effective compared to other forms of electricity generation. This implication is unwarranted. Throughout the history of nuclear power, a key challenge has been the high cost of construction for nuclear plants. Construction costs are high enough that it becomes difficult to make an economic argument for nuclear even before incorporating these external factors. This is particularly true in countries like the United States where recent technological advances have dramatically increased the availability of natural gas. The chairman of one of the largest U.S. nuclear companies recently said that his company would not break ground on a new nuclear plant until the price of natural gas was more than double today's level and carbon emissions cost $25 per ton. This comment summarizes the current economics of nuclear power pretty well. Yes, there is a certain confluence of factors that could make nuclear power a viable economic option. Otherwise, a nuclear power renaissance seems unlikely.				","Davis, Lucas W. 2012. ""Prospects for Nuclear Power."" Journal of Economic Perspectives, 26 (1): 49-66. DOI: 10.1257/jep.26.1.49","[('L94', 'Electric Utilities'), ('L98', 'Industry Studies: Utilities and Transportation: Government Policy'), ('Q42', 'Alternative Energy Sources'), ('Q48', 'Energy: Government Policy')]",https://www.aeaweb.org/articles?id=10.1257/jep.26.1.49,"Winter 2012 (Vol. 26, No.1 )",JEP 
10.1257/jep.26.1.67,The Private and Public Economics of Renewable Electricity Generation,['\n         Severin Borenstein    '],"
Abstract
					Generating electricity from renewable sources is more expensive than conventional approaches but reduces pollution externalities.  Analyzing the tradeoff is much more challenging than often presumed because the value of electricity is extremely dependent on the time and location at which it is produced, which is not very controllable with some renewables, such as wind and solar. Likewise, the pollution benefits from renewable generation depend on what type of generation it displaces, which also depends on time and location. Without incorporating these factors, cost-benefit analyses of alternatives are likely to be misleading. Other common arguments for subsidizing renewable power—green jobs, energy security, and driving down fossil energy prices—are unlikely to substantially alter the analysis. The role of intellectual property spillovers is a strong argument for subsidizing energy science research, but less persuasive as an enhancement to the value of installing current renewable energy technologies.				","Borenstein, Severin. 2012. ""The Private and Public Economics of Renewable Electricity Generation."" Journal of Economic Perspectives, 26 (1): 67-92. DOI: 10.1257/jep.26.1.67","[('L94', 'Electric Utilities'), ('L98', 'Industry Studies: Utilities and Transportation: Government Policy'), ('Q42', 'Alternative Energy Sources'), ('Q48', 'Energy: Government Policy')]",https://www.aeaweb.org/articles?id=10.1257/jep.26.1.67,"Winter 2012 (Vol. 26, No.1 )",JEP 
10.1257/jep.26.1.93,Reducing Petroleum Consumption from Transportation,['\n         Christopher R. Knittel    '],"
Abstract
					The United States consumes more petroleum-based liquid fuel per capita than any other OECD high-income country—30 percent more than the second-highest country (Canada) and 40 percent more than the third-highest (Luxembourg). The transportation sector accounts for 70 percent of U.S. oil consumption and 30 percent of U.S. greenhouse gas emissions. Taking the externalities associated with high U.S. gasoline consumption as largely given, I focus on understanding the policy tools that seek to reduce this consumption. I consider four main channels through which reductions in U.S. oil consumption might take place: 1) increased fuel economy of existing vehicles, 2) increased use of non-petroleum-based, low-carbon fuels, 3) alternatives to the internal combustion engine, and 4) reduced vehicle miles traveled. I then discuss how these policies for reducing petroleum consumption compare with the standard economics prescription for using a Pigouvian tax to deal with externalities. Taking into account that energy taxes are a political hot button in the United States, and also considering some evidence that consumers may not ""correctly"" value fuel economy, I offer some thoughts about the margins on which policy aimed at reducing petroleum consumption might usefully proceed.				","Knittel, Christopher R. 2012. ""Reducing Petroleum Consumption from Transportation."" Journal of Economic Perspectives, 26 (1): 93-118. DOI: 10.1257/jep.26.1.93","[('Q41', 'Energy: Demand and Supply'), ('Q48', 'Energy: Government Policy'), ('R41', 'Transportation: Demand, Supply, and Congestion; Safety and Accidents; Transportation Noise'), ('R48', 'Transportation Systems: Government Pricing and Policy')]",https://www.aeaweb.org/articles?id=10.1257/jep.26.1.93,"Winter 2012 (Vol. 26, No.1 )",JEP 
10.1257/jep.26.1.119,How Will Energy Demand Develop in the Developing World?,"['\n         Catherine Wolfram    ', '\n         Orie Shelef    ', '\n         Paul Gertler    ']","
Abstract
					Over the next 25 to 30 years, nearly all of the growth in energy demand, fossil fuel use, associated local pollution, and greenhouse gas emissions is forecast to come from the developing world. This paper argues that the world's poor and near-poor will play a major role in driving medium-run growth in energy consumption. As the world economy expands and poor households' incomes rise, they are likely to get connected to the electricity grid, gain access to good roads, and purchase energy-using assets like appliances and vehicles for the first time. We argue that the current forecasts for energy demand in the developing world may be understated because they do not accurately capture growth in demand along the extensive margin, as low-income households buy their first durable appliances and vehicles. Within a country, the adoption of energy-using assets typically follows an S-shaped pattern: among the very poor, we see little increase in the number of households owning refrigerators, vehicles, air conditioners, and other assets as incomes go up; above a first threshold income level, we see rapid increases of ownership with income; and above a second threshold, increases in ownership level off. A large share of the world's population has yet to go through the first transition, suggesting there is likely to be a large increase in the demand for energy in the coming years.				","Wolfram, Catherine, Orie Shelef, and Paul Gertler. 2012. ""How Will Energy Demand Develop in the Developing World?"" Journal of Economic Perspectives, 26 (1): 119-38. DOI: 10.1257/jep.26.1.119","[('O13', 'Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products'), ('Q41', 'Energy: Demand and Supply'), ('Q43', 'Energy and the Macroeconomy')]",https://www.aeaweb.org/articles?id=10.1257/jep.26.1.119,"Winter 2012 (Vol. 26, No.1 )",JEP 
10.1257/jep.26.1.139,The For-Profit Postsecondary School Sector: Nimble Critters or Agile Predators?,"['\n         David J. Deming    ', '\n         Claudia Goldin    ', '\n         Lawrence F. Katz    ']","
Abstract
					Private for-profit institutions have been the fastest-growing part of the U.S. higher education sector.  For-profit enrollment increased from 0.2 percent to 9.1 percent of total enrollment in degree-granting schools from 1970 to 2009, and for-profit institutions account for the majority of enrollments in non-degree-granting postsecondary schools. We describe the schools, students, and programs in the for-profit higher education sector, its phenomenal recent growth, and its relationship to the federal and state governments. Using the 2004 to 2009 Beginning Postsecondary Students (BPS) longitudinal survey, we assess outcomes of a recent cohort of first-time undergraduates who attended for-profits relative to comparable students who attended community colleges or other public or private non-profit institutions. We find that relative to these other institutions, for-profits educate a larger fraction of minority, disadvantaged, and older students, and they have greater success at retaining students in their first year and getting them to complete short programs at the certificate and AA levels. But we also find that for-profit students end up with higher unemployment and ""idleness"" rates and lower earnings six years after entering programs than do comparable students from other schools and that, not surprisingly, they have far greater default rates on their loans.				","Deming, David J., Claudia Goldin, and Lawrence F. Katz. 2012. ""The For-Profit Postsecondary School Sector: Nimble Critters or Agile Predators?"" Journal of Economic Perspectives, 26 (1): 139-64. DOI: 10.1257/jep.26.1.139","[('I23', 'Higher Education and Research Institutions')]",https://www.aeaweb.org/articles?id=10.1257/jep.26.1.139,"Winter 2012 (Vol. 26, No.1 )",JEP 
10.1257/jep.26.1.165,Student Loans: Do College Students Borrow Too Much--Or Not Enough?,"['\n         Christopher Avery    ', '\n         Sarah Turner    ']","
Abstract
					Total student loan debt rose to over $800 billion in June 2010, overtaking total credit card debt outstanding for the first time. By the time this article sees print, the continually updated Student Loan Debt Clock will show an accumulated total of roughly $1 trillion. Borrowing to finance educational expenditures has been increasing—more than quadrupling in real dollars since the early 1990s. The sheer magnitude of these figures has led to increased public commentary on the level of student borrowing. We move the discussion of student loans away from anecdote by establishing a framework for considering the use of student loans in the optimal financing of collegiate investments. From a financial perspective, enrolling in college is equivalent to signing up for a lottery with large expected gains—indeed, the figures presented here suggest that college is, on average, a better investment today than it was a generation ago—but it is also a lottery with significant probabilities of both larger positive, and smaller or even negative, returns. We look to available—albeit limited—evidence to assess which types of students are likely to be borrowing too much or too little.				","Avery, Christopher, and Sarah Turner. 2012. ""Student Loans: Do College Students Borrow Too Much--Or Not Enough?"" Journal of Economic Perspectives, 26 (1): 165-92. DOI: 10.1257/jep.26.1.165","[('D14', 'Personal Finance'), ('I23', 'Higher Education and Research Institutions')]",https://www.aeaweb.org/articles?id=10.1257/jep.26.1.165,"Winter 2012 (Vol. 26, No.1 )",JEP 
10.1257/jep.26.1.193,American Higher Education in Transition,['\n         Ronald G. Ehrenberg    '],"
Abstract
					American higher education is in transition along many dimensions: tuition levels, faculty composition, expenditure allocation, pedagogy, technology, and more. During the last three decades, at private four-year academic institutions, undergraduate tuition levels increased each year on average by 3.5 percent more than the rate of inflation; the comparable increases for public four-year and public two-year institutions were 5.1 percent and 3.5 percent, respectively. Academic institutions have also changed how they allocate their resources. The percentage of faculty nationwide that is full-time has declined, and the vast majority of part-time faculty members do not have Ph.D.s. The share of institutional expenditures going to faculty salaries and benefits in both public and private institutions has fallen relative to the share going to nonfaculty uses like student services, academic support, and institutional support. There are changing modes of instruction, together with different uses of technology, as institutions reexamine the prevailing ""lecture/discussion"" format. A number of schools are charging differential tuition across students. This paper discusses these various changes, how they are distributed across higher education sectors, and their implications. I conclude with some speculations about the future of American education.				","Ehrenberg, Ronald G. 2012. ""American Higher Education in Transition."" Journal of Economic Perspectives, 26 (1): 193-216. DOI: 10.1257/jep.26.1.193","[('I22', 'Educational Finance'), ('I23', 'Higher Education and Research Institutions')]",https://www.aeaweb.org/articles?id=10.1257/jep.26.1.193,"Winter 2012 (Vol. 26, No.1 )",JEP 
10.1257/jep.26.1.217,Compensation for State and Local Government Workers,"['\n         Maury Gittleman    ', '\n         Brooks Pierce    ']","
Abstract
					Are state and local government workers overcompensated? In this paper, we step back from the highly charged rhetoric and address this question with the two primary data sources for looking at compensation of state and local government workers: the Current Population Survey conducted by the Bureau of the Census for the Bureau of Labor Statistics, and the Employer Costs for Employee Compensation microdata collected as part of the National Compensation Survey of the Bureau of Labor Statistics. In both data sets, the workers being hired in the public sector have higher skill levels than those in the private sector, so the challenge is to compare across sectors in a way that adjusts suitably for this difference. After controlling for skill differences and incorporating employer costs for benefits packages, we find that, on average, public sector workers in state government have compensation costs 3-10 percent greater than those for workers in the private sector, while in local government the gap is 10-19 percent. We caution that this finding is somewhat dependent on the chosen sample and specification, that averages can obscure broader differences in distributions, and that a host of worker and job attributes are not available to us in these data. Nonetheless, the data suggest that public sector workers, especially local government ones, on average, receive greater remuneration than observably similar private sector workers. Overturning this result would require, we think, strong arguments for particular model specifications, or different data.				","Gittleman, Maury, and Brooks Pierce. 2012. ""Compensation for State and Local Government Workers."" Journal of Economic Perspectives, 26 (1): 217-42. DOI: 10.1257/jep.26.1.217","[('J31', 'Wage Level and Structure; Wage Differentials'), ('J45', 'Public Sector Labor Markets'), ('H75', 'State and Local Government: Health; Education; Welfare; Public Pensions')]",https://www.aeaweb.org/articles?id=10.1257/jep.26.1.217,"Winter 2012 (Vol. 26, No.1 )",JEP 
10.1257/jep.26.1.243,Recommendations for Further Reading,['\n         Timothy Taylor    '],N\A,"Taylor, Timothy. 2012. ""Recommendations for Further Reading."" Journal of Economic Perspectives, 26 (1): 243-50. DOI: 10.1257/jep.26.1.243","[('Y50', 'Further Reading (unclassified)')]",https://www.aeaweb.org/articles?id=10.1257/jep.26.1.243,"Winter 2012 (Vol. 26, No.1 )",JEP 
10.1257/jep.26.2.3,The Journal of Economic Perspectives at 100 (Issues),['\n         David Autor    '],"
Abstract
					When I was a graduate student, I discovered that the Journal of Economic Perspectives embodied much of what I love about the field of economics: the clarity that pierces rhetoric to seek the core of a question; the rigor to identify the causal relationships, tradeoffs, and indeterminancies inherent in a problem; the self-assurance to apply the disciplinary toolkit to problems both sacred and profane; and the force of logic to reach conclusions that might be unexpected, controversial, or refreshingly bland. It never occurred to me in those years that one day I would edit the journal. While doing so is a privilege and a pleasure, I equally confess that it's no small weight to be the custodial parent of one of our profession's most beloved offspring. No less intimidating is the task of stipulating what this upstart youth has accomplished in its first 25 years and 100 issues in print. Like any empiricist, I recognize that the counterfactual world that would exist without the JEP is unknowable, but my strong hunch is that our profession would be worse off in that counterfactual world. In this essay, I reflect on the journal's accomplishments and articulate some of my own goals for the JEP going forward.				","Autor, David. 2012. ""The Journal of Economic Perspectives at 100 (Issues)."" Journal of Economic Perspectives, 26 (2): 3-18. DOI: 10.1257/jep.26.2.3","[('A14', 'Sociology of Economics')]",https://www.aeaweb.org/articles?id=10.1257/jep.26.2.3,"Spring 2012 (Vol. 26, No.2 )",JEP 
10.1257/jep.26.2.19,The Journal of Economic Perspectives and the Marketplace of Ideas: A View from the Founding,['\n         Joseph E. Stiglitz    '],"
Abstract
					I welcome the opportunity to join in the celebration of the twenty-fifth birthday of the Journal of Economic Perspectives. It is wonderful to see how this ""baby,"" which I, along with Carl Shapiro and Timothy Taylor, nurtured through its formative years—from 1984 (three years before the first issue in 1987) until I left in 1993—has grown up and become an established part of the economics profession. In founding the journal, we had many objectives, hopes, and ambitions. We were concerned about the increasing specialization within the economics profession. We sought to have complex and sometimes arcane or highly mathematical ideas translated into plain English, or at least that dialect of the language known as ""Economese""—and in a way that was not only informative but engaging. We were worried too about a growing distance between economics and policy. At least a portion of economic research should be related to ideas that were, or should or would be, part of the national and global policy debates. We began with an explicit commitment to present a diversity of viewpoints, hence the word ""perspectives"" in the title. One of the goals we set out for ourselves was to disseminate developments within economics more rapidly. We never shied away from controversy at the journal, but we tried to ensure that the discussion was balanced.				","Stiglitz, Joseph E. 2012. ""The Journal of Economic Perspectives and the Marketplace of Ideas: A View from the Founding."" Journal of Economic Perspectives, 26 (2): 19-26. DOI: 10.1257/jep.26.2.19","[('A14', 'Sociology of Economics')]",https://www.aeaweb.org/articles?id=10.1257/jep.26.2.19,"Spring 2012 (Vol. 26, No.2 )",JEP 
