,journal,title,authors,volume,jel,abstract,url,doi
751,Journal of Political Economy,"Brand History, Geography, and the Persistence of Brand Shares","['Bart Bronnenberg', 'Sanjay K. Dhar', 'Jean-Pierre H. DubÃ©']","2009, vol. 117, issue 1, 87-115",[],"Abstract: We document evidence of a persistent ""early entry"" advantage for brands in 34 consumer packaged goods industries across the 50 largest U.S. cities. Current market shares are higher in markets closest to a brand's historic city of origin than in those farthest. For six industries, we know the order of entry among the top brands in each of the markets. We find an early entry effect on a brand's current market share and perceived quality across U.S. cities. The magnitude of this effect typically drives the rank order of market shares and perceived quality levels across cities. (c) 2009 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a117_3ay_3a2009_3ai_3a1_3ap_3a87-115.htm,http://dx.doi.org/10.1086/597301
752,Journal of Political Economy,Coalition-Proof Trade and the Friedman Rule in the Lagos-Wright Model,"['Tai-wei Hu', 'John Kennan', 'Neil Wallace']","2009, vol. 117, issue 1, 116-137",[],"Abstract: The Lagos-Wright model-a monetary model in which pairwise meetings alternate in time with a centralized meeting-has been extensively analyzed, but always using particular trading protocols. Here, trading protocols are replaced by two alternative notions of implementability: one that allows only individual defections and one that also allows cooperative defections in meetings. It is shown that the first-best allocation is implementable under the stricter notion without taxation if people are sufficiently patient. And, if people are free to skip the centralized meeting, then lump-sum taxation used to pay interest on money does not enlarge the set of implementable allocations. (c) 2009 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a117_3ay_3a2009_3ai_3a1_3ap_3a116-137.htm,http://dx.doi.org/10.1086/597597
753,Journal of Political Economy,The Incidence of U.S. Agricultural Subsidies on Farmland Rental Rates,['Barrett Kirwan'],"2009, vol. 117, issue 1, 138-164",[],"Abstract: Who benefits from agricultural subsidies is an open question. Economic theory predicts that the entire subsidy incidence should be on the farmland owners. Using a complementary set of policy quasi experiments, I find that farmers who rent the land they cultivate capture 75 percent of the subsidy, leaving just 25 percent for landowners. This finding contradicts the prediction from neoclassical models. The standard prediction may not hold because of less than perfect competition in the farmland rental market; the share captured by landowners increases with local measures of competitiveness in the farmland rental market. (c) 2009 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a117_3ay_3a2009_3ai_3a1_3ap_3a138-164.htm,http://dx.doi.org/10.1086/598688
754,Journal of Political Economy,The Profits of Power: Land Rights and Agricultural Investment in Ghana,"['Markus Goldstein', 'Christopher Udry']","2008, vol. 116, issue 6, 981-1022",[],"Abstract: We examine the impact of ambiguous and contested land rights on investment and productivity in agriculture in Akwapim, Ghana. We show that individuals who hold powerful positions in a local political hierarchy have more secure tenure rights and that as a consequence they invest more in land fertility and have substantially higher output. The intensity of investments on different plots cultivated by a given individual corresponds to that individual's security of tenure over those specific plots and, in turn, to the individual's position in the political hierarchy relevant to those specific plots. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a6_3ap_3a981-1022.htm,http://dx.doi.org/10.1086/595561
755,Journal of Political Economy,Strategic Ambiguity and Arms Proliferation,"['Sandeep Baliga', 'Tomas SjÃ¶strÃ¶m', 'Tomas Sjostrom']","2008, vol. 116, issue 6, 1023-1057",[],"Abstract: A big power is facing a small power that may have developed weapons of mass destruction. The small power can create strategic ambiguity by refusing arms inspections. We study the impact of strategic ambiguity on arms proliferation and welfare. Strategic ambiguity is a substitute for actually acquiring weapons: ambiguity reduces the incentive for the small power to invest in weapons, which reduces the threat of arms proliferation. But strategic ambiguity hides information, and this can lead to costly mistakes. Cheap-talk messages can be used to trigger inspections when such mistakes are particularly costly. Tough messages that trigger inspections always imply a greater risk of arms proliferation. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a6_3ap_3a1023-1057.htm,http://dx.doi.org/10.1086/595016
756,Journal of Political Economy,The Demographic Transition and the Sexual Division of Labor,"['Rodrigo Soares', 'Bruno L. S. FalcÃ£o']","2008, vol. 116, issue 6, 1058-1104",[],"Abstract: This paper presents a theory in which increases in female labor force participation and reductions in the gender-wage gap are generated as part of a single process of demographic transition, initially characterized by reductions in mortality and fertility. The paper suggests a relationship between gains in life expectancy and changes in the role of women in society that has not been identified before in the literature. Mortality reductions affect the incentives of individuals to invest in human capital and to have children, with implications for female labor force participation and the wage differential between men and women. The paper also presents some empirical evidence to support the predictions of the theory. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a6_3ap_3a1058-1104.htm,http://dx.doi.org/10.1086/596102
757,Journal of Political Economy,Debt Enforcement around the World,"['Simeon Djankov', 'Oliver Hart', 'Caralee McLiesh', 'Andrei Shleifer']","2008, vol. 116, issue 6, 1105-1149",[],"Abstract: Insolvency practitioners from 88 countries describe how debt enforcement will proceed against an identical hotel about to default on its debt. We use the data on time, cost, and the likely disposition of the assets (preservation as a going concern vs. piecemeal sale) to construct a measure of the efficiency of debt enforcement in each country. This measure is strongly correlated with per capita income and legal origin and predicts debt market development. Several characteristics of debt enforcement procedures, such as the structure of appeals and availability of floating charge finance, influence efficiency. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a6_3ap_3a1105-1149.htm,http://dx.doi.org/10.1086/595015
758,Journal of Political Economy,Place of Work and Place of Residence: Informal Hiring Networks and Labor Market Outcomes,"['Patrick Bayer', 'Stephen Ross', 'Giorgio Topa']","2008, vol. 116, issue 6, 1150-1196",[],"Abstract: We use a novel research design to empirically detect the effect of social interactions on labor market outcomes. Using Census data on residential and employment locations, we examine whether individuals residing in the same city block are more likely to work together than those in nearby blocks. We find evidence of significant social interactions. The estimated referral effect is stronger when individuals are similar in sociodemographic characteristics. These findings are robust across specifications intended to address sorting and reverse causation. Further, the increased availability of neighborhood referrals has a significant impact on a wide range of labor market outcomes. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a6_3ap_3a1150-1196.htm,http://dx.doi.org/10.1086/595975
759,Journal of Political Economy,Erratum: Moral Hazard versus Liquidity and Optimal Unemployment Insurance,['Raj Chetty'],"2008, vol. 116, issue 6, 1197-1197",[],,https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a6_3ap_3a1197-1197.htm,http://dx.doi.org/10.1086/597025
760,Journal of Political Economy,Prejudice and Wages: An Empirical Assessment of Becker's The Economics of Discrimination,"['Kerwin Kofi Charles', 'Jonathan Guryan']","2008, vol. 116, issue 5, 773-809",[],"Abstract: We test the predictions from Becker's (1957) seminal work on employer prejudice and find that relative black wages (a) vary negatively with the prejudice of the ""marginal"" white in a state, (b) vary negatively with the prejudice in the lower tail of the prejudice distribution but are unaffected by the prejudice of the most prejudiced persons in a state, and (c) vary negatively with the fraction of a state that is black. Our estimates suggest that one-quarter of the racial wage gap is due to prejudice, with nontrivial consequences for black lifetime earnings. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a5_3ap_3a773-809.htm,http://dx.doi.org/10.1086/593073
761,Journal of Political Economy,An Economic Index of Riskiness,"['Robert Aumann', 'Roberto Serrano']","2008, vol. 116, issue 5, 810-836",[],"Abstract: Define the riskiness of a gamble as the reciprocal of the absolute risk aversion (ARA) of an individual with constant ARA who is indifferent between taking and not taking that gamble. We characterize this index by axioms, chief among them a ""duality"" axiom that, roughly speaking, asserts that less risk-averse individuals accept riskier gambles. The index is positively homogeneous, continuous, and subadditive; respects first- and second-order stochastic dominance; and for normally distributed gambles is half of variance/mean. Examples are calculated, additional properties are derived, and the index is compared with others. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a5_3ap_3a810-836.htm,http://dx.doi.org/10.1086/591947
762,Journal of Political Economy,Input and Technology Choices in Regulated Industries: Evidence from the Health Care Sector,"['Daron Acemoglu', 'Amy Finkelstein']","2008, vol. 116, issue 5, 837-880",[],"Abstract: This paper examines the implications of regulatory change for input mix and technology choices of regulated industries. We study the increase in the relative price of labor faced by U.S. hospitals that resulted from the move from full cost to partial cost reimbursement under the Medicare Prospective Payment System (PPS) reform. Using the interaction of hospitals' pre-PPS Medicare share of patient days with the introduction of PPS, we document substantial increases in capital-labor ratios and declines in labor inputs following PPS. Most interestingly, we find that PPS seems to have encouraged the adoption of a range of new medical technologies. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a5_3ap_3a837-880.htm,http://dx.doi.org/10.1086/595014
763,Journal of Political Economy,"Early Marriage, Age of Menarche, and Female Schooling Attainment in Bangladesh","['Erica Field', 'Attila Ambrus']","2008, vol. 116, issue 5, 881-930",[],"Abstract: Using data from rural Bangladesh, we explore the hypothesis that women attain less schooling as a result of social and financial pressure to marry young. We isolate the causal effect of marriage timing using age of menarche as an instrumental variable. Our results indicate that each additional year that marriage is delayed is associated with 0.22 additional year of schooling and 5.6 percent higher literacy. Delayed marriage is also associated with an increase in use of preventive health services. In the context of competitive marriage markets, we use the above results to obtain estimates of the change in equilibrium female education that would arise from introducing age of consent laws. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a5_3ap_3a881-930.htm,http://dx.doi.org/10.1086/593333
764,Journal of Political Economy,Intertemporal Cost Allocation and Investment Decisions,['William P. Rogerson'],"2008, vol. 116, issue 5, 931-950",[],"Abstract: This paper considers the profit-maximization problem of a firm that must make sunk investments in long-lived assets to produce output. It is shown that if per-period accounting income is calculated using a simple and natural allocation rule for investment, called the relative replacement cost (RRC) rule, under a broad range of plausible circumstances, the firm can choose the fully optimal sequence of investments over time simply by choosing a level of investment each period in order to maximize the next period's accounting income. Furthermore, in a model in which shareholders delegate the investment decision to a better-informed manager, it is shown that if accounting income based on the RRC allocation rule is used as a performance measure for the manager, robust incentives are created for the manager to choose the profit-maximizing sequence of investments, regardless of the manager's own personal discount rate or other aspects of the manager's personal preferences. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a5_3ap_3a931-950.htm,http://dx.doi.org/10.1086/591909
765,Journal of Political Economy,The Small World of Investing: Board Connections and Mutual Fund Returns,"['Lauren Cohen', 'Andrea Frazzini', 'Christopher Malloy']","2008, vol. 116, issue 5, 951-979",[],"Abstract: This paper uses social networks to identify information transfer in security markets. We focus on connections between mutual fund managers and corporate board members via shared education networks. We find that portfolio managers place larger bets on connected firms and perform significantly better on these holdings relative to their nonconnected holdings. A replicating portfolio of connected stocks outperforms nonconnected stocks by up to 7.8 percent per year. Returns are concentrated around corporate news announcements, consistent with portfolio managers gaining an informational advantage through the education networks. Our results suggest that social networks may be important mechanisms for information flow into asset prices. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a5_3ap_3a951-979.htm,http://dx.doi.org/10.1086/592415
766,Journal of Political Economy,Purification of a Mixed Strategy Equilibrium,['Anonymous'],"2008, vol. 116, issue 5, BackCover-BackCover",[],,https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a5_3ap_3abackcover-backcover.htm,http://dx.doi.org/10.1086/595969
767,Journal of Political Economy,The Depressing Effect of Agricultural Institutions on the Prewar Japanese Economy,"['Fumio Hayashi', 'Edward Prescott']","2008, vol. 116, issue 4, 573-632",[],"Abstract: Why didn't the Japanese miracle take place before World War II? The culprit we identify is a barrier that kept prewar agricultural employment constant. Using a standard neoclassical two-sector growth model, we show that the barrier-induced sectoral distortion and an ensuring lack of capital accumulation account well for the depressed output level. Without the barrier, Japan's prewar GNP per worker would have been at least about a half of that of the United States, not about a third as in the data. The labor barrier existed because, we argue, the prewar patriarchy forced the son designated as heir to stay in agriculture. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a4_3ap_3a573-632.htm,http://dx.doi.org/10.1086/591804
768,Journal of Political Economy,Measuring Illegal Activity and the Effects of Regulatory Innovation: Tax Evasion and the Dyeing of Untaxed Diesel,"['Justin Marion', 'Erich Muehlegger']","2008, vol. 116, issue 4, 633-666",[],"Abstract: This article examines tax evasion in the diesel fuel market. Diesel fuel used for on-road purposes is taxed, while other uses are untaxed, creating an incentive for firms and individuals to evade on-road diesel taxes by purchasing untaxed diesel fuel and then using it for on-road use. We examine the effects of a federal regulatory innovation in October 1993, the addition of red dye to untaxed diesel fuel at the point of distribution, which significantly lowered the cost of regulatory enforcement. We find that sales of diesel fuel rose 26 percent following the regulatory change, while sales of heating oil, which is an untaxed perfect substitute, fell by a similar amount. The effect on sales was higher in states with higher tax rates and in states likely to have higher audit costs. We also find evidence that heating oil sales were less responsive to demand factors, such as temperature, prior to the dye program, indicating that a significant fraction of predye sales was illegitimate. Furthermore, we find a pattern of price and tax elasticities consistent with innovation in new evasion techniques subsequent to the regulatory change. Finally, we estimate that the elasticity of tax revenues with respect to the tax rate was 0.60 prior to the dye program yet would have been 0.85 in the absence of evasion. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a4_3ap_3a633-666.htm,http://dx.doi.org/10.1086/591805
769,Journal of Political Economy,Inefficient Unemployment Dynamics under Asymmetric Information,['Veronica Guerrieri'],"2008, vol. 116, issue 4, 667-708",[],"Abstract: I explore the efficiency properties of a competitive search model with match-specific private information and limited commitment on the workers' side. In a static setting the competitive search equilibrium is constrained efficient, whereas in a dynamic setting it is constrained inefficient whenever the initial unemployment rate is different from its steady-state level. Inefficiency arises because the workers' outside option becomes endogenous and affects the severity of the distortion due to the informational friction. This generates a novel externality: firms offering contracts at a given time do not internalize their effect on the outside option of workers hired in previous periods. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a4_3ap_3a667-708.htm,http://dx.doi.org/10.1086/591910
770,Journal of Political Economy,"Universal Child Care, Maternal Labor Supply, and Family Well-Being","['Michael Baker', 'Jonathan Gruber', 'Kevin Milligan']","2008, vol. 116, issue 4, 709-745",[],"Abstract: We analyze the introduction of highly subsidized, universally accessible child care in Quebec, addressing the impact on child care utilization, maternal labor supply, and family well-being. We find strong evidence of a shift into new child care use, although some crowding out of existing arrangements is evident. Maternal labor supply increases significantly. Finally, the evidence suggests that children are worse off by measures ranging from aggression to motor and social skills to illness. We also uncover evidence that the new child care program led to more hostile, less consistent parenting, worse parental health, and lower-quality parental relationships. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a4_3ap_3a709-745.htm,http://dx.doi.org/10.1086/591908
771,Journal of Political Economy,Child Protection and Adult Crime: Using Investigator Assignment to Estimate Causal Effects of Foster Care,['Joseph J. Doyle'],"2008, vol. 116, issue 4, 746-770",[],"Abstract: This paper uses the randomization of families to child protection investigators to estimate causal effects of foster care on adult crime. The analysis uses a new data set that links criminal justice data to child protection data in Illinois, and I find that investigators affect foster care placement. Children on the margin of placement are found to be two to three times more likely to enter the criminal justice system as adults if they were placed in foster care. One innovation describes the types of children on the margin of placement, a group that is more likely to include African Americans, girls, and young adolescents. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a4_3ap_3a746-770.htm,http://dx.doi.org/10.1086/590216
772,Journal of Political Economy,Protectionism through Prostitution,['Charles C. Mann'],"2008, vol. 116, issue 4, BackCover-BackCover",[],,https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a4_3ap_3abackcover-backcover.htm,http://dx.doi.org/10.1086/592823
773,Journal of Political Economy,The Effect of Low-Skilled Immigration on U.S. Prices: Evidence from CPI Data,['Patricia Cortes'],"2008, vol. 116, issue 3, 381-422",[],"Abstract: I exploit the large variation across U.S. cities and through time in the relative size of the low-skilled immigrant population to estimate the causal effect of immigration on prices of nontraded goods and services. Using an instrumental variables strategy, I find that, at current immigration levels, a 10 percent increase in the share of low-skilled immigrants in the labor force decreases the price of immigrant-intensive services, such as housekeeping and gardening, by 2 percent. Wage equations suggest that lower wages are a likely channel through which these effects take place. However, wage effects are significantly larger for low-skilled immigrants than for low-skilled natives, implying that the two are imperfect substitutes. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a3_3ap_3a381-422.htm,http://dx.doi.org/10.1086/589756
774,Journal of Political Economy,Spatial Competition with Heterogeneous Firms,['Jonathan Vogel'],"2008, vol. 116, issue 3, 423-466",[],"Abstract: I model endogenous horizontal and vertical product differentiation with arbitrarily many heterogeneous firms. Firms are asymmetric in that they differ in their marginal costs. I prove that under an equilibrium refinement, all economically relevant firm outcomes are uniquely determined across all strict subgame perfect Nash equilibria. There are two central results. First, a firm's price, market share, and profit are independent of its neighbors' marginal costs, conditional on the average marginal cost in the market. Second, more productive firms are more isolated, all else equal. In particular, the distance between two firms is strictly decreasing in their average marginal cost. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a3_3ap_3a423-466.htm,http://dx.doi.org/10.1086/589891
775,Journal of Political Economy,Capital Deepening and Nonbalanced Economic Growth,"['Daron Acemoglu', 'Veronica Guerrieri']","2008, vol. 116, issue 3, 467-498",[],"Abstract: We present a model of nonbalanced growth based on differences in factor proportions and capital deepening. Capital deepening increases the relative output of the more capital-intensive sector but simultaneously induces a reallocation of capital and labor away from that sector. Using a two-sector general equilibrium model, we show that nonbalanced growth is consistent with an asymptotic equilibrium with a constant interest rate and capital share in national income. For plausible parameter values, the model generates dynamics consistent with U.S. data, in particular, faster growth of employment and slower growth of output in less capital-intensive sectors, and aggregate behavior consistent with the Kaldor facts. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a3_3ap_3a467-498.htm,http://dx.doi.org/10.1086/589523
776,Journal of Political Economy,"Stature and Status: Height, Ability, and Labor Market Outcomes","['Anne Case', 'Christina Paxson']","2008, vol. 116, issue 3, 499-532",[],"Abstract: The well-known association between height and earnings is often thought to reflect factors such as self-esteem, social dominance, and discrimination. We offer a simpler explanation: height is positively associated with cognitive ability, which is rewarded in the labor market. Using data from the United States and the United Kingdom, we show that taller children have higher average cognitive test scores and that these test scores explain a large portion of the height premium in earnings. Children who have higher test scores also experience earlier adolescent growth spurts, so that height in adolescence serves as a marker of cognitive ability. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a3_3ap_3a499-532.htm,http://dx.doi.org/10.1086/589524
777,Journal of Political Economy,A Phillips Curve with an Ss Foundation,"['Mark Gertler', 'John Leahy']","2008, vol. 116, issue 3, 533-572",[],"Abstract: We develop an analytically tractable Phillips curve based on state-dependent pricing. We consider a local approximation around a zero inflation steady state and introduce infrequent idiosyncratic shocks. The resulting Phillips curve is a simple variant of the conventional time-dependent Calvo formulation with important differences. First, the model is able to match the micro evidence on the magnitude and timing of price adjustments. Second, our state-dependent model exhibits greater flexibility in the aggregate price level than the time-dependent model. With real rigidities present, however, our model can exhibit nominal stickiness similar to a conventional time-dependent model. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a3_3ap_3a533-572.htm,http://dx.doi.org/10.1086/589522
778,Journal of Political Economy,The Distortionary Effects of Regulation and Rent Seeking,['Anonymous'],"2008, vol. 116, issue 3, BackCover-BackCover",[],,https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a3_3ap_3abackcover-backcover.htm,http://dx.doi.org/10.1086/591153
779,Journal of Political Economy,Moral Hazard versus Liquidity and Optimal Unemployment Insurance,['Raj Chetty'],"2008, vol. 116, issue 2, 173-234",[],"Abstract: This paper presents new evidence on why unemployment insurance (UI) benefits affect search behavior and develops a simple method of calculating the welfare gains from UI using this evidence. I show that 60 percent of the increase in unemployment durations caused by UI benefits is due to a ""liquidity effect"" rather than distortions on marginal incentives to search (""moral hazard"") by combining two empirical strategies. First, I find that increases in benefits have much larger effects on durations for liquidity-constrained households. Second, lump-sum severance payments increase durations substantially among constrained households. I derive a formula for the optimal benefit level that depends only on the reduced-form liquidity and moral hazard elasticities. The formula implies that the optimal UI benefit level exceeds 50 percent of the wage. The ""exact identification"" approach to welfare analysis proposed here yields robust optimal policy results because it does not require structural estimation of primitives. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a2_3ap_3a173-234.htm,http://dx.doi.org/10.1086/588585
780,Journal of Political Economy,Structural Transformation and the Deterioration of European Labor Market Outcomes,['Richard Rogerson'],"2008, vol. 116, issue 2, 235-259",[],"Abstract: This paper examines hours worked in continental Europe and the United States from 1956 to 2003. The empirical work establishes two results. First, hours worked in Europe decline by almost 45 percent compared to the United States over this period. Second, this decline is almost entirely accounted for by the fact that Europe develops a much smaller market service sector than the United States. A simple model of time allocation is used to understand these patterns. I find that relative increases in taxes and technological catch-up can account for most of the differences between the European and American time allocations over this period. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a2_3ap_3a235-259.htm,http://dx.doi.org/10.1086/588029
781,Journal of Political Economy,Consumption Strikes Back? Measuring Long-Run Risk,"['Lars Hansen', 'John C. Heaton', 'Nan Li']","2008, vol. 116, issue 2, 260-302",[],Abstract: We characterize and measure a long-term risk-return trade-off for the valuation of cash flows exposed to fluctuations in macroeconomic growth. This trade-off features risk prices of cash flows that are realized far into the future but continue to be reflected in asset values. We apply this analysis to claims on aggregate cash flows and to cash flows from value and growth portfolios by imputing values to the long-run dynamic responses of cash flows to macroeconomic shocks. We explore the sensitivity of our results to features of the economic valuation model and of the model cash flow dynamics. (c) 2008 by The University of Chicago. All rights reserved.,https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a2_3ap_3a260-302.htm,http://dx.doi.org/10.1086/588200
782,Journal of Political Economy,Sources of Advantageous Selection: Evidence from the Medigap Insurance Market,"['Hanming Fang', 'Michael Keane', 'Dan Silverman']","2008, vol. 116, issue 2, 303-350",[],"Abstract: We provide evidence of advantageous selection in the Medigap insurance market and analyze its sources. Conditional on controls for Medigap prices, those with Medigap spend, on average, $4,000 less on medical care than those without. But if we condition on health, those with Medigap spend $2,000 more. The sources of this advantageous selection include income, education, longevity expectations, and financial planning horizons, as well as cognitive ability. Conditional on all these factors, those with higher expected medical expenditures are more likely to purchase Medigap. Risk preferences do not appear as a source of advantageous selection; cognitive ability is particularly important. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a2_3ap_3a303-350.htm,http://dx.doi.org/10.1086/587623
783,Journal of Political Economy,Vote Buying: General Elections,"['Eddie Dekel', 'Matthew Jackson', 'Asher Wolinsky']","2008, vol. 116, issue 2, 351-380",[],"Abstract: We examine the consequences of vote buying, assuming this practice were allowed and free of stigma. Two parties compete in a binary election and may purchase votes in a sequential bidding game via up-front binding payments and/or campaign promises (platforms) that are contingent on the outcome of the election. We analyze the role of the parties' and voters' preferences in determining the winner and the payments to voters. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a2_3ap_3a351-380.htm,http://dx.doi.org/10.1086/587624
784,Journal of Political Economy,Sam Spade and Self-Interest,['Anonymous'],"2008, vol. 116, issue 2, BackCover-BackCover",[],,https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a2_3ap_3abackcover-backcover.htm,http://dx.doi.org/10.1086/589676
785,Journal of Political Economy,Voter Influence and Big Policy Change: The Positive Political Economy of the New Deal,['Robert Fleck'],"2008, vol. 116, issue 1, 1-37",[],"Abstract: What conditions cause major policy changes under representative government? This article addresses that question by providing a theoretically grounded analysis of a massive policy change: the New Deal. It explains how the economic problems of the early 1930s initiated changes on several dimensions of policy: federal spending, labor market regulation, and civil rights. The article concludes by considering the broader lessons learned from the political economy of the New Deal. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a1_3ap_3a1-37.htm,http://dx.doi.org/10.1086/528999
786,Journal of Political Economy,The Effect of Driving Restrictions on Air Quality in Mexico City,['Lucas Davis'],"2008, vol. 116, issue 1, 38-81",[],"Abstract: In 1989, the government of Mexico City introduced a program, Hoy No Circula, that bans most drivers from using their vehicles one weekday per week on the basis of the last digit of the vehicle's license plate. This article measures the effect of the driving restrictions on air quality using high-frequency measures from monitoring stations. Across pollutants and specifications there is no evidence that the restrictions have improved air quality. Evidence from additional sources indicates that the restrictions led to an increase in the total number of vehicles in circulation as well as a change in composition toward high-emissions vehicles. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a1_3ap_3a38-81.htm,http://dx.doi.org/10.1086/529398
787,Journal of Political Economy,On the Optimality of the Friedman Rule with Heterogeneous Agents and Nonlinear Income Taxation,"['Carlos Eugênio da Costa', 'Iván Werning']","2008, vol. 116, issue 1, 82-112",[],"Abstract: We study the optimal inflation tax in an economy with heterogeneous agents subject to nonlinear taxation of labor income. We find that the Friedman rule is Pareto efficient when combined with a nondecreasing labor income tax. In addition, the optimum for a utilitarian social welfare function lies on this region of the Pareto frontier. The welfare costs from inflation are bounded below by the area under the demand curve. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a1_3ap_3a82-112.htm,http://dx.doi.org/10.1086/529397
788,Journal of Political Economy,Birth Control and Female Empowerment: An Equilibrium Analysis,"['Pierre Chiappori', 'Sonia Oreffice']","2008, vol. 116, issue 1, 113-140",[],"Abstract: We analyze, from a theoretical perspective, the impact of innovations in birth control technology on intrahousehold allocation of resources. We consider a model of frictionless matching on the marriage market in which men, as well as women, differ in their preferences for children; moreover, men, unlike women, must marry to enjoy fatherhood. We show that more efficient birth control technologies generally increase the ""power,"" hence the welfare, of all women, including those who do not use them. This ""empowerment"" effect requires that the new technology be available to single women. An innovation reserved to married women may result in a ""disempowerment"" effect. (c) 2008 by The University of Chicago. All rights reserved.",https://econpapers.repec.org/article/ucpjpolec/v_3a116_3ay_3a2008_3ai_3a1_3ap_3a113-140.htm,http://dx.doi.org/10.1086/529409
