,journal,title,authors,volume,jel,abstract,url,doi
63,Journal of Finance,Liquidity Fluctuations in Over‐the‐Counter Markets,['Vincent Maurin'],"2022, vol. 77, issue 2, 1325-1369",[],"Abstract: This paper proposes a theory of excess price fluctuations in over‐the‐counter secondary markets. When heterogeneous assets trade under asymmetric information, a quality effect emerges: high liquidity lowers the quality of the pool of sellers and decreases future liquidity. Cyclical equilibria can arise even without fundamental shocks. In a cycle, investors speculate by bidding up the price of low‐quality assets, anticipating a high resale price at the peak. When this resale effect is strong, cycles disappear and multiple steady states coexist with different levels of liquidity. The model rationalizes empirical patterns for corporate bonds and housing in particular.",https://econpapers.repec.org/article/blajfinan/v_3a77_3ay_3a2022_3ai_3a2_3ap_3a1325-1369.htm,https://doi.org/10.1111/jofi.13106
64,Journal of Finance,Do Equity Markets Care about Income Inequality? Evidence from Pay Ratio Disclosure,"['Yihui Pan', 'Elena S. Pikulina', 'Stephan Siegel', 'Tracy Yue Wang']","2022, vol. 77, issue 2, 1371-1411",[],"Abstract: We examine equity markets’ reaction to the first‐time disclosure of the CEO‐worker pay ratio by U.S. public companies in 2018. We find that firms disclosing higher pay ratios experience significantly lower abnormal announcement returns. Firms whose shareholders are more inequality‐averse experience a more negative market response to high pay ratios. Furthermore, during 2018 more inequality‐averse investors rebalance their portfolios away from stocks with a high pay ratio relative to other investors. Our results suggest that equity markets are concerned about high within‐firm pay dispersion, and investors’ inequality aversion is a channel through which high pay ratios negatively affect firm value.",https://econpapers.repec.org/article/blajfinan/v_3a77_3ay_3a2022_3ai_3a2_3ap_3a1371-1411.htm,https://doi.org/10.1111/jofi.13113
65,Journal of Finance,Report of the Editor of The Journal of Finance for the Year 2021,['Stefan Nagel'],"2022, vol. 77, issue 2, 1413-1421",[],,https://econpapers.repec.org/article/blajfinan/v_3a77_3ay_3a2022_3ai_3a2_3ap_3a1413-1421.htm,https://doi.org/10.1111/jofi.13115
66,Journal of Finance,Predictably Unequal? The Effects of Machine Learning on Credit Markets,"['Andreas Fuster', 'Paul Goldsmith‐pinkham', 'Tarun Ramadorai', 'Ansgar Walther', 'Paul Goldsmith-Pinkham']","2022, vol. 77, issue 1, 5-47",[],"Abstract: Innovations in statistical technology in functions including credit‐screening have raised concerns about distributional impacts across categories such as race. Theoretically, distributional effects of better statistical technology can come from greater flexibility to uncover structural relationships or from triangulation of otherwise excluded characteristics. Using data on U.S. mortgages, we predict default using traditional and machine learning models. We find that Black and Hispanic borrowers are disproportionately less likely to gain from the introduction of machine learning. In a simple equilibrium credit market model, machine learning increases disparity in rates between and within groups, with these changes attributable primarily to greater flexibility.",https://econpapers.repec.org/article/blajfinan/v_3a77_3ay_3a2022_3ai_3a1_3ap_3a5-47.htm,https://doi.org/10.1111/jofi.13090
67,Journal of Finance,Forced Entrepreneurs,"['Isaac Hacamo', 'Kristoph Kleiner']","2022, vol. 77, issue 1, 49-83",[],"Abstract: Conventional wisdom suggests that labor market distress drives workers into temporary self‐employment, lowering entrepreneurial quality. Analyzing employment histories for 640,000 U.S. workers, we document that graduating college during a period of high unemployment does increase entry to entrepreneurship. However, compared to voluntary entrepreneurs, firms founded by forced entrepreneurs are more likely to survive, innovate, and receive venture backing. Explaining these results, we confirm that labor shocks disproportionately impact high earners, with these workers starting more successful firms. Overall, we document untapped entrepreneurial potential across the top of the income distribution and the role of recessions in reversing this missing entrepreneurship.",https://econpapers.repec.org/article/blajfinan/v_3a77_3ay_3a2022_3ai_3a1_3ap_3a49-83.htm,https://doi.org/10.1111/jofi.13097
68,Journal of Finance,The Loan Covenant Channel: How Bank Health Transmits to the Real Economy,"['Gabriel Chodorow‐reich', 'Antonio Falato', 'Gabriel Isaac Chodorow-Reich']","2022, vol. 77, issue 1, 85-128",[],"Abstract: We document the importance of covenant violations in transmitting bank health to nonfinancial firms. Roughly one‐third of loans in our supervisory data breach a covenant during the 2008 to 2009 period, allowing lenders to force a renegotiation of loan terms or to accelerate repayment of otherwise long‐term credit. Lenders in worse health are more likely to force a reduction in the loan commitment following a violation. The reduction in credit to borrowers who violate a covenant can account for the majority of the cross‐sectional variation in credit supply during the 2008 to 2009 crisis.",https://econpapers.repec.org/article/blajfinan/v_3a77_3ay_3a2022_3ai_3a1_3ap_3a85-128.htm,https://doi.org/10.1111/jofi.13074
69,Journal of Finance,Monetary Policy Spillovers through Invoicing Currencies,['Tony Zhang'],"2022, vol. 77, issue 1, 129-161",[],"Abstract: This paper explores the role of trade invoicing currencies in the international spillover of monetary policy. Using high‐frequency measures of Federal Reserve monetary policy shocks, I show that exchange rates, interest rates, and equity returns in countries with a larger share of dollar‐invoiced imports systematically respond more to U.S. monetary policy. I document similar transmission effects from European Central Bank (ECB) monetary policy shocks to countries with euro‐invoiced imports. I rationalize these findings within a New Keynesian framework. As a result of these spillovers, domestic monetary policy should be less effective in countries with traded goods invoiced in foreign currencies.",https://econpapers.repec.org/article/blajfinan/v_3a77_3ay_3a2022_3ai_3a1_3ap_3a129-161.htm,https://doi.org/10.1111/jofi.13071
70,Journal of Finance,Cultural Biases in Equity Analysis,['Vesa Pursiainen'],"2022, vol. 77, issue 1, 163-211",[],"Abstract: A more positive cultural trust bias by an equity analyst's country of origin toward a firm's headquarter country is associated with significantly more positive stock recommendations. The cultural bias effect is stronger for eponymous firms whose names mention their home country and varies over time, increasing with negative sentiment. I find evidence of a negative North‐South bias during the European debt crisis and United Kingdom‐Europe divergence amid Brexit. Share price reactions to recommendations by more biased analysts are weaker, and more biased recommendations are worse predictors of monthly stock returns. More positively biased analysts also assign higher target prices.",https://econpapers.repec.org/article/blajfinan/v_3a77_3ay_3a2022_3ai_3a1_3ap_3a163-211.htm,https://doi.org/10.1111/jofi.13095
71,Journal of Finance,Institutional Investors and Corporate Governance: The Incentive to Be Engaged,"['Jonathan Lewellen', 'Katharina Lewellen']","2022, vol. 77, issue 1, 213-264",[],"Abstract: This paper studies institutional investors’ incentives to be engaged shareholders. In 2017, the average institution gains an extra $129,000 in annual management fees if a stockholding increases 1% in value, considering both the direct effect on assets under management and the indirect effect on subsequent fund flows. The estimates range from $19,600 for investments in small firms to $307,600 for investments in large firms. Institutional shareholders in one firm often gain when the firm's competitors do well, by virtue of institutions’ holdings in those firms, but the impact of common ownership is modest in the most concentrated industries.",https://econpapers.repec.org/article/blajfinan/v_3a77_3ay_3a2022_3ai_3a1_3ap_3a213-264.htm,https://doi.org/10.1111/jofi.13085
72,Journal of Finance,"Non‐Deal Roadshows, Informed Trading, and Analyst Conflicts of Interest","['Daniel Bradley', 'Russell Jame', 'Jared Williams']","2022, vol. 77, issue 1, 265-315",[],"Abstract: Non‐deal roadshows (NDRs) are private meetings between management and institutional investors, typically organized by sell‐side analysts. We find that around NDRs, local institutional investors trade heavily and profitably, while retail trading is significantly less informed. Analysts who sponsor NDRs issue significantly more optimistic recommendations and target prices, together with more “beatable” earnings forecasts, consistent with analysts issuing strategically biased forecasts to win NDR business. Our results suggest that NDRs result in a substantial information advantage for institutional investors and create significant conflicts of interests for the analysts who organize them.",https://econpapers.repec.org/article/blajfinan/v_3a77_3ay_3a2022_3ai_3a1_3ap_3a265-315.htm,https://doi.org/10.1111/jofi.13089
73,Journal of Finance,Female Representation in the Academic Finance Profession,"['Mila Getmansky Sherman', 'Heather E. Tookes']","2022, vol. 77, issue 1, 317-365",[],"Abstract: We present new data on female representation in the academic finance profession. In our sample of finance faculty at top‐100 U.S. business schools during 2009 to 2017, only 16.0% are women. The gender imbalance manifests in several ways. First, after controlling for research productivity, women hold positions at lower ranked institutions and are less likely to be full professors. Results also suggest that they are paid less. Second, women publish fewer papers. This gender gap exists in research quantity, not quality. Third, women have more female coauthors, suggesting smaller publication networks. Time‐series data suggest shrinking gender gaps in recent years.",https://econpapers.repec.org/article/blajfinan/v_3a77_3ay_3a2022_3ai_3a1_3ap_3a317-365.htm,https://doi.org/10.1111/jofi.13094
74,Journal of Finance,Increasing Enrollment in Income‐Driven Student Loan Repayment Plans: Evidence from the Navient Field Experiment,"['Holger Mueller', 'Constantine Yannelis']","2022, vol. 77, issue 1, 367-402",[],"Abstract: We report evidence from a randomized field experiment conducted by a major student loan servicer, Navient, in which student loan borrowers received prepopulated applications for income‐driven repayment (IDR) plans. Treatment increased IDR enrollment by 34 percentage points relative to the control group. Using the random treatment assignment as an instrument for IDR enrollment, we furthermore provide local average treatment effect (LATE) estimates of the effects of IDR enrollment on new delinquencies, monthly student loan payments, and consumer spending. Our study is the first field‐experimental evaluation of a U.S. government program designed to address the soaring debt burdens of U.S. households.",https://econpapers.repec.org/article/blajfinan/v_3a77_3ay_3a2022_3ai_3a1_3ap_3a367-402.htm,https://doi.org/10.1111/jofi.13088
75,Journal of Finance,Borrowing to Save? The Impact of Automatic Enrollment on Debt,"['John Beshears', 'James Choi', 'David Laibson', 'Brigitte Madrian', 'William Skimmyhorn']","2022, vol. 77, issue 1, 403-447",[],"Abstract: Does automatic enrollment into a retirement plan increase financial distress due to increased borrowing outside the plan? We study a natural experiment created when the U.S. Army began automatically enrolling newly hired civilian employees into the Thrift Savings Plan. Four years after hire, automatic enrollmentincreases cumulative contributions to the plan by 4.1% of annual salary, but we find little evidence ofincreased financial distress. Automatic enrollment causes no significant change in credit scores, debt balances excluding auto debt and first mortgages, or adverse credit outcomes, with the possible exception of increasedfirst‐mortgage balances in foreclosure.",https://econpapers.repec.org/article/blajfinan/v_3a77_3ay_3a2022_3ai_3a1_3ap_3a403-447.htm,https://doi.org/10.1111/jofi.13069
76,Journal of Finance,How Do Financial Constraints Affect Product Pricing? Evidence from Weather and Life Insurance Premiums,['Shan Ge'],"2022, vol. 77, issue 1, 449-503",[],"Abstract: I identify the effects of financial constraints on firms' product pricing decisions, using insurance groups containing both life and property & casualty (P&C) divisions. Following P&C divisions' losses, life divisions change prices in a manner that can generate more immediate financial resources: premiums fall (rise) for life policies that immediately increase (decrease) insurers' financial resources. Premiums change more in groups that are more constrained. Life divisions increase transfers to P&C divisions, suggesting P&C divisions' shocks are transmitted to life divisions. Results hold when instrumenting for P&C divisions' losses with exposure to unusual weather damages, implying that the effects are causal.",https://econpapers.repec.org/article/blajfinan/v_3a77_3ay_3a2022_3ai_3a1_3ap_3a449-503.htm,https://doi.org/10.1111/jofi.13093
77,Journal of Finance,Clients' Connections: Measuring the Role of Private Information in Decentralized Markets,"['Péter Kondor', 'Gabor Pinter']","2022, vol. 77, issue 1, 505-544",[],"Abstract: We propose a new measure of private information in decentralized markets—connections—which exploits the time variation in the number of dealers with whom a client trades in a time period. Using trade‐level data for the U.K. government bond market, we show that clients perform better when having more connections as their trades predict future price movements. Time variation in market‐wide connections also helps explain yield dynamics. Given our novel measure, we present two applications suggesting that (i) dealers pass on information, acquired from their informed clients, to their affiliates, and (ii) informed clients better predict the orderflow intermediated by their dealers.",https://econpapers.repec.org/article/blajfinan/v_3a77_3ay_3a2022_3ai_3a1_3ap_3a505-544.htm,https://doi.org/10.1111/jofi.13087
78,Journal of Finance,Stock Market and No‐Dividend Stocks,"['Adem Atmaz', 'Suleyman Basak']","2022, vol. 77, issue 1, 545-599",[],"Abstract: We develop a stationary model of the aggregate stock market featuring both dividend‐paying and no‐dividend stocks within a familiar, parsimonious consumption‐based equilibrium framework. We find that such a simple feature leads to profound implications supporting several stock market empirical regularities that leading consumption‐based asset pricing models have difficulty reconciling. Namely, the presence of no‐dividend stocks in the stock market leads to a lower correlation between stock market returns and the aggregate consumption growth rate, a nonmonotonic and even negative relation between the stock market risk premium and its volatility, and a downward‐sloping term structure of equity risk premia.",https://econpapers.repec.org/article/blajfinan/v_3a77_3ay_3a2022_3ai_3a1_3ap_3a545-599.htm,https://doi.org/10.1111/jofi.13098
79,Journal of Finance,"Skill, Scale, and Value Creation in the Mutual Fund Industry","['Laurent Barras', 'Patrick Gagliardini', 'Olivier Scaillet']","2022, vol. 77, issue 1, 601-638",[],"Abstract: We develop a flexible and bias‐adjusted approach to jointly examine skill, scalability, and value‐added across individual funds. We find that skill and scalability (i) vary substantially across funds, and (ii) are strongly related, as great investment ideas are difficult to scale up. The combination of skill and scalability produces a value‐added that (i) is positive for the majority of funds, and (ii) approaches its optimal level after an adjustment period (possibly due to investor learning). These results are consistent with theoretical models in which funds are skilled and able to extract economic rents from capital markets.",https://econpapers.repec.org/article/blajfinan/v_3a77_3ay_3a2022_3ai_3a1_3ap_3a601-638.htm,https://doi.org/10.1111/jofi.13096
80,Journal of Finance,Anomalies and the Expected Market Return,"['Xi Dong', 'Yan Li', 'David E. Rapach', 'Guofu Zhou']","2022, vol. 77, issue 1, 639-681",[],"Abstract: We provide the first systematic evidence on the link between long‐short anomaly portfolio returns—a cornerstone of the cross‐sectional literature—and the time‐series predictability of the aggregate market excess return. Using 100 representative anomalies from the literature, we employ a variety of shrinkage techniques (including machine learning, forecast combination, and dimension reduction) to efficiently extract predictive signals in a high‐dimensional setting. We find that long‐short anomaly portfolio returns evince statistically and economically significant out‐of‐sample predictive ability for the market excess return. The predictive ability of anomaly portfolio returns appears to stem from asymmetric limits of arbitrage and overpricing correction persistence.",https://econpapers.repec.org/article/blajfinan/v_3a77_3ay_3a2022_3ai_3a1_3ap_3a639-681.htm,https://doi.org/10.1111/jofi.13099
81,Journal of Finance,Do Intermediaries Matter for Aggregate Asset Prices?,"['Valentin Haddad', 'Tyler Muir']","2021, vol. 76, issue 6, 2719-2761",[],"Abstract: Poor financial health of intermediaries coincides with low asset prices and high risk premiums. Is this because intermediaries matter for asset prices, or because their health correlates with economy‐wide risk aversion? In the first case, return predictability should be more pronounced for asset classes in which households are less active. We provide evidence supporting this prediction, suggesting that a quantitatively sizable fraction of risk premium variation in several large asset classes such as credit or mortgage‐backed securities (MBS) is due to intermediaries. Movements in economy‐wide risk aversion create the opposite pattern, and we find this channel also matters.",https://econpapers.repec.org/article/blajfinan/v_3a76_3ay_3a2021_3ai_3a6_3ap_3a2719-2761.htm,https://doi.org/10.1111/jofi.13086
82,Journal of Finance,Currency Mispricing and Dealer Balance Sheets,"['Gino Cenedese', 'Pasquale Della Corte', 'Tianyu Wang']","2021, vol. 76, issue 6, 2763-2803",[],"Abstract: We find dealer‐level evidence that recent regulation on the leverage ratio requirement causes deviations from covered interest parity. Our analysis uses a unique data set of currency derivatives with disclosed counterparty identities together with exogenous variation introduced by the U.K. leverage ratio framework. Dealers who are affected by the regulatory shock charge an additional premium of about 20 basis points per annum for synthetic dollar funding relative to unaffected dealers. This finding holds even after controlling for changes in clients' demand. Also, some clients increase their trading activity with unaffected dealers with whom they already had a preexisting relationship.",https://econpapers.repec.org/article/blajfinan/v_3a76_3ay_3a2021_3ai_3a6_3ap_3a2763-2803.htm,https://doi.org/10.1111/jofi.13079
83,Journal of Finance,Partisan Professionals: Evidence from Credit Rating Analysts,"['Elisabeth Kempf', 'Margarita Tsoutsoura']","2021, vol. 76, issue 6, 2805-2856",[],"Abstract: Partisan perception affects the actions of professionals in the financial sector. Linking credit rating analysts to party affiliations from voter records, we show that analysts not affiliated with the U.S. president's party downward‐adjust corporate credit ratings more frequently. Since we compare analysts with different party affiliations covering the same firm in the same quarter, differences in firm fundamentals cannot explain the results. We also find a sharp divergence in the rating actions of Democratic and Republican analysts around the 2016 presidential election. Our results show that analysts' partisan perception has price effects and may influence firms' investment policies.",https://econpapers.repec.org/article/blajfinan/v_3a76_3ay_3a2021_3ai_3a6_3ap_3a2805-2856.htm,https://doi.org/10.1111/jofi.13083
84,Journal of Finance,"Inequality Aversion, Populism, and the Backlash against Globalization","['Lubos Pastor', 'Pietro Veronesi']","2021, vol. 76, issue 6, 2857-2906",[],"Abstract: Motivated by the recent rise of populism in Western democracies, we develop a tractable equilibrium model in which a populist backlash emerges endogenously in a strong economy. In the model, voters dislike inequality, especially the high consumption of “elites.” Economic growth exacerbates inequality due to heterogeneity in preferences , which leads to heterogeneity in returns on capital. In response to rising inequality, voters optimally elect a populist promising to end globalization. Equality is a luxury good. Countries with more inequality, higher financial development, and trade deficits are more vulnerable to populism, both in the model and in the data.",https://econpapers.repec.org/article/blajfinan/v_3a76_3ay_3a2021_3ai_3a6_3ap_3a2857-2906.htm,https://doi.org/10.1111/jofi.13081
85,Journal of Finance,Talent in Distressed Firms: Investigating the Labor Costs of Financial Distress,"['Ramin P. Baghai', 'Rui C. Silva', 'Viktor Thell', 'Vikrant Vig']","2021, vol. 76, issue 6, 2907-2961",[],"Abstract: The importance of skilled labor and the inalienability of human capital expose firms to the risk of losing talent at critical times. Using Swedish microdata, we document that firms lose workers with the highest cognitive and noncognitive skills as they approach bankruptcy. In a quasi‐experiment, we confirm that financial distress drives these results: following a negative export shock caused by exogenous currency movements, talent abandons the firm, but only if the exporter is highly leveraged. Consistent with talent dependence being associated with higher labor costs of financial distress, firms that rely more on talent have more conservative capital structures.",https://econpapers.repec.org/article/blajfinan/v_3a76_3ay_3a2021_3ai_3a6_3ap_3a2907-2961.htm,https://doi.org/10.1111/jofi.13077
86,Journal of Finance,Negative Home Equity and Household Labor Supply,['Asaf Bernstein'],"2021, vol. 76, issue 6, 2963-2995",[],"Abstract: Using U.S. household‐level data and plausibly exogenous variation in the location‐timing of home purchases with a single lender, I find that negative home equity causes a 2% to 6% reduction in household labor supply. Supporting causality, households are observationally equivalent at origination and equally sensitive to local housing shocks that do not cause negative equity. Results also hold comparing purchases within the same year‐metropolitan statistical area that differ by only a few months. Though multiple channels are likely at work, evidence of nonlinear effects is broadly consistent with costs associated with housing lock and financial distress.",https://econpapers.repec.org/article/blajfinan/v_3a76_3ay_3a2021_3ai_3a6_3ap_3a2963-2995.htm,https://doi.org/10.1111/jofi.13070
87,Journal of Finance,Leverage Regulation and Market Structure: A Structural Model of the U.K. Mortgage Market,['Matteo Benetton'],"2021, vol. 76, issue 6, 2997-3053",[],"Abstract: I develop a structural model of mortgage demand and lender competition to study how leverage regulation affects the U.K. mortgage market. Using variation in risk‐weighted capital requirements across lenders and mortgages with different loan‐to‐values (LTVs), I show that a 1‐percentage‐point increase in risk‐weighted capital requirements increases lenders' marginal cost of originating mortgages by about 26 basis points (11%) on average. I use the estimated model to study proposed leverage regulations. Counterfactual analyses show that large lenders exploit a regulatory cost advantage, which increases concentration by about 20%, and suggest that banning high‐LTV mortgages may reduce large lenders' equity buffer.",https://econpapers.repec.org/article/blajfinan/v_3a76_3ay_3a2021_3ai_3a6_3ap_3a2997-3053.htm,https://doi.org/10.1111/jofi.13072
88,Journal of Finance,Fire‐Sale Spillovers in Debt Markets,"['Antonio Falato', 'Ali Hortacsu', 'Dan Li', 'Chaehee Shin']","2021, vol. 76, issue 6, 3055-3102",[],"Abstract: Fire sales induced by investor redemptions have powerful spillover effects among funds that hold the same assets, hurting peer funds' performance and flows, and leading to further asset sales with negative bond price impact. A one‐standard‐deviation increase in our fire‐sale spillover measure leads to a 45 (90) bp decrease in peer fund returns (flows) and a two percentage point increase in the likelihood of a large bond price drop. The results hold in a regression‐discontinuity design addressing identification concerns. Timing, heterogeneity, instrumental‐variable, and placebo tests further support the price‐impact mechanism. Model‐based counterfactual and stress‐test analyses quantify the financial stability implications.",https://econpapers.repec.org/article/blajfinan/v_3a76_3ay_3a2021_3ai_3a6_3ap_3a3055-3102.htm,https://doi.org/10.1111/jofi.13078
89,Journal of Finance,Intermediation Variety,"['Jason Roderick Donaldson', 'Giorgia Piacentino', 'Anjan Thakor']","2021, vol. 76, issue 6, 3103-3152",[],"Abstract: We explain why banks and nonbank intermediaries coexist in a model based only on differences in their funding costs. Banks enjoy a low cost of capital due to safety nets and money‐like liabilities. We show that this can actually be a disadvantage: it generates a soft‐budget‐constraint problem that makes it difficult for banks to credibly threaten to withhold additional funding to failed projects. Nonbanks emerge to solve this problem. Their high cost of capital is an advantage: it allows them to commit to terminate funding. Still, nonbanks never take over the entire market, but other coexist with banks in equilibrium.",https://econpapers.repec.org/article/blajfinan/v_3a76_3ay_3a2021_3ai_3a6_3ap_3a3103-3152.htm,https://doi.org/10.1111/jofi.13084
90,Journal of Finance,Asset Pricing and Sports Betting,['Tobias J. Moskowitz'],"2021, vol. 76, issue 6, 3153-3209",[],"Abstract: Sports betting markets offer a novel laboratory to test theories of cross‐sectional asset pricing anomalies. Two features of this market—no systematic risk and terminal values exogenous to betting activity—evade the joint hypothesis problem, allowing mispricing to be detected. Examining a large and diverse set of liquid betting contracts, I find strong evidence of momentum, consistent with delayed overreaction and inconsistent with underreaction and rational pricing. Returns are a fraction of those in financial markets and fail to overcome transactions costs, preventing arbitrage from eliminating them. An insight from betting also predicts value and momentum returns in U.S. equities.",https://econpapers.repec.org/article/blajfinan/v_3a76_3ay_3a2021_3ai_3a6_3ap_3a3153-3209.htm,https://doi.org/10.1111/jofi.13082
91,Journal of Finance,"Volatility, Valuation Ratios, and Bubbles: An Empirical Measure of Market Sentiment","['Can Gao', 'Ian Martin']","2021, vol. 76, issue 6, 3211-3254",[],"Abstract: We define a sentiment indicator based on option prices, valuation ratios, and interest rates. The indicator can be interpreted as a lower bound on the expected growth in fundamentals that a rational investor would have to perceive to be happy to hold the market. The bound was unusually high in the late 1990s, reflecting dividend growth expectations that in our view were unreasonably optimistic. Our approach exploits two key ingredients. First, we derive a new valuation ratio decomposition that is related to the Campbell–Shiller loglinearization but that resembles the Gordon growth model more closely and has certain other advantages. Second, we introduce a volatility index that provides a lower bound on the market's expected log return.",https://econpapers.repec.org/article/blajfinan/v_3a76_3ay_3a2021_3ai_3a6_3ap_3a3211-3254.htm,https://doi.org/10.1111/jofi.13068
92,Journal of Finance,Valuing Private Equity Investments Strip by Strip,"['Arpit Gupta', 'Stijn Van Nieuwerburgh']","2021, vol. 76, issue 6, 3255-3307",[],"Abstract: We propose a new valuation method for private equity (PE) investments. It constructs a replicating portfolio using cash flows on listed equity and fixed‐income instruments (strips). It then values the strips using an asset pricing model that captures the risk in the cross‐section of bonds and equity factors. The method delivers a risk‐adjusted profit on each PE investment and a time series for the expected return on each fund category. We find negative risk‐adjusted profits for the average PE fund, with substantial heterogeneity and some persistence in the performance. Expected returns and risk‐adjusted profit decline in the later part of the sample.",https://econpapers.repec.org/article/blajfinan/v_3a76_3ay_3a2021_3ai_3a6_3ap_3a3255-3307.htm,https://doi.org/10.1111/jofi.13073
93,Journal of Finance,Real Estate Shocks and Financial Advisor Misconduct,"['Stephen G. Dimmock', 'William Gerken', 'Tyson van Alfen']","2021, vol. 76, issue 6, 3309-3346",[],"Abstract: We test whether personal real estate shocks affect professional misconduct by financial advisors. We use a panel of advisors' home addresses and examine within‐advisor variation relative to other advisors who work at the same firm and live in the same ZIP code. We find a negative relation between housing returns and misconduct. We show that advisors' housing returns explain misconduct against out‐of‐state customers, breaking the link between customer and advisor housing shocks. Furthermore, the results are stronger for advisors with lower career risk from committing misconduct, and for advisors with greater borrowing constraints.",https://econpapers.repec.org/article/blajfinan/v_3a76_3ay_3a2021_3ai_3a6_3ap_3a3309-3346.htm,https://doi.org/10.1111/jofi.13067
94,Journal of Finance,Economic Stimulus at the Expense of Routine‐Task Jobs,"['Selale Tuzel', 'Miao Ben Zhang']","2021, vol. 76, issue 6, 3347-3399",[],"Abstract: Do investment tax incentives improve job prospects for workers? We explore states' adoption of a major federal tax incentive that accelerates the depreciation of equipment investments for eligible firms but not for ineligible ones. Analyzing massive establishment‐level data sets on occupational employment and computer investment, we find that when states expand investment incentives, eligible firms immediately increase their equipment and skilled employees; whereas they reduce routine‐task employees after a delay of up to two years. These opposing effects constitute an overall insignificant effect on the firms' total employment and shed light on the nuances of job creation through investment incentives.",https://econpapers.repec.org/article/blajfinan/v_3a76_3ay_3a2021_3ai_3a6_3ap_3a3347-3399.htm,https://doi.org/10.1111/jofi.13080
95,Journal of Finance,"Information Asymmetry, Mispricing, and Security Issuance",['Jiyoon Lee'],"2021, vol. 76, issue 6, 3401-3446",[],"Abstract: I examine the effects of information asymmetry–driven mispricing on security issuance. Using predisclosure changes in purchase obligations as a proxy for information asymmetry–driven mispricing, I find that managers avoid (prefer) issuing securities when they perceive their firms to be undervalued (overvalued). The effects of information asymmetry–driven mispricing are stronger on equity issuance than debt issuance. Consequently, undervaluation (overvaluation) causes an increase (decrease) in leverage. These effects are more pronounced for firms, periods, and securities associated with greater information asymmetry. The stock‐trading patterns that managers follow suggest that their perceived mispricing is an important factor in both private and firm‐level decisions.",https://econpapers.repec.org/article/blajfinan/v_3a76_3ay_3a2021_3ai_3a6_3ap_3a3401-3446.htm,https://doi.org/10.1111/jofi.13066
96,Journal of Finance,Matteo Maggiori: Winner of the 2021 Fischer Black Prize,['Hanno Lustig'],"2021, vol. 76, issue 5, 2087-2091",[],,https://econpapers.repec.org/article/blajfinan/v_3a76_3ay_3a2021_3ai_3a5_3ap_3a2087-2091.htm,https://doi.org/10.1111/jofi.13075
97,Journal of Finance,The Cross Section of MBS Returns,"['Peter Diep', 'Andrea L. Eisfeldt', 'Scott Richardson']","2021, vol. 76, issue 5, 2093-2151",[],"Abstract: We present a simple, linear asset pricing model of the cross section of Mortgage‐Backed Security (MBS) returns. MBS earn risk premia as compensation for their exposure to prepayment risk. We measure prepayment risk and estimate risk loadings using prepayment forecasts versus realizations. Estimated loadings on prepayment risk decrease monotonically in securities' coupons relative to the par coupon, consistent with the predicted effect of prepayment on bond value. Prepayment risk appears to be priced by specialized MBS investors. The price of prepayment risk changes sign over time with the sign of a representative MBS investor's exposure to prepayment shocks.",https://econpapers.repec.org/article/blajfinan/v_3a76_3ay_3a2021_3ai_3a5_3ap_3a2093-2151.htm,https://doi.org/10.1111/jofi.13055
98,Journal of Finance,Reinvestment Risk and the Equity Term Structure,['Andrei S. Gonçalves'],"2021, vol. 76, issue 5, 2153-2197",[],"Abstract: The equity term structure is downward sloping at long maturities. I estimate an Intertemporal Capital Asset Pricing Model (ICAPM) to show that the trade‐off between market and reinvestment risk explains this pattern. Intuitively, while long‐term dividend claims are highly exposed to market risk, they are good hedges for reinvestment risk because dividend prices rise as expected returns decline, and longer‐term claims are more sensitive to discount rates. In the estimated ICAPM, reinvestment risk dominates at long maturities, inducing relatively low risk premia on long‐term dividend claims. The model is also consistent with the equity term structure cyclicality and the upward‐sloping bond term structure.",https://econpapers.repec.org/article/blajfinan/v_3a76_3ay_3a2021_3ai_3a5_3ap_3a2153-2197.htm,https://doi.org/10.1111/jofi.13035
99,Journal of Finance,"Inventory Management, Dealers' Connections, and Prices in Over‐the‐Counter Markets","['Jean-Edouard Colliard', 'Thierry Foucault', 'Peter Hoffmann']","2021, vol. 76, issue 5, 2199-2247",[],"Abstract: We propose a new model of trading in over‐the‐counter markets. Dealers accumulate inventories by trading with end‐investors and trade among each other to reduce their inventory holding costs. Core dealers use a more efficient trading technology than peripheral dealers, who are heterogeneously connected to core dealers and trade with each other bilaterally. Connectedness affects prices and allocations if and only if the peripheral dealers' aggregate inventory position differs from zero. Price dispersion increases in the size of this position. The model generates new predictions about the effects of dealers' connectedness and dealers' aggregate inventories on prices.",https://econpapers.repec.org/article/blajfinan/v_3a76_3ay_3a2021_3ai_3a5_3ap_3a2199-2247.htm,https://doi.org/10.1111/jofi.13034
