journal,title,authors,abstract,cite,jel,url,volume,doi,year
American Economic Journal: Macroeconomics,"Oil, Equities, and the Zero Lower Bound","['Deepa D. Datta', 'Benjamin K. Johannsen', 'Hannah Kwon', 'Robert J. Vigfusson']","From late 2008 to 2014, oil and equity returns were more positively correlated than in other periods. In addition, we show that both oil and equity returns became more responsive to macroeconomic news. We provide empirical evidence that these changes resulted from the zero lower bound (ZLB) on nominal interest rates, consistent with the theoretical predictions of a model that includes the ZLB. Although the ZLB alters the economic environment in theory, supportive empirical evidence has been lacking. Our paper provides clear evidence of the ZLB altering the economic environment.","Deepa D. Datta & Benjamin K. Johannsen & Hannah Kwon & Robert J. Vigfusson, 2021. ""Oil, Equities, and the Zero Lower Bound,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 13(2), pages 214-253, April.",N\A,https://ideas.repec.org/a/aea/aejmac/v13y2021i2p214-53.html,"13(2), pages 214-253, April.", 10.1257/mac.20180488,2021
American Economic Journal: Macroeconomics,"How Do Mortgage Refinances Affect Debt, Default, and Spending? Evidence from HARP","['Joshua Abel', 'Andreas Fuster']","We use quasi-random access to the Home Affordable Refinance Program (HARP) to identify the causal effect of refinancing into a lower-rate mortgage on borrower balance sheet outcomes. Refinancing substantially reduces borrower default rates on mortgages and other debt. Refinancing also causes borrowers to expand their use of debt instruments, such as auto loans, home equity lines, and other consumer debts that are proxies for spending. Borrowers that appear more constrained ex ante grow these debts more strongly after refinancing but also pay down credit card balances by more. These borrowers also have lower take-up of the refinancing opportunity.","Joshua Abel & Andreas Fuster, 2021. ""How Do Mortgage Refinances Affect Debt, Default, and Spending? Evidence from HARP,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 13(2), pages 254-291, April.",N\A,https://ideas.repec.org/a/aea/aejmac/v13y2021i2p254-91.html,"13(2), pages 254-291, April.", 10.1257/mac.20180116,2021
American Economic Journal: Macroeconomics,Monetary Policy and Inequality under Labor Market Frictions and Capital-Skill Complementarity,"['Juan J. Dolado', 'Gergő Motyovszki', 'Evi Pappa']","We provide a new channel through which monetary policy has distributional consequences at business cycle frequencies. We show that an unexpected monetary easing increases labor income inequality between high-skilled and less-skilled workers. To rationalize these findings, we build a New Keynesian DSGE model with asymmetric search-and-matching (SAM) frictions and capital-skill complementarity (CSC) in production. We show that CSC on its own introduces a dynamic demand amplification mechanism: the increase in high-skilled employment after a monetary expansion makes complementary capital more productive, encouraging a further rise in investment demand and creating a multiplier effect. SAM asymmetries magnify this channel.","Juan J. Dolado & Gergő Motyovszki & Evi Pappa, 2021. ""Monetary Policy and Inequality under Labor Market Frictions and Capital-Skill Complementarity,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 13(2), pages 292-332, April.",N\A,https://ideas.repec.org/a/aea/aejmac/v13y2021i2p292-332.html,"13(2), pages 292-332, April.", 10.1257/mac.20180242,2021
American Economic Journal: Macroeconomics,The Choice Channel of Financial Innovation,"['Felipe S. Iachan', 'Plamen T. Nenov', 'Alp Simsek']","Financial innovation in recent decades has expanded portfolio choice. We investigate how greater choice affects investors' savings and asset returns. We establish a choice channel by which greater portfolio choice increases investors' savings—by enabling them to earn the aggregate risk premium or take speculative positions. In equilibrium, portfolio customization (access to risky assets beyond the market portfolio) reduces the risk-free rate. Participation (access to the market portfolio) reduces the risk premium but typically increases the risk-free rate. Empirically, stock market participants in the United States save more than nonparticipants and have increasingly dispersed portfolio returns, consistent with the choice channel.","Felipe S. Iachan & Plamen T. Nenov & Alp Simsek, 2021. ""The Choice Channel of Financial Innovation,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 13(2), pages 333-372, April.",N\A,https://ideas.repec.org/a/aea/aejmac/v13y2021i2p333-72.html,"13(2), pages 333-372, April.", 10.1257/mac.20180429,2021
American Economic Journal: Macroeconomics,Interest Rate Liberalization and Capital Misallocations,"['Zheng Liu', 'Pengfei Wang', 'Zhiwei Xu']","We study the consequences of interest rate liberalization in a two-sector general equilibrium model of China. The model captures a key feature of China's distorted financial system: state-owned enterprises (SOEs) have greater incentive to expand production and easier access to credit than private firms. In this second-best environment, interest rate liberalization can improve capital allocations within each sector but can also exacerbate misallocations across sectors. Under calibrated parameters, the liberalization policy can reduce aggregate productivity and welfare unless other policy reforms are also implemented to alleviate SOEs' distorted incentives or improve private firms' credit access.","Zheng Liu & Pengfei Wang & Zhiwei Xu, 2021. ""Interest Rate Liberalization and Capital Misallocations,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 13(2), pages 373-419, April.",N\A,https://ideas.repec.org/a/aea/aejmac/v13y2021i2p373-419.html,"13(2), pages 373-419, April.", 10.1257/mac.20180045,2021
American Economic Journal: Macroeconomics,History Dependence in the Housing Market,"['Philippe Bracke', 'Silvana Tenreyro']","Using data on the universe of housing transactions in England and Wales over a 20-year period, we document that sale prices and selling propensities are affected by house prices prevailing in the period in which properties were previously bought. Using administrative data on mortgages, we show that cognitive frictions explain most of the history dependence in sale prices, whereas credit frictions are more relevant for selling propensities. We corroborate our analysis with data on online house listings, and we estimate the impact of history dependence on the collapse and slow recovery of housing market activity in the postcrisis period.","Philippe Bracke & Silvana Tenreyro, 2021. ""History Dependence in the Housing Market,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 13(2), pages 420-443, April.",N\A,https://ideas.repec.org/a/aea/aejmac/v13y2021i2p420-43.html,"13(2), pages 420-443, April.", 10.1257/mac.20180241,2021
American Economic Journal: Macroeconomics,Evaluating the Economic Cost of Coastal Flooding,"['Klaus Desmet', 'Robert E. Kopp', 'Scott A. Kulp', 'Dávid Krisztián Nagy', 'Michael Oppenheimer', 'Esteban Rossi-Hansberg', 'Benjamin H. Strauss']","Sea level rise will cause spatial shifts in economic activity over the next 200 years. Using a spatially disaggregated, dynamic model of the world economy, this paper estimates the consequences of probabilistic projections of local sea level changes. Under an intermediate scenario of greenhouse gas emissions, permanent flooding is projected to reduce global real GDP by 0.19 percent in present value terms. By the year 2200, a projected 1.46 percent of the population will be displaced. Losses in coastal localities are much larger. When ignoring the dynamic response of investment and migration, the loss in real GDP in 2200 increases from 0.11 percent to 4.5 percent.","Klaus Desmet & Robert E. Kopp & Scott A. Kulp & Dávid Krisztián Nagy & Michael Oppenheimer & Esteban Rossi-Hansberg & Benjamin H. Strauss, 2021. ""Evaluating the Economic Cost of Coastal Flooding,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 13(2), pages 444-486, April.",N\A,https://ideas.repec.org/a/aea/aejmac/v13y2021i2p444-86.html,"13(2), pages 444-486, April.", 10.1257/mac.20180366,2021
American Economic Journal: Macroeconomics,Interactions and Coordination between Monetary and Macroprudential Policies,['Alejandro Van der Ghote'],"I study monetary and macroprudential policy intervention in a general equilibrium economy with recurrent boom-bust cycles. Recurrence causes forward-looking variables to also react to policy intervention during phases in which the intervention is inactive. Macroprudential policies that contain systemic risk in financial markets during booms, therefore, relax market-based funding constraints during busts, which helps mitigate the severity and shorten the duration of economic meltdowns. Contractionary monetary interventions during booms also have (latent) beneficial effects during busts. Coordination between the two policy instruments improves social welfare over standard, noncoordinated policy interventions, but improvement is moderate.","Alejandro Van der Ghote, 2021. ""Interactions and Coordination between Monetary and Macroprudential Policies,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 13(1), pages 1-34, January.",N\A,https://ideas.repec.org/a/aea/aejmac/v13y2021i1p1-34.html,"13(1), pages 1-34, January.", 10.1257/mac.20190139,2021
American Economic Journal: Macroeconomics,The Labor Market Impact of Immigration: Job Creation versus Job Competition,['Christoph Albert'],"This paper studies the labor market effects of both documented and undocumented immigration in a search model featuring nonrandom hiring. As immigrants accept lower wages, they are preferably chosen by firms and therefore have higher job finding rates than natives, consistent with evidence found in US data. Immigration leads to the creation of additional jobs but also raises competition for natives. The dominant effect depends on the fall in wage costs, which is larger for undocumented immigration than it is for legal immigration. The model predicts a dominating job creation effect for the former, reducing natives' unemployment rate, but not for the latter.","Christoph Albert, 2021. ""The Labor Market Impact of Immigration: Job Creation versus Job Competition,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 13(1), pages 35-78, January.",N\A,https://ideas.repec.org/a/aea/aejmac/v13y2021i1p35-78.html,"13(1), pages 35-78, January.", 10.1257/mac.20190042,2021
American Economic Journal: Macroeconomics,Consumption Insurance against Wage Risk: Family Labor Supply and Optimal Progressive Income Taxation,"['Chunzan Wu', 'Dirk Krueger']","We show that a calibrated life cycle two-earner household model with endogenous labor supply can rationalize the extent of consumption insurance against shocks to male and female wages, as estimated empirically by Blundell, Pistaferri, and Saporta-Eksten (2016) in US data. In the model, 35 percent of male and 18 percent of female permanent wage shocks pass through to consumption, compared to the empirical estimates of 32 percent and 19 percent. Most of the consumption insurance against permanent male wage shocks is provided through the presence and labor supply response of the female earner. Abstracting from this private intrahousehold income insurance mechanism strongly biases upward the welfare losses from idiosyncratic wage risk as well as the desired extent of public insurance through progressive income taxation. Relative to the standard one-earner life cycle model, the optimal degree of tax progressivity is significantly lower and the welfare gains from implementing the optimal system are cut roughly in half.","Chunzan Wu & Dirk Krueger, 2021. ""Consumption Insurance against Wage Risk: Family Labor Supply and Optimal Progressive Income Taxation,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 13(1), pages 79-113, January.",N\A,https://ideas.repec.org/a/aea/aejmac/v13y2021i1p79-113.html,"13(1), pages 79-113, January.", 10.1257/mac.20180125,2021
American Economic Journal: Macroeconomics,Optimal Positive Capital Taxes at Interior Steady States,"['Jess Benhabib', 'Bálint Szőke']","We generalize recent results of Bassetto and Benhabib (2006 ) and Straub and Werning (2019 ) in a neoclassical model with endogenous labor-leisure choice where all agents are allowed to save and accumulate capital. We provide a sufficient condition under which optimal redistributive capital taxes remain at their allowed upper bound forever, even if the resulting equilibrium trajectory converges to a unique steady state with positive and finite consumption, capital, and labor. We then provide an interpretation of our sufficient condition. Using recent evidence on wealth distribution in the United States, we argue that our sufficient condition is empirically plausible.","Jess Benhabib & Bálint Szőke, 2021. ""Optimal Positive Capital Taxes at Interior Steady States,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 13(1), pages 114-150, January.",N\A,https://ideas.repec.org/a/aea/aejmac/v13y2021i1p114-50.html,"13(1), pages 114-150, January.", 10.1257/mac.20180191,2021
American Economic Journal: Macroeconomics,The Size Distribution of Firms and Industrial Water Pollution: A Quantitative Analysis of China,"['Ji Qi', 'Xin Tang', 'Xican Xi']","We argue that misallocation across firms amplifies industrial water pollution by distorting the firm size distribution in China. Firm-level data indicate that larger firms are more likely to use clean technology but face higher distortions. In a heterogeneous firms model with an endogenous choice of pollution treatment technologies, we show that distortions that increase with firm-level TFP lower the adoption of clean technology, amplify aggregate pollution intensity, and lower aggregate output. Quantitatively, eliminating these correlated distortions would increase output by 30 percent and decrease pollution by 20 percent. Meanwhile, environmental regulations have sizable impact on pollution but limited effects on aggregate output.","Ji Qi & Xin Tang & Xican Xi, 2021. ""The Size Distribution of Firms and Industrial Water Pollution: A Quantitative Analysis of China,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 13(1), pages 151-183, January.",N\A,https://ideas.repec.org/a/aea/aejmac/v13y2021i1p151-83.html,"13(1), pages 151-183, January.", 10.1257/mac.20180227,2021
American Economic Journal: Macroeconomics,College Quality and Attendance Patterns: A Long-Run View,"['Lutz Hendricks', 'Christopher Herrington', 'Todd Schoellman']","We construct a time series of college attendance patterns for the United States and document a reversal: family background was a better predictor of college attendance before World War II, but academic ability was afterward. We construct a model of college choice that explains this reversal. The model's central mechanism is that an exogenous surge of college attendance leads better colleges to be oversubscribed, institute selective admissions, and raise their quality relative to their peers, as in Hoxby (2009). Rising quality at better colleges attracts high-ability students, while falling quality at the remaining colleges dissuades low-ability students, generating the reversal.","Lutz Hendricks & Christopher Herrington & Todd Schoellman, 2021. ""College Quality and Attendance Patterns: A Long-Run View,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 13(1), pages 184-215, January.",N\A,https://ideas.repec.org/a/aea/aejmac/v13y2021i1p184-215.html,"13(1), pages 184-215, January.", 10.1257/mac.20190154,2021
American Economic Journal: Macroeconomics,Sectoral Price Facts in a Sticky-Price Model,"['Carlos Carvalho', 'Jae Won Lee', 'Woong Yong Park']","We develop a multisector sticky-price DSGE model that can endogenously deliver differential responses of prices to aggregate and sectoral shocks. Input-output production linkages and a (standard) monetary policy rule contribute to a slow response of prices to aggregate shocks. In turn, labor market segmentation at the sectoral level induces within-sector strategic substitutability in price-setting decisions, which helps the model deliver a fast response of prices to sector-specific shocks. We estimate the model using aggregate and sectoral price and quantity data for the United States and find that it accounts well for a range of sectoral price facts.","Carlos Carvalho & Jae Won Lee & Woong Yong Park, 2021. ""Sectoral Price Facts in a Sticky-Price Model,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 13(1), pages 216-256, January.",N\A,https://ideas.repec.org/a/aea/aejmac/v13y2021i1p216-56.html,"13(1), pages 216-256, January.", 10.1257/mac.20190205,2021
American Economic Journal: Macroeconomics,Ten Facts on Declining Business Dynamism and Lessons from Endogenous Growth Theory,"['Ufuk Akcigit', 'Sina T. Ates']","In this paper, we review the literature on declining business dynamism and its implications in the United States and propose a unifying theory to analyze the symptoms and the potential causes of this decline. We first highlight 10 pronounced stylized facts related to declining business dynamism documented in the literature and discuss some of the existing attempts to explain them. We then describe a theoretical framework of endogenous markups, innovation, and competition that can potentially speak to all of these facts jointly. We next explore some theoretical predictions of this framework, which are shaped by two interacting forces: a composition effect that determines the market concentration and an incentive effect that determines how firms respond to a given concentration in the economy. The results highlight that a decline in knowledge diffusion between frontier and laggard firms could be a significant driver of empirical trends observed in the data. This study emphasizes the potential of growth theory for the analysis of factors behind declining business dynamism and the need for further investigation in this direction.","Ufuk Akcigit & Sina T. Ates, 2021. ""Ten Facts on Declining Business Dynamism and Lessons from Endogenous Growth Theory,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 13(1), pages 257-298, January.",N\A,https://ideas.repec.org/a/aea/aejmac/v13y2021i1p257-98.html,"13(1), pages 257-298, January.", 10.1257/mac.20180449,2021
American Economic Journal: Macroeconomics,Are We Approaching an Economic Singularity? Information Technology and the Future of Economic Growth,['William D. Nordhaus'],"What are the prospects for long-run economic growth? One prominent line of economic thinking is the trend toward stagnation. Stagnationism has a long history in economics, beginning prominently with Malthus and occasionally surfacing in different guises. Prominent themes here are the following: Will economic growth slow and perhaps even reverse under the weight of resource depletion? Will overpopulation and diminishing returns lower living standards? Will unchecked CO2 emissions lead to catastrophic changes in climate and human systems? Have we depleted the store of potential great inventions? Will the aging society lead to diminished innovativeness?","William D. Nordhaus, 2021. ""Are We Approaching an Economic Singularity? Information Technology and the Future of Economic Growth,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 13(1), pages 299-332, January.",N\A,https://ideas.repec.org/a/aea/aejmac/v13y2021i1p299-332.html,"13(1), pages 299-332, January.", 10.1257/mac.20170105,2021
American Economic Journal: Macroeconomics,The Productivity J-Curve: How Intangibles Complement General Purpose Technologies,"['Erik Brynjolfsson', 'Daniel Rock', 'Chad Syverson']","General purpose technologies (GPTs) like AI enable and require significant complementary investments. These investments are often intangible and poorly measured in national accounts. We develop a model that shows how this can lead to underestimation of productivity growth in a new GPTs early years and, later, when the benefits of intangible investments are harvested, productivity growth overestimation. We call this phenomenon the Productivity J-curve. We apply our method to US data and find that adjusting for intangibles related to computer hardware and software yields a TFP level that is 15.9 percent higher than official measures by the end of 2017.","Erik Brynjolfsson & Daniel Rock & Chad Syverson, 2021. ""The Productivity J-Curve: How Intangibles Complement General Purpose Technologies,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 13(1), pages 333-372, January.",N\A,https://ideas.repec.org/a/aea/aejmac/v13y2021i1p333-72.html,"13(1), pages 333-372, January.", 10.1257/mac.20180386,2021
American Economic Journal: Macroeconomics,SVAR (Mis)identification and the Real Effects of Monetary Policy Shocks,['Christian K. Wolf'],"I argue that the seemingly disparate findings of the recent empirical literature on monetary policy transmission are all consistent with the same standard macro models. Weak sign restrictions, which suggest that contractionary monetary policy, if anything, boosts output, present as policy shocks what actually are expansionary demand and supply shocks. Classical zero restrictions are robust to such misidentification, but miss short-horizon effects. Two recent approaches—restrictions on Taylor rules and external instruments—instead work well. My findings suggest that empirical evidence is consistent with models in which the real effects of monetary policy are larger than commonly estimated.","Christian K. Wolf, 2020. ""SVAR (Mis)identification and the Real Effects of Monetary Policy Shocks,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 12(4), pages 1-32, October.",N\A,https://ideas.repec.org/a/aea/aejmac/v12y2020i4p1-32.html,"12(4), pages 1-32, October.", 10.1257/mac.20180328,2020
American Economic Journal: Macroeconomics,Bubbly Recessions,"['Siddhartha Biswas', 'Andrew Hanson', 'Toan Phan']","We develop a tractable bubbles model with financial friction and downward wage rigidity. Competitive speculation in risky bubbles can result in excessive investment booms that precede inefficient busts, where post- bubble aggregate economic activities collapse below the pre-bubble trend. Risky bubbles can reduce ex ante social welfare, and leaning-against-the-bubble policies that balance the boom-bust trade-off can be warranted. We further show that the collapse of a bubble can push the economy into a ""secular stagnation"" equilibrium, where the zero lower bound and the nominal wage rigidity constraint bind, leading to a persistent recession, such as the Japanese ""lost decades.""","Siddhartha Biswas & Andrew Hanson & Toan Phan, 2020. ""Bubbly Recessions,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 12(4), pages 33-70, October.",N\A,https://ideas.repec.org/a/aea/aejmac/v12y2020i4p33-70.html,"12(4), pages 33-70, October.", 10.1257/mac.20180083,2020
American Economic Journal: Macroeconomics,Shining a Light on Purchasing Power Parities,"['Maxim Pinkovskiy', 'Xavier Sala-i-Martin']","We use satellite-recorded nighttime lights as an independent benchmark of economic activity in order to generate three findings in the study of PPP-adjusted estimates of GDP. First, PPP-adjusted estimates better describe poor economies than do market exchange rate-based estimates today, although this was not the case in the late 1990s. Second, estimates of PPPs have been steadily improving from one price survey round to the next. Third, it has tended to be optimal to only use the latest price data and to revise existing PPP-adjusted estimates whenever a new price survey is released.","Maxim Pinkovskiy & Xavier Sala-i-Martin, 2020. ""Shining a Light on Purchasing Power Parities,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 12(4), pages 71-108, October.",N\A,https://ideas.repec.org/a/aea/aejmac/v12y2020i4p71-108.html,"12(4), pages 71-108, October.", 10.1257/mac.20190037,2020
American Economic Journal: Macroeconomics,The Rise of Services and Balanced Growth in Theory and Data,"['Miguel León-Ledesma', 'Alessio Moro']","We investigate the effect of structural transformation on the process of economic growth. Using a two-sector growth model we show that, in addition to Baumol's cost disease, structural transformation from goods to services generates other predictions that are in line with cross-country growth facts: an increase in the real investment rate, a decline in the real interest rate and the marginal product of capital, and an acceleration of investment-specific technological change as the share of services increases. The model calibrated to US data can account for the elasticity of real investment rates to the share of services measured in cross-country data.","Miguel León-Ledesma & Alessio Moro, 2020. ""The Rise of Services and Balanced Growth in Theory and Data,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 12(4), pages 109-146, October.",N\A,https://ideas.repec.org/a/aea/aejmac/v12y2020i4p109-46.html,"12(4), pages 109-146, October.", 10.1257/mac.20180373,2020
American Economic Journal: Macroeconomics,"The Migration Accelerator: Labor Mobility, Housing, and Demand",['Greg Howard'],"What is the role of migration in regional evolutions? I document that within-US migration causes a reduction in the unemployment rate of the receiving city over several years. To establish this causal effect, I construct an instrument using out-migration of other places and predict its destination from historical patterns. The decline in unemployment is due to housing. Housing is durable, so increased demand causes a surge of new houses and construction jobs. Additionally, migrants' housing demand raises prices, increasing borrowing and nontradable employment. This finding implies the endogenous response of migration amplifies local labor demand shocks by about a third.","Greg Howard, 2020. ""The Migration Accelerator: Labor Mobility, Housing, and Demand,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 12(4), pages 147-179, October.",N\A,https://ideas.repec.org/a/aea/aejmac/v12y2020i4p147-79.html,"12(4), pages 147-179, October.", 10.1257/mac.20180363,2020
American Economic Journal: Macroeconomics,"Quantitative Easing, Collateral Constraints, and Financial Spillovers","['John Geanakoplos', 'Haobin Wang']","The steady application of quantitative easing (QE) has been followed by big and nonmonotonic effects on international asset prices and capital flows. We rationalize these observations in a model in which a central bank buys domestic assets that serve as the best collateral for investors worldwide. The crucial insight is that domestic private agents adjust their portfolios of domestic and foreign assets in different ways to offset QE, conditional on whether they are (i) fully leveraged, (ii) partially leveraged, or (iii) unleveraged. These portfolio shifts can diminish or even reverse the impact of ever-larger QE interventions on asset prices.","John Geanakoplos & Haobin Wang, 2020. ""Quantitative Easing, Collateral Constraints, and Financial Spillovers,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 12(4), pages 180-217, October.",N\A,https://ideas.repec.org/a/aea/aejmac/v12y2020i4p180-217.html,"12(4), pages 180-217, October.", 10.1257/mac.20180484,2020
American Economic Journal: Macroeconomics,Fighting Crises with Secrecy,"['Gary Gorton', 'Guillermo Ordoñez']","How does central bank lending during a crisis restore confidence? Emergency lending facilities that are opaque (in that names of borrowers are kept secret) raise the perceived average quality of bank assets in the economy, creating an information externality that prevents runs. Stigma (the cost of a bank's participation at the lending facility becoming public) is desirable to implement opacity as an equilibrium outcome, as no bank wants to reveal its participation status. The central bank's key policy instrument for limiting the use of lending facilities while maintaining secrecy is the haircut applied to bank assets used as collateral.","Gary Gorton & Guillermo Ordoñez, 2020. ""Fighting Crises with Secrecy,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 12(4), pages 218-245, October.",N\A,https://ideas.repec.org/a/aea/aejmac/v12y2020i4p218-45.html,"12(4), pages 218-245, October.", 10.1257/mac.20190169,2020
American Economic Journal: Macroeconomics,Beyond Competitive Devaluations: The Monetary Dimensions of Comparative Advantage,"['Paul R. Bergin', 'Giancarlo Corsetti']","Motivated by the long-standing debate on competitive devaluation, we propose a new perspective on how monetary and exchange rate policies can contribute to a country's international competitiveness. We refocus the analysis on the implications of monetary stabilization for a country's comparative advantage. We develop a two-country New Keynesian model with two tradable sectors in each country: one perfectly competitive, the other producing differentiated goods under monopolistic competition subject to sunk entry costs and nominal rigidities and hence more sensitive to macroeconomic uncertainty. Monetary policy can disproportionately foster competitiveness of differentiated goods firms, ultimately affecting the composition of domestic output and exports.","Paul R. Bergin & Giancarlo Corsetti, 2020. ""Beyond Competitive Devaluations: The Monetary Dimensions of Comparative Advantage,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 12(4), pages 246-286, October.",N\A,https://ideas.repec.org/a/aea/aejmac/v12y2020i4p246-86.html,"12(4), pages 246-286, October.", 10.1257/mac.20160094,2020
American Economic Journal: Macroeconomics,Land Reform and Productivity: A Quantitative Analysis with Micro Data,"['Tasso Adamopoulos', 'Diego Restuccia']","We assess the effects of a major land policy change on farm size and agricultural productivity using a quantitative model and micro-level data. We study the 1988 land reform in the Philippines that imposed a ceiling on land holdings, redistributed above-ceiling lands to landless and smallholder households, and severely restricted the transferability of the redistributed farmlands. We study this reform in the context of an industry model of agriculture with a nondegenerate distribution of farm sizes featuring an occupation decision and a technology choice of farm operators. In this model, the land reform can reduce agricultural productivity not only by misallocating resources across farmers but also by distorting farmers' occupation and technology decisions. The model, calibrated to prereform farm-level data in the Philippines, implies that on impact, the land reform reduces average farm size by 34 percent and agricultural productivity by 17 percent. The government assignment of land and the ban on its transfer are key for the magnitude of the results since a market allocation of the above-ceiling land produces about one-third of the size and productivity effects. These results emphasize the potential role of land market efficiency for misallocation and productivity in the agricultural sector.","Tasso Adamopoulos & Diego Restuccia, 2020. ""Land Reform and Productivity: A Quantitative Analysis with Micro Data,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 12(3), pages 1-39, July.",N\A,https://ideas.repec.org/a/aea/aejmac/v12y2020i3p1-39.html,"12(3), pages 1-39, July.", 10.1257/mac.20150222,2020
American Economic Journal: Macroeconomics,Sticky Expectations and Consumption Dynamics,"['Christopher D. Carroll', 'Edmund Crawley', 'Jiri Slacalek', 'Kiichi Tokuoka', 'Matthew N. White']","To match aggregate consumption dynamics, macroeconomic models must generate ""excess smoothness"" in consumption expenditures. But microfounded models are calibrated to match micro data, which exhibit no ""excess smoothness."" So standard microfounded models fail to match the macro smoothness facts. We show that the micro and macro evidence are both consistent with a microfounded model where consumers know their personal circumstances but have ""sticky expectations"" about the macroeconomy. Aggregate consumption sluggishness reflects consumers' imperfect attention to aggregate shocks. Our proposed degree of inattention has negligible utility costs because aggregate shocks constitute a tiny proportion of the uncertainty that consumers face.","Christopher D. Carroll & Edmund Crawley & Jiri Slacalek & Kiichi Tokuoka & Matthew N. White, 2020. ""Sticky Expectations and Consumption Dynamics,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 12(3), pages 40-76, July.",N\A,https://ideas.repec.org/a/aea/aejmac/v12y2020i3p40-76.html,"12(3), pages 40-76, July.", 10.1257/mac.20180286,2020
American Economic Journal: Macroeconomics,The Fall in Global Fertility: A Quantitative Model,"['Tiloka de Silva', 'Silvana Tenreyro']","Over the past six decades, fertility rates have fallen dramatically in most middle- and low-income countries. To analyze these developments, we study a quantitative model of endogenous human capital and fertility choice, augmented to allow for social norms over family size. We parametrize the model using data on socioeconomic variables and information on funding for population-control policies aimed at affecting social norms and improving access to contraceptives. We simulate the implementation of population-control policies to gauge their contribution to the decline in fertility. We find that policies aimed at altering family-size norms accelerated and strengthened the decline in fertility, which would have otherwise taken place much more gradually.","Tiloka de Silva & Silvana Tenreyro, 2020. ""The Fall in Global Fertility: A Quantitative Model,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 12(3), pages 77-109, July.",N\A,https://ideas.repec.org/a/aea/aejmac/v12y2020i3p77-109.html,"12(3), pages 77-109, July.", 10.1257/mac.20180296,2020
American Economic Journal: Macroeconomics,Liquidity Traps and Monetary Policy: Managing a Credit Crunch,"['Francisco J. Buera', 'Juan Pablo Nicolini']","We study a model with heterogeneous producers that face collateral and cash-in-advance constraints. A tightening of the collateral constraint results in a credit-crunch-generated recession that reproduces some features of the financial crisis that unraveled in 2007 in the United States. We use the model to study the effects, following a credit crunch, of alternative monetary and fiscal policies.","Francisco J. Buera & Juan Pablo Nicolini, 2020. ""Liquidity Traps and Monetary Policy: Managing a Credit Crunch,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 12(3), pages 110-138, July.",N\A,https://ideas.repec.org/a/aea/aejmac/v12y2020i3p110-38.html,"12(3), pages 110-138, July.", 10.1257/mac.20170040,2020
American Economic Journal: Macroeconomics,Optimal Capital Requirements over the Business and Financial Cycles,['Frederic Malherbe'],"I study economies where banks do not fully internalize the social costs of their lending decisions, which leads to real overinvestment. The bank capital requirement that restores investment efficiency varies over time. During booms, more investment is desirable, so the banking sector must be allowed to expand. This suggests a loosening of the requirement. However, there is also more bank capital. Since the banking sector exhibits decreasing returns to scale, this suggests a tightening instead. I find that the latter effect, which I dub the ""bank capital channel,"" dominates: the optimal capital requirement is tighter during booms than in recessions.","Frederic Malherbe, 2020. ""Optimal Capital Requirements over the Business and Financial Cycles,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 12(3), pages 139-174, July.",N\A,https://ideas.repec.org/a/aea/aejmac/v12y2020i3p139-74.html,"12(3), pages 139-174, July.", 10.1257/mac.20160140,2020
