,journal,title,authors,volume,jel,abstract,url,doi
275,The Quarterly Journal of Economics,Shocking Behavior: Random Wealth in Antebellum Georgia and Human Capital Across Generations,"['Hoyt Bleakley', 'Joseph Ferrie']","2016, vol. 131, issue 3, 1455-1495",[],"Abstract: Does the lack of wealth constrain parents’ investments in the human capital of their descendants? We conduct a nearly 50-year follow-up of an episode in which such constraints would have been plausibly relaxed by a random allocation of substantial wealth to families. We track descendants of participants in Georgia’s Cherokee Land Lottery of 1832, in which nearly every adult white male in the state took part. Winners received close to the median level of wealth—a large financial windfall orthogonal to participants’ underlying characteristics that might have also affected their children’s human capital. Although winners had slightly more children than did nonwinners, they did not send them to school more. Sons of winners have no better adult outcomes (wealth, income, literacy) than the sons of nonwinners, and winners’ grandchildren do not have higher literacy or school attendance than nonwinners’ grandchildren. We can reject effects implied by the cross-sectional gradient of child outcomes by paternal wealth. This suggests only a limited role for family financial resources in the formation of human capital in the next generations in this environment and a potentially more important role for other factors that persist through family lines. JEL Codes: I24, N32, J13.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a3_3ap_3a1455-1495..htm,10.1093/qje/qjw014
276,The Quarterly Journal of Economics,Rethinking the Effects of Financial Globalization,"['Fernando Broner', 'Jaume Ventura']","2016, vol. 131, issue 3, 1497-1542",[],"Abstract: During the past three decades, many countries have lifted restrictions on cross-border financial transactions. We present a simple model that can account for the observed effects of financial globalization. The model emphasizes the role of imperfect enforcement of domestic debts and the interactions between domestic and foreign debts. Financial globalization can lead to a variety of outcomes: (i) domestic capital flight and ambiguous effects on net capital flows, investment, and growth; (ii) capital inflows and higher investment and growth; or (iii) volatile capital flows and unstable domestic financial markets. The model shows how the effects of financial globalization depend on the level of development, productivity, domestic savings, and the quality of institutions. JEL Codes: F34, F36, F43, G15, O19, O43.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a3_3ap_3a1497-1542..htm,10.1093/qje/qjw010
277,The Quarterly Journal of Economics,Input Specificity and the Propagation of Idiosyncratic Shocks in Production Networks,"['Jean-Noël Barrot', 'Julien Sauvagnat']","2016, vol. 131, issue 3, 1543-1592",[],"Abstract: This article examines whether firm-level idiosyncratic shocks propagate in production networks. We identify idiosyncratic shocks with the occurrence of natural disasters. We find that affected suppliers impose substantial output losses on their customers, especially when they produce specific inputs. These output losses translate into significant market value losses, and they spill over to other suppliers. Our point estimates are economically large, suggesting that input specificity is an important determinant of the propagation of idiosyncratic shocks in the economy. JEL Codes: L14, E23, E32.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a3_3ap_3a1543-1592..htm,10.1093/qje/qjw018
278,The Quarterly Journal of Economics,Editor's Choice Wealth Inequality in the United States since 1913: Evidence from Capitalized Income Tax Data,"['Emmanuel Saez', 'Gabriel Zucman']","2016, vol. 131, issue 2, 519-578",[],"Abstract: This paper combines income tax returns with macroeconomic household balance sheets to estimate the distribution of wealth in the United States since 1913. We estimate wealth by capitalizing the incomes reported by individual taxpayers, accounting for assets that do not generate taxable income. We successfully test our capitalization method in three micro datasets where we can observe both income and wealth: the Survey of Consumer Finance, linked estate and income tax returns, and foundations’ tax records. We find that wealth concentration was high in the beginning of the twentieth century, fell from 1929 to 1978, and has continuously increased since then. The top 0.1% wealth share has risen from 7% in 1978 to 22% in 2012, a level almost as high as in 1929. Top wealth-holders are younger today than in the 1960s and earn a higher fraction of the economy’s labor income. The bottom 90% wealth share first increased up to the mid-1980s and then steadily declined. The increase in wealth inequality in recent decades is due to the upsurge of top incomes combined with an increase in saving rate inequality. We explain how our findings can be reconciled with Survey of Consumer Finances and estate tax data. JEL Codes: D31, E01, E21, N32.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a2_3ap_3a519-578..htm,10.1093/qje/qjw004
279,The Quarterly Journal of Economics,"Lights, Camera … Income! Illuminating the National Accounts-Household Surveys Debate","['Maxim Pinkovskiy', 'Xavier Sala-i-Martin']","2016, vol. 131, issue 2, 579-631",[],"Abstract: GDP per capita and household survey means present conflicting pictures of the rate of economic development in emerging countries. One of the areas in which the national accounts–household surveys debate is key is the measurement of developing world poverty. We propose a data-driven method to assess the relative quality of GDP per capita and survey means by comparing them to the evolution of satellite-recorded nighttime lights. Our main assumption, which is robust to a variety of specification checks, is that the measurement error in nighttime lights is unrelated to the measurement errors in either national accounts or survey means. We obtain estimates of weights on national accounts and survey means in an optimal proxy for true income; these weights are very large for national accounts and very modest for survey means. We conclusively reject the null hypothesis that the optimal weight on surveys is greater than the optimal weight on national accounts, and we generally fail to reject the null hypothesis that the optimal weight on surveys is zero. Additionally, we provide evidence that national accounts are good indicators of desirable outcomes for the poor (such as longer life expectancy, better education and access to safe water), and we show that surveys appear to perform worse in developing countries that are richer and that are growing faster. Therefore, we interpret our results as providing support for estimates of world poverty that are based on national accounts. JEL Code: I32.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a2_3ap_3a579-631..htm,10.1093/qje/qjw003
280,The Quarterly Journal of Economics,"Bargaining, Sorting, and the Gender Wage Gap: Quantifying the Impact of Firms on the Relative Pay of Women","['David Card', 'Ana Rute Cardoso', 'Patrick Kline']","2016, vol. 131, issue 2, 633-686",[],"Abstract: There is growing evidence that firm-specific pay premiums are an important source of wage inequality. These premiums will contribute to the gender wage gap if women are less likely to work at high-paying firms or if women negotiate (or are offered) worse wage bargains with their employers than men. Using longitudinal data on the hourly wages of Portuguese workers matched with income statement information for firms, we show that the wages of both men and women contain firm-specific premiums that are strongly correlated with simple measures of the potential bargaining surplus at each firm. We then show how the impact of these firm-specific pay differentials on the gender wage gap can be decomposed into a combination of sorting and bargaining effects. We find that women are less likely to work at firms that pay higher premiums to either gender, with sorting effects being most important for low- and middle-skilled workers. We also find that women receive only 90% of the firm-specific pay premiums earned by men. Importantly, we find the same gender gap in the responses of wages to changes in potential surplus over time. Taken together, the combination of sorting and bargaining effects explain about one-fifth of the cross-sectional gender wage gap in Portugal. JEL Codes: J16, J31, J71.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a2_3ap_3a633-686..htm,10.1093/qje/qjv038
281,The Quarterly Journal of Economics,"Wealth, Health, and Child Development: Evidence from Administrative Data on Swedish Lottery Players","['David Cesarini', 'Erik Lindqvist', 'Robert Östling', 'Björn Wallace']","2016, vol. 131, issue 2, 687-738",[],"Abstract: We use administrative data on Swedish lottery players to estimate the causal impact of substantial wealth shocks on players’ own health and their children’s health and developmental outcomes. Our estimation sample is large, virtually free of attrition, and allows us to control for the factors conditional on which the prizes were randomly assigned. In adults, we find no evidence that wealth impacts mortality or health care utilization, with the possible exception of a small reduction in the consumption of mental health drugs. Our estimates allow us to rule out effects on 10-year mortality one sixth as large as the cross-sectional wealth-mortality gradient. In our intergenerational analyses, we find that wealth increases children’s health care utilization in the years following the lottery and may also reduce obesity risk. The effects on most other child outcomes, including drug consumption, scholastic performance, and skills, can usually be bounded to a tight interval around zero. Overall, our findings suggest that in affluent countries with extensive social safety nets, causal effects of wealth are not a major source of the wealth-mortality gradients, nor of the observed relationships between child developmental outcomes and household income. JEL Codes: I10, I14, J24.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a2_3ap_3a687-738..htm,10.1093/qje/qjw001
282,The Quarterly Journal of Economics,Measuring Income Tax Evasion Using Bank Credit: Evidence from Greece,"['Nikolaos Artavanis', 'Adair Morse', 'Margarita Tsoutsoura']","2016, vol. 131, issue 2, 739-798",[],"Abstract: We document that in semiformal economies, banks lend to tax-evading individuals based on the bank’s assessment of the individual’s true income. This observation leads to a novel approach to estimate tax evasion. We use microdata on household credit from a Greek bank and replicate the bank underwriting model to infer the banks estimate of individuals’ true income. We estimate that 43–45% of self-employed income goes unreported and thus untaxed. For 2009, this implies €28.2 billion of unreported income, implying forgone tax revenues of over €11 billion or 30% of the deficit. Our method innovation allows for estimating the industry distribution of tax evasion in settings where uncovering the incidence of hidden cash transactions is difficult using other methods. Primary tax-evading industries are professional services—medicine, law, engineering, education, and media. We conclude with evidence that contemplates the importance of institutions, paper trail, and political willpower for the persistence of tax evasion. JEL Codes: G21, H22, H24, H26, P37.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a2_3ap_3a739-798..htm,10.1093/qje/qjw009
283,The Quarterly Journal of Economics,"Railroads and American Economic Growth: A ""Market Access"" Approach","['Dave Donaldson', 'Richard Hornbeck']","2016, vol. 131, issue 2, 799-858",[],"Abstract: This article examines the historical impact of railroads on the U.S. economy, with a focus on quantifying the aggregate impact on the agricultural sector in 1890. Expansion of the railroad network may have affected all counties directly or indirectly—an econometric challenge that arises in many empirical settings. However, the total impact on each county is captured by changes in that county’s ""market access,"" a reduced-form expression derived from general equilibrium trade theory. We measure counties’ market access by constructing a network database of railroads and waterways and calculating lowest-cost county-to-county freight routes. We estimate that county agricultural land values increased substantially with increases in county market access, as the railroad network expanded from 1870 to 1890. Removing all railroads in 1890 is estimated to decrease the total value of U.S. agricultural land by 60%, with limited potential for mitigating these losses through feasible extensions to the canal network or improvements to country roads. JEL Codes: N01, N51, N71, F1, O1, R1.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a2_3ap_3a799-858..htm,10.1093/qje/qjw002
284,The Quarterly Journal of Economics,A Typology of Players: Between Instinctive and Contemplative,['Ariel Rubinstein'],"2016, vol. 131, issue 2, 859-890",[],"Abstract: A new typology of players is proposed based on the classification of actions as either instinctive or contemplative. A person’s type is the probability of him choosing a contemplative action. To test the typology, results of 10 games are analyzed. Actions in each game were classified depending on whether their response time was more or less, respectively, than the median response time of all subjects who played the game. It is argued that fast actions are more instinctive and slow actions are more contemplative. A subject’s contemplative index (CI) is defined as the proportion of games in which he chose a contemplative action. It is found that for 8 of the 10 games, the CI in the other 9 games is positively correlated with a player’s choice of a contemplative action in that game (average Spearman correlation of 9%). The CI is used to shed light on the nature of choice in five additional games. JEL Codes: C72, C91.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a2_3ap_3a859-890..htm,10.1093/qje/qjw008
285,The Quarterly Journal of Economics,Economic Activity and the Spread of Viral Diseases: Evidence from High Frequency Data,['Jerome Adda'],"2016, vol. 131, issue 2, 891-941",[],"Abstract: Viruses are a major threat to human health, and—given that they spread through social interactions—represent a costly externality. This article addresses three main questions: (i) what are the unintended consequences of economic activity on the spread of infections; (ii) how efficient are measures that limit interpersonal contacts; (iii) how do we allocate our scarce resources to limit the spread of infections? To answer these questions, we use novel high frequency data from France on the incidence of a number of viral diseases across space, for different age groups, over a quarter of a century. We use quasi-experimental variation to evaluate the importance of policies reducing interpersonal contacts such as school closures or the closure of public transportation networks. While these policies significantly reduce disease prevalence, we find that they are not cost-effective. We find that expansions of transportation networks have significant health costs in increasing the spread of viruses, and that propagation rates are pro-cyclically sensitive to economic conditions and increase with inter-regional trade. JEL Codes: I12, I15, I18, H51, C23.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a2_3ap_3a891-941..htm,10.1093/qje/qjw005
286,The Quarterly Journal of Economics,"Information, Misallocation, and Aggregate Productivity","['Joel David', 'Hugo A. Hopenhayn', 'Venky Venkateswaran']","2016, vol. 131, issue 2, 943-1005",[],"Abstract: We propose a theory linking imperfect information to resource misallocation and hence to aggregate productivity and output. In our setup, firms look to a variety of noisy information sources when making input decisions. We devise a novel empirical strategy that uses a combination of firm-level production and stock market data to pin down the information structure in the economy. Even when only capital is chosen under imperfect information, applying this methodology to data from the United States, China, and India reveals substantial losses in productivity and output due to the informational friction. Our estimates for these losses range from 7% to 10% for productivity and 10% to 14% for output in China and India, and are smaller, though still significant, in the United States. Losses are substantially higher when labor decisions are also made under imperfect information. We find that firms turn primarily to internal sources for information; learning from financial markets contributes little, even in the United States. JEL Codes: O11, O16, O47, E44.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a2_3ap_3a943-1005..htm,10.1093/qje/qjw006
287,The Quarterly Journal of Economics,Product Design in Selection Markets,"['André Veiga', 'E. Glen Weyl']","2016, vol. 131, issue 2, 1007-1056",[],"Abstract: In selection markets, where the cost of serving consumers is heterogeneous and noncontractible, nonprice product features allow a firm to sort profitable from unprofitable consumers. An example of this ""sorting by quality"" is the use of down payments to dissuade borrowers who are unlikely to repay. We study a model in which consumers have multidimensional types and a firm offers a single product of endogenous quality, as in Spence (1975). These two ingredients generate a novel sorting incentive in a firm’s first-order condition for quality, which is a simple ratio. The denominator is marginal consumer surplus, a measure of market power. The numerator is the covariance, among marginal consumers, between marginal willingness to pay for quality and cost to the firm. We provide conditions under which this term is signed and contrast the sorting incentives of a profit-maximizer and a social planner. We then use this characterization to quantify the importance of sorting empirically in subprime auto lending, analytically sign its impact in a model of add-on pricing, and calibrate optimal competition policy in health insurance markets. JEL Codes: D41, D42, D43, D86, G21, I13.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a2_3ap_3a1007-1056..htm,10.1093/qje/qjw007
288,The Quarterly Journal of Economics,Editor's Choice Rare Disasters and Exchange Rates,"['Emmanuel Farhi', 'Xavier Gabaix']","2016, vol. 131, issue 1, 1-52",[],"Abstract: We propose a new model of exchange rates, based on the hypothesis that the possibility of rare but extreme disasters is an important determinant of risk premia in asset markets. The probability of world disasters as well as each country’s exposure to these events is time-varying. This creates joint fluctuations in exchange rates, interest rates, options, and stock markets. The model accounts for a series of major puzzles in exchange rates: excess volatility and exchange rate disconnect, forward premium puzzle and large excess returns of the carry trade, and comovements between stocks and exchange rates. It also makes empirically successful signature predictions regarding the link between exchange rates and telltale signs of disaster risk in currency options. JEL Codes: G12, G15.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a1_3ap_3a1-52..htm,10.1093/qje/qjv040
289,The Quarterly Journal of Economics,Learning from Inflation Experiences,"['Ulrike Malmendier', 'Stefan Nagel']","2016, vol. 131, issue 1, 53-87",[],"Abstract: How do individuals form expectations about future inflation? We propose that individuals overweight inflation experienced during their lifetimes. This approach modifies existing adaptive learning models to allow for age-dependent updating of expectations in response to inflation surprises. Young individuals update their expectations more strongly than older individuals since recent experiences account for a greater share of their accumulated lifetime history. We find support for these predictions using 57 years of microdata on inflation expectations from the Reuters/Michigan Survey of Consumers. Differences in experiences strongly predict differences in expectations, including the substantial disagreement between young and old individuals in periods of highly volatile inflation, such as the 1970s. It also explains household borrowing and lending behavior, including the choice of mortgages. JEL Codes: E03, G02, D03, E31, E37, D84, D83, D14.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a1_3ap_3a53-87..htm,10.1093/qje/qjv037
290,The Quarterly Journal of Economics,A Unified Theory of Firm Selection and Growth,['Costas Arkolakis'],"2016, vol. 131, issue 1, 89-155",[],"Abstract: This article develops an analytical framework to study firm and exporter growth and provides a dynamic foundation for a standard general equilibrium trade model. Firm-level growth is the result of idiosyncratic productivity improvements with a continuous arrival of new potential producers. A firm enters a market if it is profitable to incur the marginal cost to reach the first consumer and pays an increasing marketing cost to reach additional consumers. I calibrate the model using data on the cross section of firm sales and bilateral trade, as well as the rate of incumbent firm exit. The calibrated model predicts that a firm’s growth is inversely related to its initial size, and that the distribution of growth rates of small firms is heavily skewed to the right. These predictions are confirmed by looking at the growth of sales of U.S. firms and Brazilian exporters to the United States. I use this model to study the impact of cross-firm reallocations on economic activity and measured productivity. JEL Codes: F12, L11, M31, D92.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a1_3ap_3a89-155..htm,10.1093/qje/qjv039
291,The Quarterly Journal of Economics,The Effects of School Spending on Educational and Economic Outcomes: Evidence from School Finance Reforms,"['C. Kirabo Jackson', 'Rucker C. Johnson', 'Claudia Persico']","2016, vol. 131, issue 1, 157-218",[],"Abstract: Since the Coleman Report, many have questioned whether public school spending affects student outcomes. The school finance reforms that began in the early 1970s and accelerated in the 1980s caused dramatic changes to the structure of K–12 education spending in the United States. To study the effect of these school finance reform–induced changes in public school spending on long-run adult outcomes, we link school spending and school finance reform data to detailed, nationally representative data on children born between 1955 and 1985 and followed through 2011. We use the timing of the passage of court-mandated reforms and their associated type of funding formula change as exogenous shifters of school spending, and we compare the adult outcomes of cohorts that were differentially exposed to school finance reforms, depending on place and year of birth. Event study and instrumental variable models reveal that a 10% increase in per pupil spending each year for all 12 years of public school leads to 0.31 more completed years of education, about 7% higher wages, and a 3.2 percentage point reduction in the annual incidence of adult poverty; effects are much more pronounced for children from low-income families. Exogenous spending increases were associated with notable improvements in measured school inputs, including reductions in student-to-teacher ratios, increases in teacher salaries, and longer school years. JEL Codes: J10, I20, H7.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a1_3ap_3a157-218..htm,10.1093/qje/qjv036
292,The Quarterly Journal of Economics,Tax Farming Redux: Experimental Evidence on Performance Pay for Tax Collectors,"['Adnan Q. Khan', 'Asim I. Khwaja', 'Benjamin Olken']","2016, vol. 131, issue 1, 219-271",[],"Abstract: Performance pay for tax collectors has the potential to raise revenues, but might come at a cost if it increases the bargaining power of tax collectors vis-à-vis taxpayers. We report the first large-scale field experiment on these issues, where we experimentally allocated 482 property tax units in Punjab, Pakistan, into one of three performance pay schemes or a control. After two years, incentivized units had 9.4 log points higher revenue than controls, which translates to a 46% higher growth rate. The scheme that rewarded purely on revenue did best, increasing revenue by 12.9 log points (64% higher growth rate), with little penalty for customer satisfaction and assessment accuracy compared to the two other schemes that explicitly also rewarded these dimensions. The revenue gains accrue from a small number of properties becoming taxed at their true value, which is substantially more than they had been taxed at previously. The majority of properties in incentivized areas in fact pay no more taxes, but instead report higher bribes. The results are consistent with a collusive setting in which performance pay increases collectors’ bargaining power over taxpayers, who have to either pay higher bribes to avoid being reassessed or pay substantially higher taxes if collusion breaks down. JEL Codes: D73, H26, H83, J33.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a1_3ap_3a219-271..htm,10.1093/qje/qjv042
293,The Quarterly Journal of Economics,Ghost-House Busters: The Electoral Response to a Large Anti–Tax Evasion Program,"['Lorenzo Casaburi', 'Ugo antonio Troiano']","2016, vol. 131, issue 1, 273-314",[],"Abstract: The incentives of political agents to enforce tax collection are key determinants of the levels of compliance. We study the electoral response to the Ghost Buildings program, a nationwide anti tax evasion policy in Italy that used innovative monitoring technologies to target buildings hidden from tax authorities. The program induced monetary and non-monetary benefits for non-evaders and an increase in local government expenditures. A one standard deviation increase in town-level program intensity leads to a 4.8% increase in local incumbent reelection rates. In addition, these political returns are higher in areas with lower tax evasion tolerance and with higher efficiency of public good provision, implying complementarity among enforcement policies, the underlying tax culture, and the quality of the government. JEL Codes: H26, H71, D72, E62, O17, O38.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a1_3ap_3a273-314..htm,10.1093/qje/qjv041
294,The Quarterly Journal of Economics,"Dynamic Selection: An Idea Flows Theory of Entry, Trade, and Growth",['Thomas Sampson'],"2016, vol. 131, issue 1, 315-380",[],"Abstract: This article develops an idea flows theory of trade and growth with heterogeneous firms. Entrants learn from incumbent firms, and the diffusion technology is such that learning depends not on the frontier technology, but on the entire distribution of productivity. By shifting the productivity distribution upward, selection causes technology diffusion, and in equilibrium this dynamic selection process leads to endogenous growth without scale effects. On the balanced growth path, the productivity distribution is a traveling wave with a lower bound that increases over time. The free entry condition implies trade liberalization must increase the dynamic selection rate to offset the profits from new export opportunities. Consequently, trade integration raises long-run growth. Dynamic selection is a new source of gains from trade not found when firms are homogeneous. Calibrating the model implies dynamic selection approximately triples the gains from trade compared to heterogeneous firm economies with static steady states. JEL Codes: F12, O33, O41.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a1_3ap_3a315-380..htm,10.1093/qje/qjv032
295,The Quarterly Journal of Economics,Political Centralization and Government Accountability,"['Federico Boffa', 'Amedeo Piolatto', 'Giacomo Ponzetto']","2016, vol. 131, issue 1, 381-422",[],"Abstract: This article explains why decentralization can undermine accountability and answers three questions: what determines if power should be centralized or decentralized when regions are heterogeneous? How many levels of government should there be? How should state borders be drawn? We develop a model of political agency in which voters differ in their ability to monitor rent-seeking politicians. We find that rent extraction is a decreasing and convex function of the share of informed voters, because voter information improves monitoring but also reduces the appeal of holding office. As a result, information heterogeneity pushes toward centralization to reduce rent extraction. Taste heterogeneity pulls instead toward decentralization to match local preferences. Our model thus implies that optimal borders should cluster by tastes but ensure diversity of information. We also find economies of scope in accountability that explain why multiplying government tiers harms efficiency. A single government in charge of many policies has better incentives than many special-purpose governments splitting its budget and responsibilities. Hence, a federal system is desirable only if information varies enough across regions. JEL Codes: D72, D82, H73, H77.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a1_3ap_3a381-422..htm,10.1093/qje/qjv035
296,The Quarterly Journal of Economics,The Effects of Youth Employment: Evidence from New York City Lotteries,"['Alexander Gelber', 'Adam Isen', 'Judd B. Kessler']","2016, vol. 131, issue 1, 423-460",[],"Abstract: Programs to encourage labor market activity among youth, including public employment programs and wage subsidies like the Work Opportunity Tax Credit, can be supported by three broad rationales. They may (i) provide contemporaneous income support to participants; (ii) encourage work experience that improves future employment and/or educational outcomes of participants; and/or (iii) keep participants ""out of trouble."" We study randomized lotteries for access to the New York City (NYC) Summer Youth Employment Program (SYEP), the largest summer youth employment program in the United States, by merging SYEP administrative data on 294,100 lottery participants to IRS data on the universe of U.S. tax records; to New York State administrative incarceration data; and to NYC administrative cause of death data. In assessing the three rationales, we find that (i) SYEP participation causes average earnings and the probability of employment to increase in the year of program participation, with modest contemporaneous crowdout of other earnings and employment; (ii) SYEP participation causes a modest decrease in average earnings for three years following the program and has no impact on college enrollment; and (iii) SYEP participation decreases the probability of incarceration and decreases the probability of mortality, which has important and potentially pivotal implications for analyzing the net benefits of the program. JEL Codes: J13, J45, J38, J21.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a1_3ap_3a423-460..htm,10.1093/qje/qjv034
297,The Quarterly Journal of Economics,"Efficiency, Welfare, and Political Competition","['Felix J. Bierbrauer', 'Pierre Boyer']","2016, vol. 131, issue 1, 461-518",[],"Abstract: We study political competition in an environment in which voters have private information about their preferences. Our framework covers models of income taxation, public-goods provision, or publicly provided private goods. Politicians are vote-share maximizers. They can propose any policy that is resource-feasible and incentive-compatible. They can also offer special favors to subsets of the electorate. We prove two main results. First, the unique symmetric equilibrium is such that policies are surplus-maximizing and hence first-best Pareto-efficient. Second, there is a surplus-maximizing policy that wins a majority against any welfare-maximizing policy. Thus, in our model, policies that trade off equity and efficiency considerations are politically infeasible. JEL Codes: C72, D72, D82, H21, H41, H42.",https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a1_3ap_3a461-518..htm,10.1093/qje/qjv033
298,The Quarterly Journal of Economics,Editor's Choice The High-Frequency Trading Arms Race: Frequent Batch Auctions as a Market Design Response,"['Eric Budish', 'Peter Cramton', 'John Shim']","2015, vol. 130, issue 4, 1547-1621",[],"Abstract: The high-frequency trading arms race is a symptom of flawed market design. Instead of the continuous limit order book market design that is currently predominant, we argue that financial exchanges should use frequent batch auctions: uniform price double auctions conducted, for example, every tenth of a second. That is, time should be treated as discrete instead of continuous, and orders should be processed in a batch auction instead of serially. Our argument has three parts. First, we use millisecond-level direct-feed data from exchanges to document a series of stylized facts about how the continuous market works at high-frequency time horizons: (i) correlations completely break down; which (ii) leads to obvious mechanical arbitrage opportunities; and (iii) competition has not affected the size or frequency of the arbitrage opportunities, it has only raised the bar for how fast one has to be to capture them. Second, we introduce a simple theory model which is motivated by and helps explain the empirical facts. The key insight is that obvious mechanical arbitrage opportunities, like those observed in the data, are built into the market design—continuous-time serial-processing implies that even symmetrically observed public information creates arbitrage rents. These rents harm liquidity provision and induce a never-ending socially wasteful arms race for speed. Last, we show that frequent batch auctions directly address the flaws of the continuous limit order book. Discrete time reduces the value of tiny speed advantages, and the auction transforms competition on speed into competition on price. Consequently, frequent batch auctions eliminate the mechanical arbitrage rents, enhance liquidity for investors, and stop the high-frequency trading arms race. JEL Codes: D47, D44, D82, G10, G14, G20.",https://econpapers.repec.org/article/oupqjecon/v_3a130_3ay_3a2015_3ai_3a4_3ap_3a1547-1621.htm,10.1093/qje/qjv027
299,The Quarterly Journal of Economics,Behavioral Hazard in Health Insurance,"['Katherine Baicker', 'Sendhil Mullainathan', 'Joshua Schwartzstein']","2015, vol. 130, issue 4, 1623-1667",[],"Abstract: A fundamental implication of standard moral hazard models is overuse of low-value medical care because copays are lower than costs. In these models, the demand curve alone can be used to make welfare statements, a fact relied on by much empirical work. There is ample evidence, though, that people misuse care for a different reason: mistakes, or ""behavioral hazard."" Much high-value care is underused even when patient costs are low, and some useless care is bought even when patients face the full cost. In the presence of behavioral hazard, welfare calculations using only the demand curve can be off by orders of magnitude or even be the wrong sign. We derive optimal copay formulas that incorporate both moral and behavioral hazard, providing a theoretical foundation for value-based insurance design and a way to interpret behavioral ""nudges."" Once behavioral hazard is taken into account, health insurance can do more than just provide financial protection—it can also improve health care efficiency. JEL Codes: D03, I12, I13, I30, I38.",https://econpapers.repec.org/article/oupqjecon/v_3a130_3ay_3a2015_3ai_3a4_3ap_3a1623-1667.htm,10.1093/qje/qjv029
300,The Quarterly Journal of Economics,Do Pharmacists Buy Bayer? Informed Shoppers and the Brand Premium,"['Bart J. Bronnenberg', 'Jean-Pierre Dubé', 'Matthew Gentzkow', 'Jesse Shapiro']","2015, vol. 130, issue 4, 1669-1726",[],"Abstract: We estimate the effect of information and expertise on consumers’ willingness to pay for national brands in physically homogeneous product categories. In a detailed case study of headache remedies, we find that more informed or expert consumers are less likely to pay extra to buy national brands, with pharmacists choosing them over store brands only 9 percent of the time, compared to 26 percent of the time for the average consumer. In a similar case study of pantry staples such as salt and sugar, we show that chefs devote 12 percentage points less of their purchases to national brands than demographically similar nonchefs. We extend our analysis to cover 50 retail health categories and 241 food and drink categories. The results suggest that misinformation and related consumer mistakes explain a sizable share of the brand premium for health products, and a much smaller share for most food and drink products. We tie our estimates together using a stylized model of demand and pricing. JEL Codes: D12, D83, L66.",https://econpapers.repec.org/article/oupqjecon/v_3a130_3ay_3a2015_3ai_3a4_3ap_3a1669-1726.htm,10.1093/qje/qjv024
301,The Quarterly Journal of Economics,Coordination and Crisis in Monetary Unions,"['Mark Aguiar', 'Manuel Amador', 'Emmanuel Farhi', 'Gita Gopinath']","2015, vol. 130, issue 4, 1727-1779",[],"Abstract: We study fiscal and monetary policy in a monetary union with the potential for rollover crises in sovereign debt markets. Member-country fiscal authorities lack commitment to repay their debt and choose fiscal policy independently. A common monetary authority chooses inflation for the union, also without commitment. We first describe the existence of a fiscal externality that arises in the presence of limited commitment and leads countries to overborrow; this externality rationalizes the imposition of debt ceilings in a monetary union. We then investigate the impact of the composition of debt in a monetary union, that is the fraction of high-debt versus low-debt members, on the occurrence of self-fulfilling debt crises. We demonstrate that a high-debt country may be less vulnerable to crises and have higher welfare when it belongs to a union with an intermediate mix of high- and low-debt members, than one where all other members are low-debt. This contrasts with the conventional wisdom that all countries should prefer a union with low-debt members, as such a union can credibly deliver low inflation. These findings shed new light on the criteria for an optimal currency area in the presence of rollover crises. JEL Codes: E4, E5, F3, F4.",https://econpapers.repec.org/article/oupqjecon/v_3a130_3ay_3a2015_3ai_3a4_3ap_3a1727-1779.htm,10.1093/qje/qjv022
