,journal,title,authors,abstract,cite,JEL,url,vol,doi,year
37,Journal of Public Economic Theory,When is duplication of effort a good thing in law enforcement?,"['Zhiyong (John) Liu', 'Zhewei Wang', 'Zhendong Yin']","Many studies find that public law enforcers have self‐interested reasons to maximize financial recoveries. We analyze a principal‐agent model where a social‐welfare‐maximizing government needs to motivate self‐interested law enforcers to exert enforcement effort to detect offending firms, assuming that a firm's harmful act brings a private gain to himself and a harm to the society. We find that the competitive system with effort duplication dominates that without duplication when the social harm caused by an act is sufficiently large. Our paper thus provides a rationale for the existence of multiple‐enforcer systems with effort duplications in the real world when enforcers are (fully or partially) self‐interested.","Zhiyong (John) Liu & Zhewei Wang & Zhendong Yin, 2022. ""When is duplication of effort a good thing in law enforcement?,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(4), pages 682-708, August.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i4p682-708.html,"24(4), pages 682-708, August.", 10.1111/jpet.12568,2022
38,Journal of Public Economic Theory,Lobbying policy makers: Share versus lottery contests,"['Daniel Cardona', 'Jenny De Freitas', 'Antoni Rubí‐Barceló']","In lobbying competition to influence a policy ranging over a continuum, lottery and share contests can be regarded as two alternative conflict resolution protocols. In the lottery contest, the policy is selected probabilistically whereas in the share contest the policy choice is deterministic. Although these two contest settings are equivalent for risk‐neutral lobbyists, this equivalence fails to hold when they are risk‐averse. We demonstrate that when lobbyists have concave preferences over policies and select their policy proposals, they strategically moderate their claims only under the (probabilistic) lottery setting. This action defuses the conflict and reduces the exerted effort. Consequently, risk‐averse contestants might unanimously prefer the lottery to the share contest.","Daniel Cardona & Jenny De Freitas & Antoni Rubí‐Barceló, 2022. ""Lobbying policy makers: Share versus lottery contests,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(4), pages 709-732, August.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i4p709-732.html,"24(4), pages 709-732, August.", 10.1111/jpet.12601,2022
39,Journal of Public Economic Theory,An examination of the effect of inequality on lotteries for funding public goods,"['Christopher Oconnor', 'Li Zhang', 'Cary Deck']","We experimentally study the impact of inequality on the effectiveness of contests for funding public goods in a development context. We observe that the typical result of a lottery funding mechanism leading to greater funding for the public good than predicted by theory extends to groups with inequality. However, while theory suggests that increased inequality should lower total contributions to a lottery funded public good, we observe the opposite pattern. This result differs from prior results for the standard voluntary contribution mechanism where increased inequality has been found to reduce public good provision. Moreover, we find that the poor do not contribute a greater share of their endowment to the public good than do the wealthy. Thus, overall our study demonstrates the potential for community development projects, when funded with a lottery mechanism, to be highly successful even in the presence of inequality and may facilitate a progressive redistribution of wealth.","Christopher Oconnor & Li Zhang & Cary Deck, 2022. ""An examination of the effect of inequality on lotteries for funding public goods,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(4), pages 733-755, August.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i4p733-755.html,"24(4), pages 733-755, August.", 10.1111/jpet.12588,2022
40,Journal of Public Economic Theory,"Public expenditure allocation, lobbying, and growth",['Ravi Radhakrishnan'],"I develop a two sector model of growth where the final good in each sector is produced using labor and a publicly provided private input (public input). The public input is funded by a proportional tax on the consumption of the two final goods. In the benchmark case, the government allocates the public input between the two sectors to maximize consumer welfare. I contrast the benchmark case to one where the public input allocation is determined via lobbying by firms in the two sectors. In this set up, I first show that allocation of the public input is determined by the relative lobbying power of the firms in the two sectors. Further, lobbying can generate the welfare maximizing allocation only under a very specific set of conditions and, if those set of conditions are not met, then an initial misallocation of the public input gets magnified over time.","Ravi Radhakrishnan, 2022. ""Public expenditure allocation, lobbying, and growth,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(4), pages 756-780, August.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i4p756-780.html,"24(4), pages 756-780, August.", 10.1111/jpet.12570,2022
41,Journal of Public Economic Theory,"Ethnic entrepreneurship, assimilation, and integration policy","['Gergely Horváth', 'Rui Zhang']","This paper studies the assimilation of ethnic minority individuals to the native labor market and the impact of integration policies on assimilation. In our theoretical model, ethnic individuals choose, depending on their productivity level, among: entrepreneurship, assimilating to the native labor market, and being employed by coethnic entrepreneurs. We find that when integration policies increase the returns of assimilation to the native labor market, there will be more ethnic entrepreneurs and more workers hired in the ethnic sector. This counter‐intuitive result is due to wage adjustment in the ethnic sector. In terms of social welfare, we find that the social planner prefers that more ethnic individuals assimilate to the native labor market relative to the decentralized equilibrium. We propose a policy mix that restores the efficiency of the equilibrium.","Gergely Horváth & Rui Zhang, 2022. ""Ethnic entrepreneurship, assimilation, and integration policy,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(4), pages 781-816, August.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i4p781-816.html,"24(4), pages 781-816, August.", 10.1111/jpet.12586,2022
42,Journal of Public Economic Theory,Pareto gains of predonation in monopoly regulation,['Ismail Saglam'],"The revelation principle implies that given any admissible social welfare function, the outcome of Baron and Myerson's (BM) optimal direct‐revelation mechanism under incentive constraints cannot be dominated by any other mechanism in expected utilities. However, since the expected total surplus varies with a change in the social welfare function, Pareto improvements should be possible if the monopolist and consumers can agree, by means of side payments that reveal no additional information to the regulator, on the use of an alternative social welfare function which would generate a lower expected deadweight loss. We check the validity of this intuition by integrating the BM mechanism with an induced cooperative bargaining model where unilateral predonation by consumers or the monopolist is allowed. Under this new mechanism monopolist's predonation in the ex ante stage always leads to ex ante Pareto improvement while a certain amount of it eliminates the expected deadweight loss. Moreover, if optimally designed in the interim stage, the monopolist's predonation may also lead under some cost parameters to interim (and also ex post) Pareto improvement. Consumers, on the other hand, have no incentive to make a unilateral predonation, nor to reverse the optimal predonation of the monopolist.","Ismail Saglam, 2022. ""Pareto gains of predonation in monopoly regulation,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(4), pages 817-854, August.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i4p817-854.html,"24(4), pages 817-854, August.", 10.1111/jpet.12592,2022
43,Journal of Public Economic Theory,A theory of (de)centralization,"['Peter Klibanoff', 'Michel Poitevin']","This paper compares the efficacy of a centralized and a decentralized rights structure in determining the size of an externality‐generating project. Consider a central authority and two localities. One locality can operate a variable‐size project which produces an externality that affects the other locality. Each locality may have some private information concerning its own net benefit from the project. Under centralization, localities are vertically integrated with a benevolent central authority who effectively possesses all property rights. Under decentralization, localities are separate legal entities (endowed with property rights) who bargain to determine the project size. We examine the performance of these two regimes and show how one or the other may dominate depending on the distributions of private and external benefits from the project.","Peter Klibanoff & Michel Poitevin, 2022. ""A theory of (de)centralization,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(3), pages 417-451, June.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i3p417-451.html,"24(3), pages 417-451, June.", 10.1111/jpet.12572,2022
44,Journal of Public Economic Theory,Who matters in dynamic coordination problems?,"['Bernardo Guimaraes', 'Gabriel Jardanovski']","This paper studies a dynamic coordination model with timing frictions and heterogeneity in several dimensions. Each agent might affect and be affected by others in different ways, and the frequency of their decisions might differ. We show there is a unique equilibrium in the model. The economy might sometimes be stuck in an inefficient low‐output equilibrium, and subsidies can improve welfare. We solve the planner's problem assuming no financial constraint and full commitment. The optimal subsidy does not depend on each type's timing frictions: at each point in time, the planner should simply compensate each agent for its externality on others at that particular moment—and disregard the potential for generating externalities in the future. This seemingly myopic policy provides the right incentives for forward‐looking agents. One key intuition is that players form expectations about what others will do exactly as the planner forms expectations about the actions of its future selves.","Bernardo Guimaraes & Gabriel Jardanovski, 2022. ""Who matters in dynamic coordination problems?,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(3), pages 452-469, June.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i3p452-469.html,"24(3), pages 452-469, June.", 10.1111/jpet.12569,2022
45,Journal of Public Economic Theory,"Unemployment, tax competition, and tax transfer policy","['Toshiki Tamai', 'Gareth Myles']","The reduction of capital tax rates witnessed over the past two decades has been motivated by the wish to boost investment and reduce unemployment. Previous models of tax competition have explored the consequences for capital allocation in great detail, but have mostly been silent on the employment effects due to the assumption of a perfect labor market. To address the impact of tax competition on employment and public good provision, this paper reconsiders the analysis in the presence of a labor market imperfection that generates unemployment. We incorporate a wage rigidity and intergovernmental transfers financed by the labor income tax into the standard tax competition model to explore the outcome of federal–state policy interaction. The key factors in determining the efficiency are the capital–labor substitutability/complementary and the cost of the efficient level of public good supply relative to the ability of the labor income to generate revenue. When the labor income tax is insufficient for financing, there can only be efficiency if the aggregate externality is negative—but this outcome is only one of multiple equilibria. We also show that federal government leadership is effective to provide public goods efficiently by state governments if capital and labor are substitutes.","Toshiki Tamai & Gareth Myles, 2022. ""Unemployment, tax competition, and tax transfer policy,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(3), pages 470-503, June.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i3p470-503.html,"24(3), pages 470-503, June.", 10.1111/jpet.12563,2022
46,Journal of Public Economic Theory,Optimal redistributive policies by publicly provided inputs and income taxation,"['Thomas Bassetti', 'Luciano Greco']","Governments redistribute income through taxes, transfers, and public services. Using three key statistics, we characterize the conditions under which nonlinear income taxation is optimally combined with a publicly provided input in economies where individual wages are driven by households' exogenous abilities and unobservable input investments. A universal scheme in which all households opt for a large and uniform level of publicly provided input optimally compounds with nonlinear income taxation if input and ability are substitutes in households' earnings. Calibrating our model with US data, we find that this scheme represents the optimal policy regime for a wide spectrum of plausible parameter values.","Thomas Bassetti & Luciano Greco, 2022. ""Optimal redistributive policies by publicly provided inputs and income taxation,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(3), pages 504-528, June.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i3p504-528.html,"24(3), pages 504-528, June.", 10.1111/jpet.12561,2022
47,Journal of Public Economic Theory,The anti‐tax‐avoidance directive: An initiative to successfully curb profit shifting?,['Nora Alice Paulus'],"On July 16 , 2016 the Economic and Financial Council of the European Union adopted the Anti‐Tax‐Avoidance Directive (ATAD). The proposed controlled‐foreign‐company (CFC) rule in the ATAD requires a minimum tax rate in the host country of a multinational's controlled‐foreign subsidiary to avoid the reattribution of the subsidiary's income to the country of its parent company. The Directive allows member states to remain free to set the CFC threshold autonomously by laying down a minimum standard. Member states can thus either opt for a loose CFC rule by setting the minimum required control threshold (i.e., 50% of the country's own corporate income tax rate) or impose a tight CFC rule by applying a higher threshold. Against this background, the present paper analyses the effect of CFC rules on tax competition for foreign direct investments. It appears that, although CFC rules are effective in curbing offshore profit shifting, they can induce nonhavens to compete aggressively for mobile capital. In this context, CFC rules can exacerbate capital outflows from the large to the small country to a larger extent than in standard models of tax competition. Moreover, the paper highlights that governments choose between two extreme options when deciding on their CFC rule. Either they opt for the lowest or the highest possible control threshold.","Nora Alice Paulus, 2022. ""The anti‐tax‐avoidance directive: An initiative to successfully curb profit shifting?,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(3), pages 529-546, June.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i3p529-546.html,"24(3), pages 529-546, June.", 10.1111/jpet.12565,2022
48,Journal of Public Economic Theory,Social security and longevity risk: An analysis of couples,"['Erin Cottle Hunt', 'Frank N. Caliendo']","To help manage longevity risk, Social Security pays three types of benefits to retirees: retirement benefits as a life annuity, spousal benefits until the death of the primary earner, and survivor benefits after the death of primary earner. How effective is Social Security at insuring couples against the joint longevity risks that they face? We take a public finance approach to this important question by comparing a Laissez Faire economy to a variety of different public insurance structures including the First Best, the Second Best, and US Social Security. We find that the welfare gains to couples from participating in the US Social Security system are large, and the survivor benefit feature is the key to this result while the spousal benefit provides very little efficiency gains. In fact, the optimal mixture of spousal and survivor benefits (i.e., the Second Best) improves ex ante efficiency by providing a larger payment to widows and a smaller spousal benefit than the current US system. We obtain these results using a theoretical model of couples who have full information about gender‐specific longevity risks and solve a dynamic stochastic (regime‐switching) problem to optimally hedge these risks.","Erin Cottle Hunt & Frank N. Caliendo, 2022. ""Social security and longevity risk: An analysis of couples,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(3), pages 547-579, June.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i3p547-579.html,"24(3), pages 547-579, June.", 10.1111/jpet.12564,2022
49,Journal of Public Economic Theory,"Public spending, monetary policy and macroeconomic instability","['Zhiming Fu', 'Antoine Le Riche']","We analyze sunspot‐driven fluctuations in a standard neoclassical growth model with money holdings and public spending. In our economy, money is needed for transaction purpose, while public spending is financed through a flat income tax. Public spending includes an incompressible component and a variable part, and the latter exerts positive externalities on private utility or production. Our theoretical results show that the composition of public spending and externalities have important effects on local stability properties. First, in the absence of externalities, there is a unique steady state, and local indeterminacy depends on the interplay between the share of the cash‐in‐advance constraint and the intertemporal elasticity of substitution of consumption. Second, in the presence of externalities, multiple equilibria might emerge under weak enough production externality, while uniqueness of the steady state prevails under strong production or under consumption externality. We further show that weak production/consumption externality or strong consumption externality could generate local (in)determinacy of the steady state depending on the share of the cash‐in‐advance constraint while strong production externality generates local determinacy of the steady state. Finally, based on numerical examples, we show that an increase in the variable public spending and the income tax rate exert a local stabilizing effect while externalities promote locally the likelihood of local indeterminacy.","Zhiming Fu & Antoine Le Riche, 2022. ""Public spending, monetary policy and macroeconomic instability,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(3), pages 580-608, June.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i3p580-608.html,"24(3), pages 580-608, June.", 10.1111/jpet.12562,2022
50,Journal of Public Economic Theory,Subnational borrowing and bailouts: When the federal government looks at the votes (differently) and its borrowing matters,['Diego Martínez‐López'],"Sometimes it is difficult to find a rationale for episodes of bailouts in which the political motivations of the federal government are not clear cut. In other cases, the soft‐budget constraint of subnational governments (SNGs) seems to be based on unlimited federal resources. This paper aims to shed some light on both issues taking as a reference the workhorse model developed by Goodspeed. The principal change in its basic assumptions lies in allowing the federal government to borrow to finance its grants to SNGs. The results indicate that the way in which the federal government translates voters' preferences into electoral probabilities is crucial to determine grants. Moreover, the SNGs do not borrow excessively. When the model is extended to consider risk premium spreads in the SNGs debt and the option of transferring part of their borrowing to the upper level, the main outcomes remain.","Diego Martínez‐López, 2022. ""Subnational borrowing and bailouts: When the federal government looks at the votes (differently) and its borrowing matters,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(3), pages 609-633, June.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i3p609-633.html,"24(3), pages 609-633, June.", 10.1111/jpet.12559,2022
51,Journal of Public Economic Theory,Public good provision with participation costs,"['John R. Conlon', 'Paul Pecorino']","Esteban and Ray develop a model with an increasing marginal cost of contribution, and overturn the Olson hypothesis that large groups cannot provide themselves with a rival public good. In contrast, Pecorino and Temimi incorporate fixed but avoidable participation costs into this framework, and conclude that public good provision must fall to zero in large groups if the degree of rivalry is high. However, they argue that the public good will continue to be provided in large groups when the degree of rivalry is sufficiently low. We show that this latter conclusion is incorrect. Specifically, suppose that there is rivalry “in the limit,” so, as group size grows, the per‐person benefit from any fixed total level of contribution falls to zero. Then, as group size grows, the payoff an individual receives from a public good, both when she contributes to it and when she does not, can each grow without bound in the absence of participation costs. However, the difference between these payoffs necessarily goes to zero. Thus, in a sufficiently large group, agents will not be willing to incur the participation costs. The same result also applies to the Morgan lottery mechanism.","John R. Conlon & Paul Pecorino, 2022. ""Public good provision with participation costs,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(2), pages 241-258, April.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i2p241-258.html,"24(2), pages 241-258, April.", 10.1111/jpet.12551,2022
52,Journal of Public Economic Theory,Incentive pay for policy‐makers?,"['Volker Britz', 'Afsoon Ebrahimi', 'Hans Gersbach']","We study how to efficiently motivate policy‐makers to solve political multitask problems. Political multitask problems typically have some outcomes that are difficult to measure. Moreover, there are conflicts among citizens about optimal policies and policy‐makers have the power to tax the citizens to invest in better outcomes for some tasks. We develop a political agency model with two tasks and only one measurable outcome. In such an environment, policy‐makers choose socially inefficient public good levels and expropriate minorities. A judicious combination of constitutional limits on taxation and incentive pay for policy‐makers is second‐best. Incentive pay is conditional on the public good level.","Volker Britz & Afsoon Ebrahimi & Hans Gersbach, 2022. ""Incentive pay for policy‐makers?,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(2), pages 259-275, April.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i2p259-275.html,"24(2), pages 259-275, April.", 10.1111/jpet.12553,2022
53,Journal of Public Economic Theory,Market concentration and superiority among strategic export subsidy policies with taxation distortion and cost heterogeneity,"['K.L. Glen Ueng', 'Tsaur‐Chin Wu', 'Chih‐Ta Yen', 'Chih‐Ting Chou']","This paper is the first attempt to investigate the ranking of the market concentration rate (Herfindahl–Hirschman index) under specific, demand, and cost ad valorem subsidies. We show that the cost ad valorem subsidy raises the variance of the distribution of effective marginal cost, thus increasing the allocative production efficiency and yielding the highest Herfindahl–Hirschman index. In addition, we find that the distortionary cost of subsidy and the cost heterogeneity of the domestic firms play an important role in determining the superiority of social welfare under three subsidy policies. Finally, of the three subsidy regimes, the total profit of the domestic firms under the cost ad valorem subsidy is the greatest. Our finding has altered the traditional wisdom on the choice of strategic trade policies.","K.L. Glen Ueng & Tsaur‐Chin Wu & Chih‐Ta Yen & Chih‐Ting Chou, 2022. ""Market concentration and superiority among strategic export subsidy policies with taxation distortion and cost heterogeneity,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(2), pages 276-292, April.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i2p276-292.html,"24(2), pages 276-292, April.", 10.1111/jpet.12543,2022
54,Journal of Public Economic Theory,Collusion in quality‐segmented markets,"['Iwan Bos', 'Marco A. Marini']","This paper analyzes price collusion in a repeated game with two submarkets: a standard and a premium quality segment. Within this setting, we study four types of price‐fixing agreement: (i) a segment‐wide cartel in the premium submarket only, (ii) a segment‐wide cartel in the standard submarket only, (iii) two segment‐wide cartels, and (iv) an industry‐wide cartel. We present a complete characterization of the collusive pricing equilibrium and examine the corresponding effect on market shares and welfare. Partial cartels operating in a sufficiently large segment lose market share and the industry‐wide cartel prefers to maintain market shares at precollusive levels. The impact on consumer and social welfare critically depends on the cost of producing quality. Moreover, given that there is a cartel, more collusion can be beneficial for society as a whole.","Iwan Bos & Marco A. Marini, 2022. ""Collusion in quality‐segmented markets,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(2), pages 293-323, April.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i2p293-323.html,"24(2), pages 293-323, April.", 10.1111/jpet.12558,2022
55,Journal of Public Economic Theory,Corporate tax cuts in a Schumpeterian growth model with an endogenous market structure,['Keishun Suzuki'],"Schumpeterian theory simply predicts a negative relationship between corporate income tax and the economic growth rate because this tax decreases innovation rewards. However, empirical evidence for the effect of corporate tax on the growth rate is mixed. To fill this gap, this paper presents a Schumpeterian growth model with an endogenous market structure that generates an ambiguous relationship between the corporate tax rate and the growth rate. We analytically find that the relationship between the corporate tax rate and the growth rate can be either inverted U‐shaped or negative. In our endogenous market structure model, corporate tax cuts make the market more competitive and increase the costs of employing researchers through labor market equilibrium. Consequently, these two effects may dominate the Schumpeterian effect. In this case, a corporate tax cut may decrease economic growth.","Keishun Suzuki, 2022. ""Corporate tax cuts in a Schumpeterian growth model with an endogenous market structure,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(2), pages 324-347, April.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i2p324-347.html,"24(2), pages 324-347, April.", 10.1111/jpet.12545,2022
56,Journal of Public Economic Theory,On the labor market effects of salience of ethnic/racial disputes,"['K. Kıvanç Aköz', 'K. Peren Arın', 'Christina Zenker']","An increase in the salience of ethnic/racial (E/R) disputes often signifies a shift in the E/R status quo of a society. We present a labor market model where matching frictions are higher for the E/R minority due to labor market discrimination and the unemployment insurance benefits are determined via competitive elections. We hypothesize that a reduction in labor market discrimination, possibly because of its salience, shifts the unemployment from the minority to the majority, leading to a drop in the unemployment rate among the black minority, and consequently the unemployment insurance they receive. Nevertheless, the total unemployment insurance benefit may increase because the median voter, who is a member of the majority, prefers a higher level of unemployment insurance. To empirically test our hypothesis, we constructed a novel, news‐based, and time‐varying measure of E/R discrimination salience for the US and show that unemployment insurance benefits to the black minority decreases in response to an increase in our measure.","K. Kıvanç Aköz & K. Peren Arın & Christina Zenker, 2022. ""On the labor market effects of salience of ethnic/racial disputes,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(2), pages 348-361, April.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i2p348-361.html,"24(2), pages 348-361, April.", 10.1111/jpet.12557,2022
57,Journal of Public Economic Theory,Affective social policy,['Laurence Kranich'],"When agents' preferences are subject to influence, public policy should take this into account and be designed accordingly. The paper demonstrates the design of optimal affective social policy by means of an example involving household public good production.","Laurence Kranich, 2022. ""Affective social policy,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(2), pages 362-379, April.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i2p362-379.html,"24(2), pages 362-379, April.", 10.1111/jpet.12546,2022
58,Journal of Public Economic Theory,A general rank‐dependent approach for distributional comparisons,"['Flaviana Palmisano', 'Ida Petrillo']","This paper provides a normative model for distributional comparisons that can be easily adapted for the evaluation of public policies. This model considers individuals whose well‐being is characterized by a monetary and a nonmonetary dimension. It also accounts for inequality at the top and bottom of the distribution of both dimensions. It derives third‐order inverse stochastic dominance conditions for classes of social welfare functions satisfying: (i) threshold dependent positional transfer (TDPT) sensitivity with respect to the monetary dimension; (ii) TDPT combined with downside inequality aversion with respect to the nonmonetary dimension; (iii) TDPT combined with upside inequality aversion with respect to the nonmonetary dimension. This paper's results emerge along with the existing one supporting downside inequality aversion both with respect to the monetary and nonmonetary dimension, and upside inequality aversion with respect to the monetary dimension.","Flaviana Palmisano & Ida Petrillo, 2022. ""A general rank‐dependent approach for distributional comparisons,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(2), pages 380-409, April.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i2p380-409.html,"24(2), pages 380-409, April.", 10.1111/jpet.12548,2022
59,Journal of Public Economic Theory,In Memoriam: Ngo Van Long (1948–2022),['Stephen J. Turnovsky'],No abstract is available for this item.,"Stephen J. Turnovsky, 2022. ""In Memoriam: Ngo Van Long (1948–2022),"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(2), pages 410-410, April.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i2p410-410.html,"24(2), pages 410-410, April.", 10.1111/jpet.12580,2022
60,Journal of Public Economic Theory,Tax evasion with a conscience,"['Martin Dufwenberg', 'Katarina Nordblom']","How do moral concerns affect fraud and detection, for example, tax compliance and the need for audits? We propose answers by exploring a psychological 2 × 1 × 2 × 1 inspection game which incorporates belief‐dependent guilt, unawareness, and third‐party audience effects. Novel conclusions are drawn regarding whose behavior is affected by moral concerns (it's the inspector's more than the inspectee's) as well as the policy issue whether to allow the use of a principle of public access whereby tax returns are made public information.","Martin Dufwenberg & Katarina Nordblom, 2022. ""Tax evasion with a conscience,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(1), pages 5-29, February.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i1p5-29.html,"24(1), pages 5-29, February.", 10.1111/jpet.12547,2022
61,Journal of Public Economic Theory,Voting with abstention,['Friedel Bolle'],"Most voting models in the literature neglect abstention, but is such a simplification justified? I investigate this question in a model with outside pressure on voters. For sequential voting (e.g., roll call votes), with and without an abstention option, there is a unique subgame perfect equilibrium, which implies that true majorities always succeed. Abstention can be an equilibrium strategy for some voters, in particular under complex decision rules (e.g., weighted voting, double majorities). Simultaneous voting often has a unique pure strategy equilibrium but also a plethora of mixed and pure/mixed strategy equilibria. Therefore, only with equilibrium selection, can we evaluate the consequences of neglecting abstention. For equal weight voting, equilibria selected by the procedure of Harsanyi and Selten change completely with an abstention option, even if abstention itself is not or rarely used. With small enough outside pressure, however, the selected equilibrium honors true majorities in both cases.","Friedel Bolle, 2022. ""Voting with abstention,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(1), pages 30-57, February.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i1p30-57.html,"24(1), pages 30-57, February.", 10.1111/jpet.12537,2022
62,Journal of Public Economic Theory,Minimum wages in an automating economy,['Marcel Steffen Eckardt'],"We explore the suitability of the minimum wage as a policy instrument for reducing emerging income inequality created by new technologies. For this, we implement a binding minimum wage in a task‐based framework, in which tasks are conducted by machines, low‐skill, and high‐skill workers. In this framework, an increasing minimum wage reduces the inequality between the low‐skill wage and the other factor prices, whereas the share of income of low‐skill workers in the national income is nonincreasing. Then, we analyze the impact of an automating economy along the extensive and intensive margins. In a setting with a minimum wage, it can be shown that automation at the extensive margin and the creation of new, labor‐intensive tasks do not increase the aggregate output in general, as the displacement of low‐skill workers counteracts the positive effects of cost‐savings. Finally, we highlight a potential trade‐off between less inequality of the factor prices and greater inequality of the income distribution when a minimum wage is introduced into an automating economy.","Marcel Steffen Eckardt, 2022. ""Minimum wages in an automating economy,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(1), pages 58-91, February.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i1p58-91.html,"24(1), pages 58-91, February.", 10.1111/jpet.12528,2022
63,Journal of Public Economic Theory,Age‐related taxation of bequests in the presence of a dependency risk,"['Marie‐Louise Leroux', 'Pierre Pestieau']","This paper studies the properties of the optimal taxes on bequests when individuals differ in wage and in their risks of mortality and old‐age dependance. Survival is positively correlated to income but dependency is negatively correlated with it. The government cannot distinguish between bequests motives, that is whether bequests resulted from precautionary reasons or from pure joy of giving reasons. Instead, it observes the timing of bequests and the health status at death. Under the utilitarian social welfare criterion, we show that bequests taxation results from a combination of equity, insurance, and public revenue motives. If redistribution concerns dominate insurance concerns, it is desirable to tax the most bequests of those individuals living long in good health and to tax the least bequests of those dying early. This is a direct consequence of the socio‐demographic structure we assumed where richer agents live longer and in better health than poorer agents. To the opposite, if insurance concerns dominate redistributive concerns, early bequests should be the most taxed and, bequests under dependency the least taxed. Under the Rawlsian criterion, we find that early bequests should be the least taxed and bequests left by the healthy long‐lived individuals should be the most taxed.","Marie‐Louise Leroux & Pierre Pestieau, 2022. ""Age‐related taxation of bequests in the presence of a dependency risk,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(1), pages 92-119, February.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i1p92-119.html,"24(1), pages 92-119, February.", 10.1111/jpet.12539,2022
64,Journal of Public Economic Theory,How much should we fund the IRS?,"['Hanjoon M. Jung', 'Meng‐Yu Liang', 'C.C. Yang']","Tax enforcement not only detects tax evasion (the direct effect) but also enforces voluntary compliance (the indirect effect). This paper explores implications of the indirect effect for the optimal size of the budget allocated to the Internal Revenue Service (IRS). The conventional wisdom prescribes that the size of the budget allocated to the IRS should always fall short of the level where an additional dollar allocated would return just an additional dollar of revenue. In a model where taxpayers are subject to a small amount of incomplete information, we show that after taking into consideration the indirect effect of tax enforcement, it is possible that the optimal prescription is opposite to the conventional wisdom.","Hanjoon M. Jung & Meng‐Yu Liang & C.C. Yang, 2022. ""How much should we fund the IRS?,"" Journal of Public Economic Theory, Association for Public Economic Theory, vol. 24(1), pages 120-139, February.",N\A,https://ideas.repec.org/a/bla/jpbect/v24y2022i1p120-139.html,"24(1), pages 120-139, February.", 10.1111/jpet.12532,2022
