,journal,title,authors,abstract,cite,JEL,url,vol,doi,year
427,Journal of Development Economics,Geography of skills and global inequality,"['Burzynski, Michal', 'Deuster, Christoph', 'Docquier, Frédéric']","This paper analyzes the factors underlying the evolution of the worldwide distribution of skills and their implications for global inequality. We develop and parameterize a two-sector, two-class, world economy model that endogenizes education and mobility decisions, population growth, and income disparities across and within countries. First, our static experiments reveal that the geography of skills matters for global inequality. Low access to education and sectoral misallocation of skills substantially influence income in poor countries. Second, we produce unified projections of population and income for the 21st century. Assuming the continuation of recent education and migration policies, we predict stable disparities in the world distribution of skills, slow-growing urbanization in developing countries, and a rebound in income inequality. These prospects are sensitive to future education costs and to internal mobility frictions, which suggests that policies targeting access to all levels of education and sustainable urban development have a long-term impact on demographic growth and global inequality.","Burzynski, Michal & Deuster, Christoph & Docquier, Frédéric, 2020. ""Geography of skills and global inequality,"" Journal of Development Economics, Elsevier, vol. 142(C).",N\A,https://ideas.repec.org/a/eee/deveco/v142y2020ics0304387819302780.html,142(C)., 10.1016/j.jdeveco.2019.02.003,2020
428,Journal of Development Economics,Migration under liquidity constraints: Evidence from randomized credit access in China,"['Cai, Shu']","This study proposes a model of migration with liquidity constraints and empirically examines the impacts of credit access on migration using data from a randomized control trial for a village banking program in China. The program increases migration by household members in treatment villages, especially in villages with low levels of assets and high migration costs. These findings are consistent with the theoretical prediction that access to credit has a greater effect on migration among households that are liquidity constrained when there are substantial upfront migration costs. Further evidence is provided by quantifying transportation costs and housing rent at the destinations.","Cai, Shu, 2020. ""Migration under liquidity constraints: Evidence from randomized credit access in China,"" Journal of Development Economics, Elsevier, vol. 142(C).",N\A,https://ideas.repec.org/a/eee/deveco/v142y2020ics0304387818308113.html,142(C)., 10.1016/j.jdeveco.2018.06.005,2020
429,Journal of Development Economics,A matter of time: An impact evaluation of the Brazilian National Land Credit Program,"['Helfand, Steven M.', 'Sielawa, Vilma H.', 'Singhania, Deepak']","This paper provides an impact evaluation of the Programa Nacional de Crédito Fundiário, a market assisted land reform program in Brazil. The paper uses a panel dataset and pipeline control group to evaluate the program's impact on agricultural production and earned income, using a difference-in-differences model with either municipal or individual fixed effects. The heterogeneous effect of additional years of land ownership is investigated. The findings suggest that the program increases production and earned income by about 74% and 37%, but only after four years of land ownership. The conclusions are supported by a number of robustness tests, although considerable attrition and potential bias due to unobserved variables suggests caution. The benefits of the program largely go to making debt payments. If the impact on income continues to grow, as it did in the first five years, improvements in net wealth and current welfare could both be achieved.","Helfand, Steven M. & Sielawa, Vilma H. & Singhania, Deepak, 2019. ""A matter of time: An impact evaluation of the Brazilian National Land Credit Program,"" Journal of Development Economics, Elsevier, vol. 141(C).",N\A,https://ideas.repec.org/a/eee/deveco/v141y2019ics0304387818304346.html,141(C)., 10.1016/j.jdeveco.2019.06.004,2019
430,Journal of Development Economics,Women's political participation and intrahousehold empowerment: Evidence from the Egyptian Arab Spring,"['Bargain, Olivier', 'Boutin, Delphine', 'Champeaux, Hugues']","Egyptian women have played an unprecedented role in the Arab Spring democratic movement, possibly changing women's perception about their own rights and role. We question whether these events have translated into better outcomes within Egyptian households. We conjecture that potential changes must have been heterogeneous and depended on the local intensity of protests and women's participation over 2011–13. We exploit the geographical heterogeneity along these two margins to conduct a double difference analysis using data surrounding the period. We find a significant improvement in women's final say regarding decisions on health, socialization and household expenditure, as well as a decline in the acceptation of domestic violence and girls' circumcision, in the regions most affected by the protests. This effect is not due to particular regional patterns or pre-existing trends in empowerment. It is also robust to alternative treatment definitions and confirmed by triple difference estimations. We confront our main interpretation to alternative mechanisms that could have explained this effect.","Bargain, Olivier & Boutin, Delphine & Champeaux, Hugues, 2019. ""Women's political participation and intrahousehold empowerment: Evidence from the Egyptian Arab Spring,"" Journal of Development Economics, Elsevier, vol. 141(C).",N\A,https://ideas.repec.org/a/eee/deveco/v141y2019ics0304387818305923.html,141(C)., 10.1016/j.jdeveco.2019.102379,2019
431,Journal of Development Economics,Death scares: How potential work-migrants infer mortality rates from migrant deaths,"['Shrestha, Maheshwor']","I analyze the migration response to incidents of migrant deaths to understand how potential work migrants infer underlying mortality rates. In the context of migrant workers from Nepal to Malaysia and the Persian Gulf countries, I find that incidents of migrant deaths in district-destination cell lower migration outflows in subsequent months, but do not affect prices or job characteristics. Furthermore, the migration response is stronger when there have been streaks of migrant deaths in recent months. Learning about unobserved costs of migration through migrant deaths, primarily via learning mortality rate abroad, becomes an important part of migration decision in this context. I find that the observed migration response implies a large change in perceived mortality rate in response to a migrant death. Models of learning fallacies, such as the belief in the ‘law of small numbers’, better explain the observed responses than a standard model of rational Bayesian learning.","Shrestha, Maheshwor, 2019. ""Death scares: How potential work-migrants infer mortality rates from migrant deaths,"" Journal of Development Economics, Elsevier, vol. 141(C).",N\A,https://ideas.repec.org/a/eee/deveco/v141y2019ics0304387819309502.html,141(C)., 10.1016/j.jdeveco.2019.07.001,2019
432,Journal of Development Economics,The impact of the Indian Ocean tsunami on Aceh’s long-term economic growth,"['Heger, Martin Philipp', 'Neumayer, Eric']","Existing studies typically find that natural disasters have negative economic consequences, resulting in, at best, a recovery to trend after initial losses or, at worst, longer term sustained losses. We exploit the unexpected nature of the 2004 Indian Ocean tsunami for carrying out a quasi-experimental difference-in-differences analysis of flooded districts and sub-districts in Aceh. The Indonesian province saw the single largest aid and reconstruction effort of any developing world region ever afflicted by a natural disaster. We show that this effort triggered higher long-term economic output than would have happened in the absence of the tsunami.","Heger, Martin Philipp & Neumayer, Eric, 2019. ""The impact of the Indian Ocean tsunami on Aceh’s long-term economic growth,"" Journal of Development Economics, Elsevier, vol. 141(C).",N\A,https://ideas.repec.org/a/eee/deveco/v141y2019ics0304387818310976.html,141(C)., 10.1016/j.jdeveco.2019.06.008,2019
433,Journal of Development Economics,Do criminally accused politicians affect economic outcomes? Evidence from India,"['Prakash, Nishith', 'Rockmore, Marc', 'Uppal, Yogesh']","We study the causal impact of electing criminally accused politicians to state legislative assemblies in India on the subsequent economic performance of their constituencies. Using data on the criminal background of candidates running in state assembly elections for the period 2004–2008 period and a constituency-level measure of economic activity proxied by the intensity of night-time lights, we employ a regression discontinuity design and find that narrowly electing a criminally accused politician lowers the growth of the intensity of night-time lights by about 24 percentage points (approximately 2.4 percentage point lower GDP growth). The negative impact is more pronounced for legislators who are accused of serious or financial charges, have multiple accusations, are from the non-ruling party, have less than a college education, or have below median wealth. Overall, we find that the effect appears to be concentrated in the less developed and the more corrupt states. Similar findings emerge for the provision of public goods using data on India's major rural roads construction program.","Prakash, Nishith & Rockmore, Marc & Uppal, Yogesh, 2019. ""Do criminally accused politicians affect economic outcomes? Evidence from India,"" Journal of Development Economics, Elsevier, vol. 141(C).",N\A,https://ideas.repec.org/a/eee/deveco/v141y2019ics0304387818304619.html,141(C)., 10.1016/j.jdeveco.2019.102370,2019
434,Journal of Development Economics,A new spin on an old debate: Errors in farmer-reported production and their implications for inverse scale - Productivity relationship in Uganda,"['Gourlay, Sydney', 'Kilic, Talip', 'Lobell, David B.']","Based on a two-round household panel survey conducted in Eastern Uganda, this study shows that the analysis of the inverse scale-productivity relationship (IR) is highly sensitive to how plot-level maize production is measured. While farmer-reported production-based plot-level maize yield regressions consistently lend support to the IR, the comparable regressions estimated with maize yields based on sub-plot crop cutting, full-plot crop cutting, and remote sensing point towards constant returns to scale, at the mean as well as throughout the distributions. In deriving the much-debated coefficient for GPS-based plot area, the maize yield regressions control for objective measures of soil fertility and edge effects at the plot-level, as well as time-invariant household- and parcel-level unobserved heterogeneity in select specifications. The core finding appears to be driven by over-estimation of farmer-reported maize production vis-à-vis their crop cutting-based counterparts, particularly in the lower half of the plot area distribution.","Gourlay, Sydney & Kilic, Talip & Lobell, David B., 2019. ""A new spin on an old debate: Errors in farmer-reported production and their implications for inverse scale - Productivity relationship in Uganda,"" Journal of Development Economics, Elsevier, vol. 141(C).",N\A,https://ideas.repec.org/a/eee/deveco/v141y2019ics0304387818306588.html,141(C)., 10.1016/j.jdeveco.2019.102376,2019
435,Journal of Development Economics,"Preferential and multilateral liberalization: Evidence from Latin America’s use of tariffs, antidumping and safeguards","['Tovar, Patricia']","I test the predictions of Bagwell and Staiger’s (1999) theory of the effects of preferential liberalization on import protection imposed against non-member countries. In contrast to the existing literature, which has (for the most part) focused on investigating whether external tariffs rise or fall due to preferential trade liberalization, by testing the predictions of a specific model in a way that closely follows the theory, I am able to examine the channels through which those effects take place. Importantly, and unlike most existing studies, I analyze not only tariffs but also the temporary trade barrier (TTB) policies of antidumping and safeguards. I focus on Latin America and find strong support for the theoretical predictions of Bagwell and Staiger (1999). First, there is evidence of tariff complementarity: i) a larger reduction in the preferential import protection leads to a larger reduction in protection against non-members; ii) the more consumption increases, the more external protection decreases with the fall in preferential protection; and iii) the more imports from the rest of the world fall, the more external protection decreases with a preferential protection cut. Furthermore, I also find evidence consistent with the punishment effect and the tariff discrimination effect, which arise when enforcement difficulties are incorporated into the theory. Finally, the overall results point toward a building block effect of preferential liberalization.","Tovar, Patricia, 2019. ""Preferential and multilateral liberalization: Evidence from Latin America’s use of tariffs, antidumping and safeguards,"" Journal of Development Economics, Elsevier, vol. 141(C).",N\A,https://ideas.repec.org/a/eee/deveco/v141y2019ics0304387818314603.html,141(C)., 10.1016/j.jdeveco.2019.102383,2019
436,Journal of Development Economics,Early life shocks and mental health: The long-term effect of war in Vietnam,"['Singhal, Saurabh']","This paper provides causal evidence on early-life exposure to war on mental health status in adulthood. Using an instrumental variable strategy, the evidence indicates that early-life exposure to bombing during the American war in Vietnam has long-term effects. A one percent increase in bombing intensity during 1965–75 increases the likelihood of severe mental distress in adulthood by 16 percentage points (or approximately 50 percent of the mean) and this result is robust to a variety of sensitivity checks. The negative effects of war are similar for both men and women. These findings add to the evidence on the enduring consequences of conflict and identify a critical area for policy intervention.","Singhal, Saurabh, 2019. ""Early life shocks and mental health: The long-term effect of war in Vietnam,"" Journal of Development Economics, Elsevier, vol. 141(C).",N\A,https://ideas.repec.org/a/eee/deveco/v141y2019ics0304387818302268.html,141(C)., 10.1016/j.jdeveco.2018.06.002,2019
437,Journal of Development Economics,Farewell to confucianism: The modernizing effect of dismantling China's imperial examination system,"['Bai, Ying']","This study uses 1899–1908 prefecture-level panel data to assess how the likelihood of passing the civil service examination affected modernization before and after the examination system's abolition. Because higher quotas were assigned to prefectures with an agricultural tax of over 150,000 piculs, we use a regression discontinuity design to generate an instrument that resolves potential endogeneity and ensures robust results. We find that following abolition, prefectures with higher quotas of successful candidates tended to establish more modern firms and send more students for overseas study in Japan. A subsequent analysis using an individual dataset further shows that the skill level of these overseas students increased after abolition, especially in regions with higher per capita quotas. This finding implies that the examination system led to substantial misallocation of talents.","Bai, Ying, 2019. ""Farewell to confucianism: The modernizing effect of dismantling China's imperial examination system,"" Journal of Development Economics, Elsevier, vol. 141(C).",N\A,https://ideas.repec.org/a/eee/deveco/v141y2019ics0304387818315475.html,141(C)., 10.1016/j.jdeveco.2019.102382,2019
438,Journal of Development Economics,"Polarization, foreign military intervention, and civil conflict","['Abu-Bader, Suleiman', 'Ianchovichina, Elena']","This paper tests whether foreign military intervention helps explain conflict by intensifying polarization. Building on the seminal papers of Montalvo and Reynal-Querol (2005) and Esteban and Ray (2011) and using a panel for 138 countries from 1960 to 2005, we confirm that ethnic polarization is a robust predictor of civil war. However, we also find that religious polarization is positively and significantly associated with civil conflict in the presence of foreign military intervention of non-humanitarian and non-neutral nature in the Middle East and North Africa, but not in the rest of the world. This type of intervention intensifies religious polarization through its effect on alienation, increasing the risk of high intensity conflict. The results provide an explanation for the high incidence of civil conflict in the Middle East and North Africa despite moderate polarization levels, obtained using the Reynal-Querol (2002) index, which is time-invariant and factors in only identity concerns.","Abu-Bader, Suleiman & Ianchovichina, Elena, 2019. ""Polarization, foreign military intervention, and civil conflict,"" Journal of Development Economics, Elsevier, vol. 141(C).",N\A,https://ideas.repec.org/a/eee/deveco/v141y2019ics0304387818302190.html,141(C)., 10.1016/j.jdeveco.2018.06.006,2019
439,Journal of Development Economics,Conflict and counterinsurgency aid: Drawing sectoral distinctions,"['Child, Travers Barclay']","We examine the impact of counterinsurgency aid on conflict in Afghanistan from 2005 to 2009. To enable this analysis we combine unique aid project data from NATO, household data from the Afghan government, and conflict data from US government sources. Our panel data analysis accounts for district and time period fixed effects across 398 districts and 57 months. Projects in the health sector successfully promote stability, whereas those in the education sector actually provoke conflict. Our findings are robust to reverse causation, confounding aid programs, and other sources of endogeneity. The results shed new perspective on the ‘hearts and minds’ theory commonly discussed in this vein of inquiry.","Child, Travers Barclay, 2019. ""Conflict and counterinsurgency aid: Drawing sectoral distinctions,"" Journal of Development Economics, Elsevier, vol. 141(C).",N\A,https://ideas.repec.org/a/eee/deveco/v141y2019ics0304387818302499.html,141(C)., 10.1016/j.jdeveco.2018.06.003,2019
440,Journal of Development Economics,Monetary incentives on inter-caste marriages in India: Theory and evidence,"['Hortaçsu, Ali', 'Hwang, Sam Il Myoung', 'Mathur, Divya']","We study the effect of a policy in India that offers monetary incentives to inter-caste marriages, in which one of the spouses is of historically disadvantaged castes, i.e., Scheduled Castes, and the other is not. We show that, in theory, the monetary incentives increase the incidence of exogamy, but may reduce the welfare of certain caste or gender. Building on our theoretical analysis, we estimate the effect of the monetary incentives on the incidence of exogamy, the welfare and inter-spousal transfers using National Family and Health Survey data. We find that a 10,000-rupee increase in the incentive raises the exogamy between Scheduled Caste men and non-Scheduled Caste women by 4 percent in rural India; however, we also find that the same increase reduces the welfare of women in rural areas.","Hortaçsu, Ali & Hwang, Sam Il Myoung & Mathur, Divya, 2019. ""Monetary incentives on inter-caste marriages in India: Theory and evidence,"" Journal of Development Economics, Elsevier, vol. 141(C).",N\A,https://ideas.repec.org/a/eee/deveco/v141y2019ics0304387818314548.html,141(C)., 10.1016/j.jdeveco.2019.102371,2019
441,Journal of Development Economics,Valuing the urban hukou in China: Evidence from a regression discontinuity design for housing prices,"['Chen, Yu', 'Shi, Shaobin', 'Tang, Yugang']","This paper explores the demand side of hukou (household registration) acquisition in China by estimating the market valuation of urban hukou. Based on Jinan City’s acquiring the hukousby purchasinghouses policy, this paper uses houses with a floor area slightly larger and slightly smaller than the minimum required as the treatment and control groups, respectively, to implement a regression discontinuity design. The results show that residents’ willingness to pay for urban hukou in Jinan City was approximately 90,000–126,000 yuan in 2017. We also find great heterogeneity in different housing submarkets; the value of hukou is much higher in immigrant-dominated housing markets and top primary school districts. Our findings are robust to parametric and nonparametric estimates and different model specifications. We perform falsification tests by assuming a false policy introduction date and placebo tests based on rental data. Our analysis offers insights for hukou system reform and public services provision.","Chen, Yu & Shi, Shaobin & Tang, Yugang, 2019. ""Valuing the urban hukou in China: Evidence from a regression discontinuity design for housing prices,"" Journal of Development Economics, Elsevier, vol. 141(C).",N\A,https://ideas.repec.org/a/eee/deveco/v141y2019ics0304387818309520.html,141(C)., 10.1016/j.jdeveco.2019.102381,2019
442,Journal of Development Economics,Predicting entrepreneurial success is hard: Evidence from a business plan competition in Nigeria,"['McKenzie, David', 'Sansone, Dario']","We compare the absolute and relative performance of three approaches to predicting outcomes for entrants in a business plan competition in Nigeria: Business plan scores from judges, simple ad-hoc prediction models used by researchers, and machine learning approaches. We find that i) business plan scores from judges are uncorrelated with business survival, employment, sales, or profits three years later; ii) a few key characteristics of entrepreneurs such as gender, age, ability, and business sector do have some predictive power for future outcomes; iii) modern machine learning methods do not offer noticeable improvements; iv) the overall predictive power of all approaches is very low, highlighting the fundamental difficulty of picking competition winners.","McKenzie, David & Sansone, Dario, 2019. ""Predicting entrepreneurial success is hard: Evidence from a business plan competition in Nigeria,"" Journal of Development Economics, Elsevier, vol. 141(C).",N\A,https://ideas.repec.org/a/eee/deveco/v141y2019ics0304387818305601.html,141(C)., 10.1016/j.jdeveco.2019.07.002,2019
443,Journal of Development Economics,The effect of parental job loss on child school dropout: Evidence from the Occupied Palestinian Territories,"['Di Maio, Michele', 'Nisticò, Roberto']",We study the effect of parental job loss on child school dropout in developing countries. We focus on Palestinian households living in the Occupied Palestinian Territories and having the household head employed in Israel during the Second Intifada (2000–2006). We exploit quarterly variation in conflict intensity across districts in the OPT to instrument for Palestinian workers’ job loss in Israel. Our 2SLS results show that parental job loss increases child school dropout probability by 9 percentage points. The effect varies with child and household characteristics. We provide evidence that the effect operates through the job loss-induced reduction in household income.,"Di Maio, Michele & Nisticò, Roberto, 2019. ""The effect of parental job loss on child school dropout: Evidence from the Occupied Palestinian Territories,"" Journal of Development Economics, Elsevier, vol. 141(C).",N\A,https://ideas.repec.org/a/eee/deveco/v141y2019ics0304387818309702.html,141(C)., 10.1016/j.jdeveco.2019.102375,2019
444,Journal of Development Economics,Education is forbidden: The effect of the Boko Haram conflict on education in North-East Nigeria,"['Bertoni, Eleonora', 'Di Maio, Michele', 'Molini, Vasco', 'Nisticò, Roberto']","This paper quantifies the impact of the Boko Haram conflict on various educational outcomes of individuals living in North-East Nigeria during the period 2009–2016. Using individual panel fixed-effects regressions and exploiting over-time and cross-village variation in conflict intensity, we show that conflict reduces school enrolment. The negative effect is larger for children who are no longer of mandatory school age. We do not find differential effects by gender, religion, or type of residential location. Additional results from a difference-in-differences estimation strategy indicate that conflict reduces the years of education completed.","Bertoni, Eleonora & Di Maio, Michele & Molini, Vasco & Nisticò, Roberto, 2019. ""Education is forbidden: The effect of the Boko Haram conflict on education in North-East Nigeria,"" Journal of Development Economics, Elsevier, vol. 141(C).",N\A,https://ideas.repec.org/a/eee/deveco/v141y2019ics0304387818302505.html,141(C)., 10.1016/j.jdeveco.2018.06.007,2019
445,Journal of Development Economics,Directed technological change & cross-country income differences: A quantitative analysis,"['Jerzmanowski, Michal', 'Tamura, Robert']","Understanding international income differences requires measuring supplies of multiple production factors and their productivity. Recent work suggests that heterogeneous workers should be treated as imperfect substitutes. Using a model of endogenous directed technological change and a new data set on labor force composition we construct productivity for workers in three skill categories for 63 countries from 1910 to 2010 (up to 83 additional countries for 1950–2010). Rich countries use all skill categories more efficiently. Poor countries have a large technology adoption wedge, which prevents them from using low-skill labor more efficiently. Reducing the technology adoption wedges would have a much larger impact on standards of living than skill upgrading of the workforce.","Jerzmanowski, Michal & Tamura, Robert, 2019. ""Directed technological change & cross-country income differences: A quantitative analysis,"" Journal of Development Economics, Elsevier, vol. 141(C).",N\A,https://ideas.repec.org/a/eee/deveco/v141y2019ics0304387818305820.html,141(C)., 10.1016/j.jdeveco.2019.102372,2019
446,Journal of Development Economics,Now or later? The allocation of the pot and the insurance motive in fixed roscas,"['Baland, Jean-Marie', 'Guirkinger, Catherine', 'Hartwig, Renate']","We start from the observation that, in fixed roscas in Sub-Saharan African, members often prefer to take the last turn. We argue that, when exchanges of turns are allowed during a cycle, a late turn allows to request the pot when an urgent need arises. Survey data indicate that insurance needs are critical in determining the preferred position of rosca members. We develop a theoretical model to formalize the argument and show that the preference for the last position requires that the probability of a shock is neither too low nor too high. We test this prediction in a lab-in-the-field experiment and confirm that the preference for being last is non-monotonic in the risk of negative shocks.","Baland, Jean-Marie & Guirkinger, Catherine & Hartwig, Renate, 2019. ""Now or later? The allocation of the pot and the insurance motive in fixed roscas,"" Journal of Development Economics, Elsevier, vol. 140(C), pages 1-11.",N\A,https://ideas.repec.org/a/eee/deveco/v140y2019icp1-11.html,"140(C), pages 1-11.", 10.1016/j.jdeveco.2019.04.001,2019
447,Journal of Development Economics,Regression discontinuity analysis of Gavi's impact on vaccination rates,"['Dykstra, Sarah', 'Glassman, Amanda', 'Kenny, Charles', 'Sandefur, Justin']","Since 2001, an aid consortium known as Gavi has accounted for over half of vaccines purchased in the 75 eligible countries with an initial GNI below $1,000 per capita. Regression discontinuity estimates suggest most aid for cheap, existing vaccines like hepatitis B and DPT was inframarginal: for instance, hepatitis B doses sufficient to vaccinate roughly 75% of infants raised vaccination rates by single-digit margins. These results are driven by middle-income countries near the eligibility threshold, and do not preclude larger gains for the poorest countries, global externalities via vaccine markets, or impacts on newer vaccines such as pneumococcal or rotavirus for which income eligibility rules were relaxed.","Dykstra, Sarah & Glassman, Amanda & Kenny, Charles & Sandefur, Justin, 2019. ""Regression discontinuity analysis of Gavi's impact on vaccination rates,"" Journal of Development Economics, Elsevier, vol. 140(C), pages 12-25.",N\A,https://ideas.repec.org/a/eee/deveco/v140y2019icp12-25.html,"140(C), pages 12-25.", 10.1016/j.jdeveco.2019.04.005,2019
448,Journal of Development Economics,The social lives of married women: Peer effects in female autonomy and investments in children,"['Kandpal, Eeshani', 'Baylis, Kathy']","In patriarchal societies, sticky norms affect married women's social circles, their autonomy, and the outcomes of intra-household bargaining. This paper uses primary data on women's social networks in Uttarakhand, India; the modal woman has only three friends, and over 80 percent do not have any friends of another caste. This paper examines the effect of a shock to friends' empowerment on a woman's autonomy, specifically physical mobility, access to social safety nets, and employment outside the household; perceived social norms; and an outcome of household bargaining: investments in her children. The analysis instruments for endogenous network formation using a woman's age and her caste network in the village. The key peer effect is the impact of having a friend who received an empowerment shock on a woman who did not receive that shock. The results show significant peer effects on only a few of the examined measures of women's autonomy. In contrast, peer effects exist on all considered outcomes of a daughters' diet and time spent on chores. The findings suggest a large decay rate between effects on own empowerment and peer effects. Interventions targeting child welfare through women's empowerment may generate second-order effects on intra-household decision-making, albeit with substantial decay rates, and thus benefit from targeted rather than randomized rollout. In contrast, interventions on gender roles and women's autonomy may be limited by the stickiness of social norms.","Kandpal, Eeshani & Baylis, Kathy, 2019. ""The social lives of married women: Peer effects in female autonomy and investments in children,"" Journal of Development Economics, Elsevier, vol. 140(C), pages 26-43.",N\A,https://ideas.repec.org/a/eee/deveco/v140y2019icp26-43.html,"140(C), pages 26-43.", 10.1016/j.jdeveco.2019.05.004,2019
449,Journal of Development Economics,African leaders and the geography of China's foreign assistance,"['Dreher, Axel', 'Fuchs, Andreas', 'Hodler, Roland', 'Parks, Bradley C.', 'Raschky, Paul A.', 'Tierney, Michael J.']","We investigate whether foreign aid from China is prone to political capture in aid-receiving countries. Specifically, we examine whether more Chinese aid is allocated to the birth regions of political leaders, controlling for indicators of need and various fixed effects. We collect data on 117 African leaders' birthplaces and geocode 1650 Chinese development projects across 2969 physical locations in Africa from 2000 to 2012. Our econometric results show that political leaders' birth regions receive substantially larger financial flows from China in the years when they hold power compared to what the same region receives at other times. We find evidence that these biases are a consequence of electoral competition: Chinese aid disproportionately benefits politically privileged regions in country-years when incumbents face upcoming elections and when electoral competitiveness is high. We observe no such pattern of favoritism in the spatial distribution of World Bank development projects.","Dreher, Axel & Fuchs, Andreas & Hodler, Roland & Parks, Bradley C. & Raschky, Paul A. & Tierney, Michael J., 2019. ""African leaders and the geography of China's foreign assistance,"" Journal of Development Economics, Elsevier, vol. 140(C), pages 44-71.",N\A,https://ideas.repec.org/a/eee/deveco/v140y2019icp44-71.html,"140(C), pages 44-71.", 10.1016/j.jdeveco.2019.04.003,2019
450,Journal of Development Economics,Physician agency in China: Evidence from a drug-percentage incentive scheme,"['Wu, Bingxiao']","This paper examines how physicians respond to financial incentives in China. Faced with the requirement to lower drug expenditure as a percentage of the total medical expenditure, physicians increased non-drug expenditure in addition to decreasing drug expenditure, keeping the total expenditure at the historical level. This shift in the expenditure mix was observed only among insured patients, highlighting the role of patient insurance status in affecting the extent to which physician agency drives medical decision making.","Wu, Bingxiao, 2019. ""Physician agency in China: Evidence from a drug-percentage incentive scheme,"" Journal of Development Economics, Elsevier, vol. 140(C), pages 72-89.",N\A,https://ideas.repec.org/a/eee/deveco/v140y2019icp72-89.html,"140(C), pages 72-89.", 10.1016/j.jdeveco.2019.05.007,2019
451,Journal of Development Economics,"The long-term determinants of female HIV infection in Africa: The slave trade, polygyny, and sexual behavior","['Bertocchi, Graziella', 'Dimico, Arcangelo']","We study the long-term determinants of the high rates of female HIV prevalence in sub-Saharan Africa, with a focus on the transatlantic slave trade. Our hypothesis is that the latter contributed to the contemporaneous diffusion of polygyny and associated forms of social and sexual behavior that are conducive to HIV infection. We uncover that an increase in the rate of historical slave density causes a sizeable and robust increase in the rate of HIV prevalence, with a more marked effect among married women, and particularly those that do not live with their husbands. A higher slave density also induces more widespread female infidelity. These patterns are consistent with the hypothesis that higher-rank, non-cohabiting, younger co-wives are driven to infidelity by marital dissatisfaction. The resulting risky sexual behavior increases their likelihood to contract and transmit the virus, through the husbands, to their faithful co-wives, with a multiplicative effect among women.","Bertocchi, Graziella & Dimico, Arcangelo, 2019. ""The long-term determinants of female HIV infection in Africa: The slave trade, polygyny, and sexual behavior,"" Journal of Development Economics, Elsevier, vol. 140(C), pages 90-105.",N\A,https://ideas.repec.org/a/eee/deveco/v140y2019icp90-105.html,"140(C), pages 90-105.", 10.1016/j.jdeveco.2019.05.005,2019
452,Journal of Development Economics,Do visas hinder international trade in goods?,"['Umana-Dajud, Camilo']","Travel visas impose additional costs to firms engaging in international trade. This paper exploits a natural experiment provided by the Schengen Agreement to document a large causal negative impact of visas on goods trade. The introduction of a visa, requested by a single Schengen Area member, considerably reduced bilateral trade flows of Ecuador and Bolivia with the members of the border-control free zone other than Spain. I show that the negative impact of visas is much larger for differentiated than for homogeneous products. By applying a general equilibrium framework, the paper shows that removing visas would increase welfare by 5% or more for some Sub-Saharan African countries and by 1,1% on average for developing countries. For policy makers this paper highlights the importance of including visa facilitation schemes into the provisions of trade agreements and economic partnerships.","Umana-Dajud, Camilo, 2019. ""Do visas hinder international trade in goods?,"" Journal of Development Economics, Elsevier, vol. 140(C), pages 106-126.",N\A,https://ideas.repec.org/a/eee/deveco/v140y2019icp106-126.html,"140(C), pages 106-126.", 10.1016/j.jdeveco.2019.05.002,2019
453,Journal of Development Economics,Targeting poverty under complementarities: Evidence from Indonesia's unified targeting system,"['Tohari, Achmad', 'Parsons, Christopher', 'Rammohan, Anu']","Developing countries are increasingly moving to unified targeted systems to better identify the poor and improve their outcomes. While social programs are nearly always delivered alongside one another however, the evaluations of these programs typically occur in isolation. Combining nationally representative administrative and survey data, we evaluate Indonesia's three largest social programs in unison. The setting for our evaluation is the launch of Indonesia's Unified Targeting system, an innovation developed to unify program eligibility, reduce targeting errors and increase program complementarities. Introducing a new method of evaluation under the condition of complementary programs, we show that the probability of targeted households receiving all three programs increased by 117 percent. Our analysis shows that households receiving all three complementary programs have at least 30 percentage points higher per capita expenditure than those receiving none. Our results highlight the need to account for program complementarities and provide support for unified program eligibility.","Tohari, Achmad & Parsons, Christopher & Rammohan, Anu, 2019. ""Targeting poverty under complementarities: Evidence from Indonesia's unified targeting system,"" Journal of Development Economics, Elsevier, vol. 140(C), pages 127-144.",N\A,https://ideas.repec.org/a/eee/deveco/v140y2019icp127-144.html,"140(C), pages 127-144.", 10.1016/j.jdeveco.2019.06.002,2019
454,Journal of Development Economics,"Non-neutral technology, firm heterogeneity, and labor demand","['Zhang, Hongsong']","In firm-level panel data, labor share exhibits large cross-sectional differences and a declining trend over time. This study examines the role of non-Hicks neutral technology differences across firms and over time in explaining these patterns. The non-Hicks neutral technology allows for differential factor-augmenting efficiencies for capital, labor, and material, and it has direct implications on labor shares. Estimated using firm-level production data and variation in input prices, evidence from the Chinese steel industry affirms the large heterogeneity of the non-Hicks neutral technology across firms, and its change over time is also highly non-Hicks neutral toward saving labor. The non-Hicks neutral technology explains over 50 percent of the 5.01-percentage points decline in labor share in the sample period, mainly due to the evolution of heterogeneous non-Hicks neutral technology and the resulting reallocation effect.","Zhang, Hongsong, 2019. ""Non-neutral technology, firm heterogeneity, and labor demand,"" Journal of Development Economics, Elsevier, vol. 140(C), pages 145-168.",N\A,https://ideas.repec.org/a/eee/deveco/v140y2019icp145-168.html,"140(C), pages 145-168.", 10.1016/j.jdeveco.2019.06.001,2019
