6t3_iU8AAAAJ,Oguzhan Ozbas,"Associate Professor of Finance and Business Economics, University of Southern California",usc.edu,4612,2342,12,10,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,24.0,52.0,101.0,129.0,191.0,243.0,309.0,361.0,359.0,395.0,435.0,409.0,430.0,488,504.0,75.0,uosc.usc.edu
6TLfrq8AAAAJ,Yanhao 'Max' Wei,University of Southern California,usc.edu,398,356,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,13.0,19.0,36.0,60.0,49.0,73,122.0,12.0,uosc.usc.edu
6u6a0A4AAAAJ,Bin Zhao,Thammasat University,tbs.tu.ac.th,242,201,7,7,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,13.0,16.0,24.0,22.0,18.0,33,87.0,16.0,tu.tu.ac.th
6UAmg5kAAAAJ,Giorgio Primiceri,Northwestern University,northwestern.edu,10208,5328,23,22,24,23,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,38.0,91.0,152.0,229.0,294.0,355.0,359.0,475.0,566.0,664.0,731.0,722.0,819.0,889.0,1014.0,1152,1271.0,164.0,nu.northwestern.edu
6uco-jYAAAAJ,Stefania Garetto,"Boston University, NBER and CEPR",bu.edu,431,259,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,4.0,9.0,10.0,18.0,20.0,27.0,30.0,39.0,46.0,43.0,41.0,52,72.0,3.0,bu.bu.edu
6UGaqcgAAAAJ,Simon Gervais,"Fuqua School of Business, Duke University",duke.edu,5605,1881,16,10,17,10,,,,,,,,,,,,,,,,,,,,,,31.0,47.0,94.0,112.0,124.0,155.0,172.0,177.0,210.0,242.0,247.0,278.0,320.0,327.0,347.0,393.0,348.0,354.0,344.0,364.0,374,404.0,39.0,du.duke.edu
6Up5CloAAAAJ,Stephen Krasner,"Professor of Political Science, Stanford University",stanford.edu,46816,9237,55,32,109,59,,,,,,,122.0,177.0,217.0,277.0,292.0,313.0,363.0,388.0,463.0,531.0,549.0,582.0,807.0,731.0,834.0,1007.0,1020.0,1244.0,1198.0,1366.0,1470.0,1568.0,1676.0,1744.0,2024.0,1856.0,2029.0,2377.0,2084.0,2166.0,2330.0,2446.0,2099.0,2018.0,1844.0,1684,1448.0,133.0,su.stanford.edu
6UscsXTLJucC,Nicolas Klein,"Assistant Professor of Economics, Université de Montréal",umontreal.ca,318,177,9,8,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,8.0,5.0,12.0,9.0,25.0,25.0,34.0,39.0,24.0,38.0,33,34.0,4.0,uom.umontreal.ca
6VW1kJgAAAAJ,Victor Chernozhukov,"Professor, Department of Economics + Center for Statistics and Data Science, MIT",mit.edu,26216,17571,70,62,121,118,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,138.0,208.0,259.0,380.0,453.0,554.0,610.0,773.0,865.0,1113.0,1243.0,1557.0,2099.0,2459.0,3243.0,4273,4832.0,599.0,miot.mit.edu
6W2BzSoAAAAJ,Jie Cai,Drexel University,drexel.edu,2505,1083,14,12,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,19.0,35.0,49.0,85.0,105.0,152.0,168.0,152.0,188.0,185.0,209.0,195.0,205.0,214.0,229,221.0,19.0,du.drexel.edu
6WhA8xIAAAAJ,Kalle Rinne,"Visiting researcher, University of Luxembourg",ext.uni.lu,271,151,9,5,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,5.0,9.0,17.0,17.0,18.0,19.0,20.0,18.0,33.0,34.0,33,31.0,1.0,uol.uni.lu
6WJONe0AAAAJ,paul weller,"Professor of Finance Emeritus, University of Iowa",uiowa.edu,3735,698,25,12,33,14,,,,,,,,,,12.0,26.0,32.0,31.0,31.0,36.0,36.0,32.0,28.0,43.0,54.0,65.0,78.0,119.0,117.0,126.0,101.0,109.0,148.0,162.0,154.0,181.0,165.0,195.0,162.0,184.0,168.0,178.0,141.0,164.0,162.0,112.0,107,141.0,12.0,uoi.uiowa.edu
6WU2FLoAAAAJ,Ezra Oberfield,Princeton,princeton.edu,1730,1400,12,10,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,14.0,29.0,58.0,67.0,116.0,196.0,219.0,258.0,298,378.0,45.0,pu.princeton.edu
6Xd6Du0AAAAJ,Daniel Hoang,Karlsruhe Institute of Technology,kit.edu,798,709,11,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,31.0,31.0,29.0,93.0,120.0,187,209.0,45.0,kiot.kit.edu
6xLEwlsAAAAJ,Ben R Marshall,Massey University,massey.ac.nz,1942,836,21,15,26,22,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,20.0,39.0,41.0,57.0,52.0,94.0,125.0,140.0,148.0,167.0,181.0,181.0,128.0,162.0,163,188.0,14.0,mu.massey.ac.nz
6xrWjssAAAAJ,David Martinez-Miera,Universidad Carlos III de Madrid,uc3m.es,1385,761,9,7,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,22.0,23.0,35.0,55.0,69.0,69.0,94.0,107.0,127.0,101.0,130.0,176.0,167,166.0,18.0,ucidm.uc3m.es
6Y2R0tgAAAAJ,Andrea F. Presbitero,"Senior Economist, International Monetary Fund",univpm.it,6746,4222,39,34,63,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,46.0,74.0,66.0,99.0,138.0,272.0,274.0,397.0,443.0,495.0,552.0,700.0,826.0,1035,960.0,123.0,
6Z3JJzoAAAAJ,Miika Päällysaho,"PhD Student, Stockholm University",su.se,25,25,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,5,12.0,2.0,su.su.se
6z7K5y0AAAAJ,Randall Morck,"Jarislowsky Professor of Finance, Distinguished University Professor of Business, University of",ualberta.ca,49104,11907,68,44,128,85,,,,,,,,,,,,,149.0,186.0,202.0,187.0,262.0,292.0,303.0,362.0,480.0,635.0,721.0,1021.0,1162.0,1453.0,1640.0,1904.0,1997.0,2160.0,2367.0,2525.0,2622.0,2896.0,2750.0,2773.0,2680.0,2503.0,2495.0,2288.0,2291.0,2330,2206.0,291.0,uoa.ualberta.ca
6zgpsEAAAAAJ,Xiaohui Gao Bakshi,"Fox School of Business, Temple University",temple.edu,1468,902,8,6,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,18.0,23.0,36.0,52.0,76.0,93.0,107.0,123.0,135.0,149.0,174.0,199,216.0,28.0,tu.temple.edu
6ZkT1xIAAAAJ,Rema Hanna,Harvard Kennedy School,hks.harvard.edu,10169,6407,30,30,37,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,54.0,112.0,123.0,170.0,231.0,366.0,403.0,528.0,629.0,836.0,950.0,1057.0,1254.0,1367,1533.0,224.0,hu.harvard.edu
70wYFrMAAAAJ,Andrea Polo,"Luiss University, Pompeu Fabra University, EIEF, Barcelona GSE",luiss.it,931,649,12,11,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,11.0,13.0,28.0,20.0,25.0,29.0,42.0,67.0,83.0,96.0,146.0,153,139.0,23.0,lgc.luiss.it
71IQR0IAAAAJ,Joshua Hyman,"Assistant Professor, Amherst College",amherst.edu,1752,1459,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,16.0,27.0,46.0,57.0,101.0,144.0,183.0,307.0,379,395.0,30.0,ac.amherst.edu
720sOlcAAAAJ,Yerkin Kitapbayev,Khalifa University,ku.ac.ae,281,221,9,8,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,11.0,21.0,21.0,23.0,35.0,27.0,69,56.0,9.0,
722OkgYAAAAJ,Joel Houston,University of Florida,ufl.edu,36572,18773,52,41,80,59,,,,,,,,,,,,,,,,,,,,95.0,180.0,207.0,257.0,340.0,385.0,445.0,508.0,577.0,633.0,652.0,786.0,941.0,1049.0,1344.0,1540.0,1771.0,2232.0,2734.0,3138.0,3566.0,3642.0,3968,4070.0,377.0,uof.ufl.edu
72SL-SYAAAAJ,Thanasis Stengos,"Department of Economics and Finance, University of Guelph",uoguelph.ca,8739,2912,42,27,108,61,,,,,,,,,,,,32.0,47.0,70.0,61.0,54.0,63.0,41.0,62.0,57.0,58.0,90.0,125.0,152.0,159.0,202.0,241.0,288.0,306.0,351.0,355.0,342.0,384.0,398.0,399.0,466.0,429.0,418.0,423.0,509.0,548.0,633,703.0,89.0,uog.uoguelph.ca
72UCpC4AAAAJ,Martin Evans,"Professor of Economics, Georgetown University",georgetown.edu,14923,4463,51,27,132,57,,,,,,,,,,,,,,,,50.0,83.0,106.0,134.0,150.0,184.0,250.0,281.0,363.0,390.0,453.0,540.0,550.0,540.0,685.0,647.0,619.0,647.0,723.0,698.0,639.0,697.0,620.0,604.0,558.0,503.0,1086,1559.0,120.0,gu.georgetown.edu
737LdeAAAAAJ,Roland Rathelot,"Institut Polytechnique de Paris, CREST",ensae.fr,2596,1604,20,16,32,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,32.0,46.0,63.0,99.0,149.0,152.0,170.0,203.0,199.0,231.0,294.0,373,432.0,54.0,ep.ensae.fr
74h6uBgAAAAJ,Giulio Fella,"School of Economics and Finance, Queen Mary University of London",qmul.ac.uk,1115,685,15,10,18,11,,,,,,,,,,,,,,,,,,,,,4.0,7.0,12.0,6.0,15.0,12.0,15.0,22.0,17.0,29.0,20.0,26.0,32.0,31.0,29.0,31.0,45.0,55.0,97.0,114.0,140.0,160,153.0,15.0,qmuol.qmul.ac.uk
74XpVfwAAAAJ,David Sappington,"Professor of Economics, University of Florida",ufl.edu,20441,3667,67,27,145,75,,,,,,,,70.0,101.0,161.0,145.0,166.0,167.0,226.0,217.0,284.0,281.0,303.0,332.0,413.0,471.0,458.0,568.0,637.0,704.0,691.0,818.0,826.0,780.0,891.0,899.0,861.0,859.0,926.0,822.0,782.0,779.0,756.0,728.0,683.0,681.0,706,717.0,97.0,uof.ufl.edu
75o0cKQAAAAJ,James Rebitzer,Boston University School of Mangement,bu.edu,5580,1540,30,19,37,25,,,,,,,,,,,,21.0,15.0,21.0,32.0,52.0,43.0,46.0,98.0,78.0,89.0,115.0,134.0,113.0,114.0,160.0,186.0,198.0,222.0,207.0,224.0,270.0,213.0,217.0,287.0,281.0,220.0,257.0,301.0,292.0,298.0,292,328.0,26.0,bu.bu.edu
769jRPYAAAAJ,Steven Tadelis,"Professor of Economics, Business and Public Policy, UC Berkeley",berkeley.edu,9890,4269,34,31,45,40,,,,,,,,,,,,,,,,,,,,,,40.0,80.0,96.0,129.0,183.0,193.0,241.0,275.0,347.0,362.0,349.0,362.0,446.0,476.0,610.0,631.0,604.0,732.0,744.0,829.0,897,938.0,122.0,uocb.berkeley.edu
76OpcOQAAAAJ,Clodomiro Ferreira,"Research Economist, Bank of Spain",bde.es,525,485,4,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9.0,14.0,27.0,54.0,83.0,151,144.0,20.0,
782Ru-YAAAAJ,lee ohanian,"Professor of Economics, UCLA",econ.ucla.edu,9935,2856,36,21,75,41,,,,,,,,,,,,,,,,37.0,47.0,50.0,64.0,78.0,109.0,154.0,199.0,213.0,250.0,248.0,316.0,344.0,339.0,475.0,415.0,408.0,488.0,503.0,502.0,460.0,490.0,524.0,565.0,575.0,526.0,546,575.0,63.0,uocla.ucla.edu
78j-EOgAAAAJ,Oleg Chuprinin,UNSW,unsw.edu.au,173,144,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,3.0,16.0,17.0,24.0,21.0,42,40.0,,uonsw.unsw.edu.au
78U6Ds0AAAAJ,Sylvain Catherine,"The Wharton School, University of Pennsylvania",wharton.upenn.edu,260,240,8,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,9.0,19.0,19.0,36.0,60,91.0,11.0,uop.upenn.edu
79IdV08AAAAJ,John Ameriks,"The Vanguard Group, Inc.",vanguard.com,4029,1433,20,14,29,17,,,,,,,,,,,,,,,,,,,,,22.0,33.0,59.0,76.0,91.0,92.0,130.0,157.0,120.0,172.0,183.0,181.0,166.0,161.0,213.0,195.0,222.0,242.0,230.0,269.0,252.0,284,347.0,37.0,
7aFxfYMAAAAJ,LALITHA NAVEEN,"Associate Professor, Temple University",temple.edu,9930,4444,12,11,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,37.0,97.0,172.0,260.0,343.0,418.0,506.0,595.0,631.0,682.0,762.0,797.0,880.0,767.0,852.0,903,929.0,113.0,tu.temple.edu
7bEGjnoAAAAJ,Thierry FOUCAULT,"HEC, Paris",hec.fr,7614,3498,30,23,34,32,,,,,,,,,,,,,,,,,,,,,26.0,36.0,46.0,67.0,96.0,91.0,119.0,162.0,142.0,194.0,201.0,211.0,304.0,383.0,445.0,431.0,498.0,489.0,591.0,673.0,649.0,735,741.0,103.0,hp.hec.fr
7bwe0tUAAAAJ,Helene Rey,"Lord Bagri Professor of Economics, London Business School",london.edu,19275,8770,42,37,59,50,,,,,,,,,,,,,,,,,,,,57.0,73.0,97.0,121.0,186.0,194.0,287.0,401.0,472.0,481.0,606.0,555.0,580.0,630.0,808.0,900.0,1060.0,1221.0,1301.0,1393.0,1804.0,1711.0,1728,1811.0,242.0,lbs.london.edu
7CqD-f4AAAAJ,Martin Schneider,"Department of Economics, Stanford University",stanford.edu,10084,4345,34,28,50,37,,,,,,,,,,,,,,,,,,,,,,26.0,26.0,85.0,95.0,91.0,141.0,230.0,240.0,362.0,345.0,411.0,440.0,474.0,574.0,572.0,611.0,697.0,698.0,747.0,781.0,951,1034.0,123.0,su.stanford.edu
7CvXMyAAAAAJ,Itzhak (Zahi) Ben-David,"Neil Klatskin Chair in Finance and Real Estate, Fisher College of Business, Ohio State",osu.edu,7369,4467,36,30,54,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,49.0,66.0,111.0,155.0,189.0,292.0,368.0,453.0,524.0,557.0,578.0,702.0,832.0,1045,1186.0,119.0,osu.osu.edu
7d2bH1AAAAAJ,olivier armantier,Federal Reserve Bank of New York,ny.frb.org,3374,1698,30,22,50,33,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,26.0,42.0,76.0,60.0,93.0,111.0,114.0,126.0,173.0,201.0,238.0,256.0,237.0,250.0,272.0,373,503.0,57.0,frbony.ny.frb.org
7d7vvDMAAAAJ,Jeffrey Milyo,"Professor of Economics, University of Missouri",missouri.edu,6040,1915,31,18,52,22,,,,,,,,,,,,,,,,,,,,,,52.0,75.0,92.0,122.0,121.0,170.0,165.0,185.0,221.0,255.0,299.0,357.0,384.0,324.0,413.0,389.0,357.0,365.0,348.0,390.0,393,390.0,29.0,uom.missouri.edu
7DFdUgwAAAAJ,Laurence Kotlikoff,Boston University,bu.edu,31205,4407,79,29,233,93,,,,,106.0,126.0,136.0,209.0,257.0,314.0,295.0,362.0,429.0,395.0,452.0,450.0,519.0,762.0,688.0,876.0,952.0,976.0,1186.0,1052.0,1099.0,1214.0,1228.0,1160.0,1074.0,1065.0,1056.0,1044.0,1069.0,1086.0,1040.0,1141.0,1113.0,990.0,994.0,884.0,819.0,839,794.0,67.0,bu.bu.edu
7EelTwgAAAAJ,James Heckman,"Professor of Economics at University of Chicago, American Bar Foundation Research Fellow",uchicago.edu,233468,68506,174,109,529,322,,,,,,578.0,755.0,637.0,592.0,750.0,867.0,992.0,930.0,988.0,1177.0,1200.0,1375.0,1513.0,1781.0,2072.0,2668.0,3122.0,3853.0,4482.0,4853.0,5413.0,5898.0,6987.0,7167.0,8062.0,9455.0,9686.0,9943.0,10828.0,12086.0,12247.0,13006.0,13201.0,13261.0,13391.0,13090.0,13459,13798.0,1455.0,uoc.uchicago.edu
7Errcd4AAAAJ,HUMBERTO LLAVADOR,Universitat Pompeu Fabra and Barcelona GSE,upf.edu,805,267,12,8,12,7,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,6.0,10.0,15.0,22.0,21.0,19.0,34.0,33.0,34.0,36.0,56.0,52.0,64.0,49.0,61.0,59.0,30.0,58.0,40,72.0,5.0,pfu.upf.edu
7G0f3YkAAAAJ,Bruce Rhodes,University of KwaZulu-Natal,ukzn.ac.za,1225,403,12,11,14,11,,,,,,,,,,,,,,,,,6.0,5.0,12.0,5.0,26.0,23.0,24.0,43.0,41.0,32.0,59.0,43.0,33.0,52.0,35.0,36.0,32.0,36.0,49.0,64.0,62.0,86.0,90.0,67.0,72.0,96,72.0,5.0,uok.ukzn.ac.za
7g15GSMAAAAJ,Gianni De Fraja,Professor of Economics,nottingham.ac.uk,4190,863,27,16,54,23,,,,,,,,,,,,,14.0,13.0,21.0,27.0,25.0,28.0,52.0,48.0,75.0,87.0,68.0,143.0,130.0,134.0,181.0,201.0,188.0,201.0,182.0,214.0,206.0,209.0,215.0,186.0,201.0,185.0,165.0,169.0,174.0,145,185.0,20.0,uon.nottingham.ac.uk
7GJfkOsAAAAJ,Renata Lemos,"Senior Economist, World Bank",worldbank.org,1525,1178,13,12,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,64.0,99.0,139.0,166.0,221.0,216.0,285,248.0,15.0,wb.worldbank.org
7HHJVaEAAAAJ,Jorn-Steffen Pischke,London School of Economics,lse.ac.uk,38898,17762,37,29,45,36,,,,,,,,,,,,,,,,,,,123.0,167.0,245.0,331.0,399.0,401.0,447.0,484.0,488.0,569.0,566.0,640.0,1049.0,1359.0,1537.0,1894.0,2075.0,2380.0,2512.0,2774.0,3021.0,3291.0,3431.0,3604,3987.0,426.0,lsoe.lse.ac.uk
7I1Mh6YAAAAJ,Kyle Frederic Herkenhoff,University of Minnesota,umn.edu,2011,1658,16,14,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,31.0,42.0,55.0,90.0,88.0,112.0,179.0,399.0,434,468.0,45.0,uom.umn.edu
7IAMjAcAAAAJ,E Kwan Choi,Iowa State University,iastate.edu,1307,267,19,7,33,6,,,,,,,4.0,7.0,8.0,9.0,8.0,7.0,9.0,14.0,20.0,18.0,17.0,18.0,19.0,19.0,16.0,23.0,32.0,29.0,39.0,31.0,41.0,57.0,58.0,39.0,57.0,65.0,44.0,70.0,66.0,59.0,60.0,57.0,46.0,61.0,66.0,40,51.0,2.0,isu.iastate.edu
7IjFElwAAAAJ,J. Vernon Henderson,London School of Economics,lse.ac.uk,41737,12143,84,50,163,100,,,,,,,,123.0,103.0,93.0,114.0,134.0,109.0,158.0,159.0,208.0,249.0,289.0,286.0,453.0,484.0,574.0,719.0,826.0,1074.0,1056.0,1079.0,1251.0,1477.0,1490.0,1545.0,1679.0,1811.0,2161.0,2074.0,2266.0,2133.0,2180.0,2119.0,2347.0,2355.0,2457,2580.0,257.0,lsoe.lse.ac.uk
7JBeO4IAAAAJ,Jagdish N. Bhagwati,"University Professor, Columbia University",columbia.edu,35501,4307,77,28,193,64,,,,,239.0,248.0,260.0,323.0,334.0,468.0,424.0,468.0,483.0,582.0,659.0,623.0,658.0,794.0,735.0,775.0,766.0,799.0,930.0,979.0,1075.0,1197.0,1214.0,1356.0,1193.0,1251.0,1255.0,1180.0,1316.0,1402.0,1170.0,1126.0,1224.0,1106.0,1005.0,1044.0,837.0,738,607.0,43.0,cu.columbia.edu
7jqlXlIAAAAJ,Ekaterini Kyriazidou,"Professor of Economics, New York University Abu Dhabi",nyu.edu,2212,466,11,7,12,7,,,,,,,,,,,,,,,,,,6.0,7.0,24.0,44.0,57.0,85.0,64.0,75.0,75.0,79.0,128.0,118.0,110.0,118.0,109.0,103.0,87.0,109.0,83.0,105.0,92.0,95.0,87.0,64.0,118,94.0,8.0,nyu.nyu.edu
7jQV2sAAAAAJ,Felipe Severino,Dartmouth College - Tuck School of Business,tuck.dartmouth.edu,1570,1083,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,6.0,16.0,31.0,46.0,78.0,134.0,134.0,181.0,192.0,184.0,259,247.0,18.0,dc.dartmouth.edu
7kbd5cQAAAAJ,Casey G Rothschild,"Professor of Economics, Wellesley College",wellesley.edu,976,457,14,11,16,13,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,4.0,12.0,8.0,16.0,10.0,7.0,11.0,20.0,45.0,46.0,83.0,78.0,73.0,77.0,58.0,90.0,96.0,101,101.0,8.0,wc.wellesley.edu
7KVW8kMAAAAJ,Andres Almazan,"Professor of Finance, University of Texas",mccombs.utexas.edu,3189,1018,16,12,20,13,,,,,,,,,,,,,,,,,,,,,,,,17.0,49.0,64.0,91.0,115.0,117.0,145.0,150.0,166.0,192.0,182.0,185.0,199.0,224.0,212.0,209.0,196.0,198.0,199,198.0,18.0,uotaa.utexas.edu
7KzWpQ4AAAAJ,Henry Wan,"Emeritus Professor of Economics, Cornell University",cornell.edu,2735,297,23,10,37,10,,,,,15.0,21.0,16.0,20.0,15.0,33.0,33.0,31.0,38.0,47.0,54.0,54.0,48.0,72.0,48.0,64.0,62.0,78.0,107.0,85.0,116.0,113.0,129.0,77.0,113.0,95.0,103.0,108.0,77.0,107.0,66.0,71.0,90.0,67.0,73.0,54.0,73.0,43,44.0,10.0,cu.cornell.edu
7N9eFOUAAAAJ,Jaime F. Zender,University of Colorado Boulder,colorado.edu,5944,1779,18,13,21,14,,,,,,,,,,,,,,20.0,22.0,33.0,31.0,37.0,38.0,49.0,48.0,73.0,111.0,102.0,117.0,113.0,126.0,147.0,177.0,233.0,254.0,246.0,323.0,349.0,321.0,357.0,331.0,364.0,341.0,341.0,371.0,346,344.0,36.0,uocb.colorado.edu
7OdAU5oAAAAJ,Mark Huggett,"Professor of Economics, Georgetown University",georgetown.edu,4949,1562,18,13,20,15,,,,,,,,,,,,,,,,,,26.0,32.0,45.0,56.0,64.0,97.0,125.0,112.0,152.0,163.0,181.0,158.0,200.0,176.0,211.0,185.0,227.0,238.0,317.0,262.0,285.0,288.0,327.0,280.0,303,332.0,32.0,gu.georgetown.edu
7OKrTg8AAAAJ,Alan Deardorff,University of Michigan,umich.edu,22297,3243,63,22,170,52,,,,,67.0,63.0,97.0,105.0,121.0,164.0,136.0,161.0,190.0,202.0,261.0,302.0,333.0,387.0,389.0,446.0,545.0,625.0,689.0,808.0,824.0,903.0,870.0,910.0,915.0,946.0,942.0,1002.0,926.0,913.0,939.0,802.0,795.0,745.0,694.0,753.0,608.0,629,504.0,54.0,uom.umich.edu
7OqyQeoAAAAJ,Leonardo Bursztyn,"Professor of Economics, University of Chicago",uchicago.edu,6868,5049,22,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,136.0,200.0,218.0,263.0,299.0,454.0,483.0,631.0,946.0,1228,1562.0,171.0,uoc.uchicago.edu
7pdJqwsAAAAJ,Jesus Fernandez-Villaverde,"Professor of Economics, University of Pennsylvania",econ.upenn.edu,12415,5756,45,34,69,60,,,,,,,,,,,,,,,,,,,,,,,,43.0,62.0,134.0,146.0,210.0,180.0,298.0,408.0,488.0,552.0,653.0,816.0,726.0,829.0,917.0,873.0,903.0,1142.0,1347,1297.0,148.0,uop.upenn.edu
7qBP1y8AAAAJ,Paolo Pinotti,"Bocconi University, Professor of Economics and Endowed Chair in the Economic Analysis of Crime",unibocconi.it,3200,1987,20,19,23,23,,,,,,,,,,,,,,,,,,,,,,,,,11.0,10.0,3.0,12.0,11.0,32.0,61.0,87.0,94.0,119.0,144.0,155.0,187.0,201.0,260.0,301.0,372.0,432,543.0,61.0,bu.unibocconi.it
7Qgg36MAAAAJ,Juan F. Vargas,Universidad del Rosario,urosario.edu.co,4158,2607,31,27,47,39,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,17.0,30.0,43.0,57.0,84.0,105.0,129.0,189.0,216.0,243.0,302.0,350.0,380.0,510.0,605,695.0,56.0,udr.urosario.edu.co
7QN0250AAAAJ,George W Evans,University of Oregon,uoregon.edu,11812,2822,51,28,107,59,,,,,,,,,31.0,39.0,41.0,37.0,56.0,85.0,93.0,80.0,82.0,87.0,107.0,127.0,137.0,222.0,195.0,337.0,288.0,342.0,394.0,393.0,494.0,536.0,512.0,522.0,565.0,687.0,579.0,596.0,540.0,517.0,519.0,595.0,534.0,586,494.0,87.0,uoo.uoregon.edu
7QTPK3AAAAAJ,Gabor Virag,"Associate Professor of Economic Analysis and Policy, University of Toronto",utoronto.ca,467,187,13,8,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,9.0,14.0,12.0,20.0,26.0,19.0,29.0,29.0,37.0,31.0,31.0,33.0,35.0,39.0,39,37.0,4.0,uot.utoronto.ca
7QuQ_SgAAAAJ,Alan Gustman,"Professor of Economics, Dartmouth College",dartmouth.edu,8072,1292,46,18,92,32,,,,,25.0,32.0,24.0,37.0,33.0,64.0,45.0,40.0,39.0,53.0,64.0,70.0,66.0,99.0,107.0,161.0,187.0,212.0,239.0,290.0,287.0,350.0,304.0,315.0,305.0,303.0,408.0,348.0,319.0,346.0,341.0,378.0,361.0,318.0,294.0,283.0,226.0,260,206.0,23.0,dc.dartmouth.edu
7QwB9o8AAAAJ,Xiaoji Lin,University of Minnesota,umn.edu,2236,1564,16,16,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,25.0,39.0,63.0,77.0,96.0,115.0,198.0,219.0,237.0,293.0,351,405.0,58.0,uom.umn.edu
7qWDck8AAAAJ,Julien Sauvagnat,Bocconi University,unibocconi.it,1858,1537,14,13,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,7.0,5.0,16.0,10.0,16.0,23.0,34.0,57.0,92.0,135.0,175.0,334.0,386,443.0,46.0,bu.unibocconi.it
7r2YOgcAAAAJ,Ernst-Ludwig von Thadden,Universitaet Mannheim,uni-mannheim.de,7432,1626,31,19,46,26,,,,,,,,,,,,,,,,,29.0,50.0,66.0,74.0,172.0,189.0,173.0,251.0,282.0,278.0,303.0,297.0,305.0,327.0,295.0,312.0,362.0,401.0,355.0,353.0,389.0,368.0,340.0,317.0,334.0,320,284.0,30.0,uom.uni-mannheim.de
7RoJemEAAAAJ,Bruno BIAIS,"Professor of Finance and Economics, HEC",hec.fr,12834,4019,45,29,88,47,,,,,,,,,,,,,,,,,,43.0,72.0,107.0,152.0,206.0,223.0,353.0,357.0,390.0,400.0,416.0,456.0,469.0,484.0,511.0,547.0,672.0,671.0,660.0,715.0,628.0,671.0,744.0,785.0,836,856.0,108.0,hp.hec.fr
7rr6Y4gAAAAJ,Fahad Saleh,"Associate Professor of Finance, Wake Forest University",wfu.edu,985,972,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,31.0,109.0,152.0,270,368.0,33.0,wfu.wfu.edu
7SFLCmgAAAAJ,Nicolas Lambert,Massachusetts Institute of Technology,mit.edu,938,480,15,12,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,23.0,25.0,38.0,35.0,44.0,58.0,63.0,65.0,90.0,72.0,78.0,105.0,117,94.0,13.0,miot.mit.edu
